key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
name:koi,1,0.0533,-93.3333,-93.3333
name:krc,1,0.0533,-93.3333,-93.3333
name:ksh,1,0.0533,-93.3333,-93.3333
name:ku,1,0.0533,-93.3333,-93.3333
name:kv,1,0.0533,-93.3333,-93.3333
name:kw,1,0.0533,-93.3333,-93.3333
name:ky,1,0.0533,-93.3333,-93.3333
name:la,1,0.0533,-93.3333,-93.3333
name:lad,1,0.0533,-93.3333,-93.3333
name:lb,1,0.0533,-93.3333,-93.3333
name:lbe,1,0.0533,-93.3333,-93.3333
name:lez,1,0.0533,-93.3333,-93.3333
name:li,1,0.0533,-93.3333,-93.3333
name:lij,1,0.0533,-93.3333,-93.3333
name:lld,1,0.0533,-93.3333,-93.3333
name:lmo,1,0.0533,-93.3333,-93.3333
name:ln,1,0.0533,-93.3333,-93.3333
name:lo,1,0.0533,-93.3333,-93.3333
name:lt,1,0.0533,-93.3333,-93.3333
name:lv,1,0.0533,-93.3333,-93.3333
name:lzh,1,0.0533,-93.3333,-93.3333
name:mai,1,0.0533,-93.3333,-93.3333
name:mdf,1,0.0533,-93.3333,-93.3333
name:mg,1,0.0533,-93.3333,-93.3333
name:mhr,1,0.0533,-93.3333,-93.3333
name:mi,1,0.0533,-93.3333,-93.3333
name:min,1,0.0533,-93.3333,-93.3333
name:mk,1,0.0533,-93.3333,-93.3333
name:ml,1,0.0533,-93.3333,-93.3333
name:mn,1,0.0533,-93.3333,-93.3333
name:mr,1,0.0533,-93.3333,-93.3333
name:mrj,1,0.0533,-93.3333,-93.3333
name:ms,1,0.0533,-93.3333,-93.3333
name:mt,1,0.0533,-93.3333,-93.3333
name:mwl,1,0.0533,-93.3333,-93.3333
name:my,1,0.0533,-93.3333,-93.3333
name:myv,1,0.0533,-93.3333,-93.3333
name:mzn,1,0.0533,-93.3333,-93.3333
name:na,1,0.0533,-93.3333,-93.3333
name:nah,1,0.0533,-93.3333,-93.3333
name:nan,1,0.0533,-93.3333,-93.3333
name:nap,1,0.0533,-93.3333,-93.3333
name:nds,1,0.0533,-93.3333,-93.3333
name:nds-nl,1,0.0533,-93.3333,-93.3333
name:ne,1,0.0533,-93.3333,-93.3333
name:new,1,0.0533,-93.3333,-93.3333
name:nl,1,0.0533,-93.3333,-93.3333
name:nn,1,0.0533,-93.3333,-93.3333
name:no,1,0.0533,-93.3333,-93.3333
name:nov,1,0.0533,-93.3333,-93.3333
name:nrm,1,0.0533,-93.3333,-93.3333
name:ny,1,0.0533,-93.3333,-93.3333
name:oc,1,0.0533,-93.3333,-93.3333
name:om,1,0.0533,-93.3333,-93.3333
name:or,1,0.0533,-93.3333,-93.3333
name:os,1,0.0533,-93.3333,-93.3333
name:pa,1,0.0533,-93.3333,-93.3333
name:pap,1,0.0533,-93.3333,-93.3333
name:pcd,1,0.0533,-93.3333,-93.3333
name:pdc,1,0.0533,-93.3333,-93.3333
name:pih,1,0.0533,-93.3333,-93.3333
name:pl,1,0.0533,-93.3333,-93.3333
name:pms,1,0.0533,-93.3333,-93.3333
name:pnb,1,0.0533,-93.3333,-93.3333
name:pnt,1,0.0533,-93.3333,-93.3333
name:ps,1,0.0533,-93.3333,-93.3333
name:pt,1,0.0533,-95.4545,-95.4545
name:qu,1,0.0533,-93.3333,-93.3333
name:rm,1,0.0533,-93.3333,-93.3333
name:rmy,1,0.0533,-93.3333,-93.3333
name:ro,1,0.0533,-93.3333,-93.3333
name:roa-rup,1,0.0533,-93.3333,-93.3333
name:roa-tara,1,0.0533,-93.3333,-93.3333
name:rue,1,0.0533,-93.3333,-93.3333
name:sa,1,0.0533,-93.3333,-93.3333
name:sah,1,0.0533,-93.3333,-93.3333
name:sat,1,0.0533,-93.3333,-93.3333
name:sc,1,0.0533,-93.3333,-93.3333
name:scn,1,0.0533,-93.3333,-93.3333
name:sco,1,0.0533,-93.3333,-93.3333
name:sd,1,0.0533,-93.3333,-93.3333
name:se,1,0.0533,-93.3333,-93.3333
name:sh,1,0.0533,-93.3333,-93.3333
name:si,1,0.0533,-93.3333,-93.3333
name:sk,1,0.0533,-93.3333,-93.3333
name:skr,1,0.0533,-93.3333,-93.3333
name:sl,1,0.0533,-93.3333,-93.3333
name:sm,1,0.0533,-93.3333,-93.3333
name:smn,1,0.0533,-93.3333,-93.3333
name:sn,1,0.0533,-93.3333,-93.3333
name:so,1,0.0533,-93.3333,-93.3333
name:sq,1,0.0533,-93.3333,-93.3333
name:sr,1,0.0533,-93.3333,-93.3333
name:srn,1,0.0533,-93.3333,-93.3333
name:st,1,0.0533,-93.3333,-93.3333
name:stq,1,0.0533,-93.3333,-93.3333
name:su,1,0.0533,-93.3333,-93.3333
name:sv,1,0.0533,-93.3333,-93.3333
name:sw,1,0.0533,-93.3333,-93.3333
name:szl,1,0.0533,-93.3333,-93.3333
name:ta,1,0.0533,-93.3333,-93.3333
name:te,1,0.0533,-93.3333,-93.3333
name:tet,1,0.0533,-93.3333,-93.3333
name:tg,1,0.0533,-93.3333,-93.3333
name:th,1,0.0533,-93.3333,-93.3333
name:tk,1,0.0533,-93.3333,-93.3333
name:tl,1,0.0533,-93.3333,-93.3333
name:to,1,0.0533,-93.3333,-93.3333
name:tpi,1,0.0533,-93.3333,-93.3333
name:tr,1,0.0533,-93.3333,-93.3333
name:tt,1,0.0533,-93.3333,-93.3333
name:tum,1,0.0533,-93.3333,-93.3333
name:tw,1,0.0533,-93.3333,-93.3333
name:tzl,1,0.0533,-93.3333,-93.3333
name:udm,1,0.0533,-93.3333,-93.3333
name:ug,1,0.0533,-93.3333,-93.3333
name:ur,1,0.0533,-93.3333,-93.3333
name:uz,1,0.0533,-93.3333,-93.3333
name:vec,1,0.0533,-93.3333,-93.3333
name:vep,1,0.0533,-93.3333,-93.3333
name:vi,1,0.0533,-93.3333,-93.3333
name:vls,1,0.0533,-93.3333,-93.3333
name:wa,1,0.0533,-93.3333,-93.3333
name:war,1,0.0533,-93.3333,-93.3333
name:wo,1,0.0533,-93.3333,-93.3333
name:wuu,1,0.0533,-93.3333,-93.3333
name:xmf,1,0.0533,-93.3333,-93.3333
name:yi,1,0.0533,-93.3333,-93.3333
name:yo,1,0.0533,-93.3333,-93.3333
name:yue,1,0.0533,-93.3333,-93.3333
name:zea,1,0.0533,-93.3333,-93.3333
name:zh,1,0.0533,-97.1429,-97.1429
name:zh-Hans,1,0.0533,-96.2963,-96.2963
name:zh-Latn-pinyin,1,0.0533,0.0,0.0
name:zu,1,0.0533,-93.3333,-93.3333
network:website,1,0.0533,-93.3333,-93.3333
not:network:wikidata,1,0.0533,-66.6667,-66.6667
old_name,1,0.0533,-97.561,-97.561
old_name:ang:597-886,1,0.0533,-93.3333,-93.3333
old_name:ang:886-1066,1,0.0533,-93.3333,-93.3333
old_name:en:886-1066,1,0.0533,-93.3333,-93.3333
old_name:la:47-500,1,0.0533,-93.3333,-93.3333
parking:lane:both,1,0.0533,-97.9592,-97.9592
place,1,0.0533,-95.8333,-95.8333
platform,1,0.0533,-66.6667,-66.6667
polling_station,1,0.0533,-75.0,-75.0
population,1,0.0533,-93.3333,-93.3333
power,1,0.0533,-98.6842,-98.6842
proposed,1,0.0533,-97.2222,-97.2222
proposed:bicycle,1,0.0533,-66.6667,-66.6667
proposed:crossing_ref,1,0.0533,-92.8571,-92.8571
proposed:cycleway:both,1,0.0533,-50.0,-50.0
proposed:highway,1,0.0533,-97.619,-97.619
proposed:motor_vehicle,1,0.0533,-66.6667,-66.6667
proposed:oneway:bicycle,1,0.0533,-96.4286,-96.4286
ref:GB:tfl_uid,1,0.0533,-66.6667,-66.6667
ref:edubase:group,1,0.0533,-96.0,-96.0
school:trust:name,1,0.0533,-96.0,-96.0
school:trust:type,1,0.0533,-96.0,-96.0
source:cycleway:width,1,0.0533,0.0,0.0
source:geometry,1,0.0533,-66.6667,-66.6667
source:oneway,1,0.0533,0.0,0.0
station,1,0.0533,-98.5294,-98.5294
supervised,1,0.0533,-92.3077,-92.3077
taxi,1,0.0533,-98.913,-98.913
traffic_signals:arrow,1,0.0533,0.0,0.0
traffic_signals:minimap,1,0.0533,0.0,0.0
utility,1,0.0533,0.0,0.0
vehicle:conditional,1,0.0533,-90.9091,-90.9091
vending,1,0.0533,-50.0,-50.0
wheelchair:description,1,0.0533,-87.5,-87.5
