key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
naptan:Bearing,5,0.3897,-98.008,-75.7636
naptan:CommonName,5,0.3897,-98.008,-75.7636
naptan:Indicator,5,0.3897,-97.7477,-72.5976
nat_name,5,0.3897,-90.0,21.6667
note:covid19,5,0.3897,-80.7692,133.9744
parking,5,0.3897,-93.9759,-26.7068
service,5,0.3897,-97.4619,-69.1201
shelter,5,0.3897,-97.6959,-71.9662
shop,5,0.3897,-92.6471,-10.5392
bench,4,0.3118,-97.7011,-72.0307
bin,4,0.3118,-96.0396,-51.8152
bollard,4,0.3118,-96.7742,-60.7527
capacity,4,0.3118,-90.2439,18.6992
handrail,4,0.3118,-78.9474,156.1404
horse,4,0.3118,-99.3985,-92.6817
isced:level,4,0.3118,-88.8889,35.1852
leaf_type,4,0.3118,300.0,4766.6667
max_age,4,0.3118,-88.8889,35.1852
maxlength,4,0.3118,300.0,4766.6667
maxlength:conditional,4,0.3118,300.0,4766.6667
min_age,4,0.3118,-88.8889,35.1852
motor_vehicle:conditional,4,0.3118,-96.8992,-62.2739
naptan:Street,4,0.3118,-97.861,-73.975
naptan:verified,4,0.3118,-98.2222,-78.3704
parking:both:restriction,4,0.3118,-96.8504,-61.6798
ref:GB:uprn,4,0.3118,-88.8889,35.1852
ref:edubase,4,0.3118,-88.8889,35.1852
school:trust,4,0.3118,-88.8889,35.1852
school:type,4,0.3118,-88.5714,39.0476
sidewalk:right:surface,4,0.3118,-92.4528,-8.1761
traffic_signals:countdown,4,0.3118,-78.9474,156.1404
tunnel,4,0.3118,-95.8763,-49.8282
busway:right:oneway,3,0.2338,-86.3636,65.9091
crossing:continuous,3,0.2338,-88.8889,35.1852
cycleway:left:lane,3,0.2338,-99.1979,-90.2406
est_width,3,0.2338,-97.3913,-68.2609
lanes:bus:backward,3,0.2338,-83.3333,102.7778
lanes:bus:forward,3,0.2338,-72.7273,231.8182
name:ja,3,0.2338,-99.3407,-91.978
parking:lane:both,3,0.2338,-93.8776,-25.5102
rcn,3,0.2338,-94.4444,-32.4074
shoulder,3,0.2338,-99.0196,-88.0719
source:maxlength,3,0.2338,200.0,3550.0
was:crossing:island,3,0.2338,-78.5714,160.7143
covered,2,0.1559,-96.3636,-55.7576
cyclestreets_id,2,0.1559,-86.6667,62.2222
footway:surface,2,0.1559,-95.122,-40.6504
incline,2,0.1559,-91.3043,5.7971
level,2,0.1559,-95.7447,-48.227
location:transition,2,0.1559,100.0,2333.3333
material,2,0.1559,-90.0,21.6667
name:en,2,0.1559,-99.5316,-94.3013
official_name,2,0.1559,0.0,1116.6667
parking_space,2,0.1559,-66.6667,305.5556
ramp,2,0.1559,-75.0,204.1667
ref:edubase:group,2,0.1559,-92.0,-2.6667
ref:pol_id,2,0.1559,-50.0,508.3333
school:trust:name,2,0.1559,-92.0,-2.6667
school:trust:type,2,0.1559,-92.0,-2.6667
taxi,2,0.1559,-97.8261,-73.5507
traffic_sign,2,0.1559,100.0,2333.3333
turn,2,0.1559,100.0,2333.3333
addr:building,1,0.0779,0.0,1116.6667
addr:country,1,0.0779,-98.7805,-85.1626
addr:county,1,0.0779,-50.0,508.3333
admin_level,1,0.0779,-93.75,-23.9583
atm,1,0.0779,-50.0,508.3333
board_type,1,0.0779,0.0,1116.6667
boundary,1,0.0779,-66.6667,305.5556
brewery,1,0.0779,0.0,1116.6667
bridge:structure,1,0.0779,-94.7368,-35.9649
busway,1,0.0779,-99.4286,-93.0476
check_date:crossing,1,0.0779,-95.6522,-47.1014
check_date:traffic_signals:sound,1,0.0779,0.0,1116.6667
circuits,1,0.0779,-90.9091,10.6061
contact:facebook,1,0.0779,-75.0,204.1667
contact:phone,1,0.0779,0.0,1116.6667
contact:twitter,1,0.0779,-66.6667,305.5556
contact:website,1,0.0779,-92.3077,-6.4103
cuisine,1,0.0779,-94.1176,-28.4314
cycleway:both:lane,1,0.0779,-99.0741,-88.7346
denomination,1,0.0779,-90.0,21.6667
description,1,0.0779,-93.3333,-18.8889
diet:vegan,1,0.0779,0.0,1116.6667
diet:vegetarian,1,0.0779,-75.0,204.1667
diocese,1,0.0779,-85.7143,73.8095
disabled,1,0.0779,-95.2381,-42.0635
door,1,0.0779,-50.0,508.3333
emergency,1,0.0779,-98.9583,-87.3264
entrance,1,0.0779,-95.2381,-42.0635
fhrs:authority,1,0.0779,-50.0,508.3333
fhrs:confidence_management,1,0.0779,0.0,1116.6667
fhrs:hygiene,1,0.0779,0.0,1116.6667
fhrs:local_authority_id,1,0.0779,-75.0,204.1667
fhrs:rating,1,0.0779,-50.0,508.3333
fhrs:rating_date,1,0.0779,0.0,1116.6667
fhrs:structural,1,0.0779,0.0,1116.6667
food,1,0.0779,0.0,1116.6667
information,1,0.0779,0.0,1116.6667
internet_access,1,0.0779,-92.3077,-6.4103
internet_access:fee,1,0.0779,-75.0,204.1667
left:county,1,0.0779,0.0,1116.6667
left:district,1,0.0779,0.0,1116.6667
man_made,1,0.0779,-97.2222,-66.2037
maxheight:signed,1,0.0779,-66.6667,305.5556
maxweight,1,0.0779,-98.8235,-85.6863
motor_vehicle:backward,1,0.0779,-80.0,143.3333
motor_vehicle:backward:conditional,1,0.0779,-75.0,204.1667
motorcycle,1,0.0779,-98.6667,-83.7778
name:etymology:wikidata,1,0.0779,-99.375,-92.3958
name:left,1,0.0779,-83.3333,102.7778
name:right,1,0.0779,-83.3333,102.7778
name:zh,1,0.0779,-97.1429,-65.2381
network,1,0.0779,-99.3902,-92.5813
network:wikidata,1,0.0779,-97.9167,-74.6528
network:wikipedia,1,0.0779,0.0,1116.6667
noname,1,0.0779,-83.3333,102.7778
not:name,1,0.0779,-99.7567,-97.0397
oneway:foot,1,0.0779,-98.9362,-87.0567
outdoor_seating,1,0.0779,0.0,1116.6667
parking:both:restriction:reason,1,0.0779,-94.4444,-32.4074
parking:lane:both:parallel,1,0.0779,-66.6667,305.5556
parking:left:restriction,1,0.0779,-99.1379,-89.5115
payment:debit_cards,1,0.0779,-66.6667,305.5556
payment:mastercard,1,0.0779,-66.6667,305.5556
payment:visa,1,0.0779,-66.6667,305.5556
psv:lanes,1,0.0779,-95.0,-39.1667
railway,1,0.0779,-99.6564,-95.819
real_ale,1,0.0779,0.0,1116.6667
ref:GB:tflcid,1,0.0779,-98.1818,-77.8788
religion,1,0.0779,-93.75,-23.9583
right:county,1,0.0779,0.0,1116.6667
right:district,1,0.0779,0.0,1116.6667
school:boarding,1,0.0779,-85.7143,73.8095
school:gender,1,0.0779,-85.7143,73.8095
school:selective,1,0.0779,-83.3333,102.7778
separated,1,0.0779,0.0,1116.6667
source:addr:postcode,1,0.0779,-90.9091,10.6061
source:fhrs,1,0.0779,0.0,1116.6667
source:website,1,0.0779,0.0,1116.6667
source:width,1,0.0779,-95.6522,-47.1014
start_date,1,0.0779,-98.7179,-84.4017
takeaway,1,0.0779,-88.8889,35.1852
toilets,1,0.0779,-50.0,508.3333
toilets:access,1,0.0779,0.0,1116.6667
toilets:wheelchair,1,0.0779,-66.6667,305.5556
traffic_intervention,1,0.0779,-91.6667,1.3889
turn:lanes:forward,1,0.0779,-98.0769,-76.6026
vehicle,1,0.0779,-95.0,-39.1667
website:menu,1,0.0779,0.0,1116.6667
