key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
wheelchair,11,0.0115,120.0,120.0
addr:housenumber,10,0.0104,400.0,400.0
addr:postcode,10,0.0104,400.0,400.0
hgv:state_network,10,0.0104,-16.6667,-16.6667
source:hgv:state_network,10,0.0104,-16.6667,-16.6667
tents,10,0.0104,900.0,900.0
tiger:name_direction_prefix_1,10,0.0104,11.1111,11.1111
abandoned:highway,9,0.0094,28.5714,28.5714
addr:city,9,0.0094,800.0,800.0
forested,9,0.0094,800.0,800.0
incline,9,0.0094,80.0,80.0
meadlsc_description,9,0.0094,800.0,800.0
roof:shape,9,0.0094,800.0,800.0
source_note,9,0.0094,800.0,800.0
gnis:County,8,0.0083,-38.4615,-38.4615
gnis:County_num,8,0.0083,-38.4615,-38.4615
gnis:ST_alpha,8,0.0083,-38.4615,-38.4615
gnis:ST_num,8,0.0083,-38.4615,-38.4615
maxlength,8,0.0083,700.0,700.0
maxlength:hgv_articulated,8,0.0083,700.0,700.0
parking,8,0.0083,-20.0,-20.0
sccgis:objectid,8,0.0083,700.0,700.0
width,8,0.0083,-27.2727,-27.2727
addr:county,7,0.0073,75.0,75.0
aerialway:occupancy,7,0.0073,600.0,600.0
area,7,0.0073,250.0,250.0
AREAID,6,0.0062,500.0,500.0
Attribution,6,0.0062,-87.7551,-87.7551
addr:unit,6,0.0062,500.0,500.0
aeroway,6,0.0062,200.0,200.0
lit,6,0.0062,-53.8462,-53.8462
material,6,0.0062,-57.1429,-57.1429
official_name,6,0.0062,500.0,500.0
tiger:ALAND,6,0.0062,500.0,500.0
tiger:AWATER,6,0.0062,500.0,500.0
FMMP_modified,5,0.0052,25.0,25.0
FMMP_reviewed,5,0.0052,25.0,25.0
acres,5,0.0052,25.0,25.0
backcountry,5,0.0052,-64.2857,-64.2857
building:part,5,0.0052,400.0,400.0
cycleway,5,0.0052,-28.5714,-28.5714
generator:method,5,0.0052,400.0,400.0
generator:output:electricity,5,0.0052,400.0,400.0
generator:source,5,0.0052,400.0,400.0
generator:type,5,0.0052,400.0,400.0
history,5,0.0052,150.0,150.0
note:mk408,5,0.0052,400.0,400.0
protect_class,5,0.0052,-86.8421,-86.8421
scvwd:FACILITY,5,0.0052,400.0,400.0
sidewalk,5,0.0052,150.0,150.0
state,5,0.0052,-50.0,-50.0
voltage,5,0.0052,-44.4444,-44.4444
ACRES,4,0.0042,-82.6087,-82.6087
Zone,4,0.0042,-33.3333,-33.3333
access:conditional,4,0.0042,300.0,300.0
owner,4,0.0042,-80.9524,-80.9524
tiger:MTFCC,4,0.0042,300.0,300.0
tiger:STATEFP,4,0.0042,300.0,300.0
tiger:separated,4,0.0042,-83.3333,-83.3333
tiger:source,4,0.0042,-83.3333,-83.3333
tiger:tlid,4,0.0042,-83.3333,-83.3333
tiger:upload_uuid,4,0.0042,-80.0,-80.0
toilets,4,0.0042,300.0,300.0
SHAPE_STAr,3,0.0031,-91.6667,-91.6667
SHAPE_STLe,3,0.0031,-91.6667,-91.6667
UNIT_ID,3,0.0031,-25.0,-25.0
check_date,3,0.0031,-25.0,-25.0
drinking_water,3,0.0031,50.0,50.0
embankment,3,0.0031,-25.0,-25.0
end_date,3,0.0031,200.0,200.0
fire,3,0.0031,200.0,200.0
information,3,0.0031,200.0,200.0
loc_name,3,0.0031,200.0,200.0
monitoring:water_level,3,0.0031,200.0,200.0
noname,3,0.0031,200.0,200.0
old_ref:legislative,3,0.0031,-75.0,-75.0
operator:type,3,0.0031,-25.0,-25.0
phone,3,0.0031,200.0,200.0
sccgis:shapestare,3,0.0031,200.0,200.0
sccgis:shapestlen,3,0.0031,200.0,200.0
smoking,3,0.0031,200.0,200.0
tiger:AREAID,3,0.0031,200.0,200.0
tiger:COUNTYFP,3,0.0031,200.0,200.0
tiger:zip_right,3,0.0031,50.0,50.0
toilets:disposal,3,0.0031,-50.0,-50.0
wikipedia,3,0.0031,-25.0,-25.0
BASEDTL,2,0.0021,-77.7778,-77.7778
BASENM,2,0.0021,-75.0,-75.0
BASEZN,2,0.0021,100.0,100.0
FULLZN,2,0.0021,100.0,100.0
GENERIC,2,0.0021,0.0,0.0
Shape_area,2,0.0021,-66.6667,-66.6667
Shape_len,2,0.0021,-66.6667,-66.6667
aerialway:access,2,0.0021,-60.0,-60.0
bridge:structure,2,0.0021,100.0,100.0
caltrans:district,2,0.0021,100.0,100.0
caravans,2,0.0021,100.0,100.0
charge,2,0.0021,-50.0,-50.0
covered,2,0.0021,100.0,100.0
cutting,2,0.0021,100.0,100.0
flood_prone,2,0.0021,100.0,100.0
gnis:edited,2,0.0021,100.0,100.0
handicapped_accessible,2,0.0021,100.0,100.0
hgv:national_network,2,0.0021,100.0,100.0
informal,2,0.0021,100.0,100.0
lanes:backward,2,0.0021,0.0,0.0
lanes:forward,2,0.0021,0.0,0.0
mountain_pass,2,0.0021,100.0,100.0
network,2,0.0021,-93.9394,-93.9394
noexit,2,0.0021,100.0,100.0
occurrence,2,0.0021,100.0,100.0
opening_date,2,0.0021,-33.3333,-33.3333
pet_area,2,0.0021,100.0,100.0
picnic_table,2,0.0021,100.0,100.0
public_transport,2,0.0021,-94.7368,-94.7368
route,2,0.0021,100.0,100.0
sanitation,2,0.0021,100.0,100.0
scvwd:SHAPE_AREA,2,0.0021,100.0,100.0
scvwd:WB_TYPE,2,0.0021,100.0,100.0
seasonal,2,0.0021,100.0,100.0
sou,2,0.0021,100.0,100.0
source:hgv:national_network,2,0.0021,100.0,100.0
step_count,2,0.0021,100.0,100.0
tiger:zip_left_5,2,0.0021,100.0,100.0
unisex,2,0.0021,-33.3333,-33.3333
vending,2,0.0021,100.0,100.0
ACCESS_TYP,1,0.001,0.0,0.0
AGNCY_LEV,1,0.001,0.0,0.0
AGNCY_NAME,1,0.001,0.0,0.0
AGNCY_TYP,1,0.001,0.0,0.0
AGNCY_WEB,1,0.001,0.0,0.0
Atribution,1,0.001,-66.6667,-66.6667
COMM_CODE,1,0.001,0.0,0.0
COUNTY,1,0.001,0.0,0.0
DES_TP,1,0.001,0.0,0.0
DT_ADD,1,0.001,0.0,0.0
DT_MANT,1,0.001,0.0,0.0
Daulton,1,0.001,0.0,0.0
LAYER,1,0.001,0.0,0.0
NO_PRMT,1,0.001,0.0,0.0
NO_PRMT_SI,1,0.001,0.0,0.0
NO_SITE,1,0.001,0.0,0.0
OPER_ADD,1,0.001,0.0,0.0
SHAPE_area,1,0.001,-66.6667,-66.6667
SHAPE_len,1,0.001,-66.6667,-66.6667
access:delivery,1,0.001,0.0,0.0
area:highway,1,0.001,0.0,0.0
bridge:name,1,0.001,0.0,0.0
capture,1,0.001,0.0,0.0
changing_table,1,0.001,-50.0,-50.0
check_date:surface,1,0.001,0.0,0.0
communication:radio,1,0.001,0.0,0.0
damage:type,1,0.001,0.0,0.0
description:payment,1,0.001,0.0,0.0
designation,1,0.001,0.0,0.0
destroyed:highway,1,0.001,0.0,0.0
direction,1,0.001,-93.75,-93.75
ele:ft,1,0.001,0.0,0.0
fields,1,0.001,0.0,0.0
fields_ID,1,0.001,0.0,0.0
frequency,1,0.001,-50.0,-50.0
group_only,1,0.001,0.0,0.0
height,1,0.001,-90.9091,-90.9091
inscription,1,0.001,0.0,0.0
is_in,1,0.001,-93.3333,-93.3333
is_in:country,1,0.001,0.0,0.0
is_in:country_code,1,0.001,0.0,0.0
is_in:iso_3166_2,1,0.001,0.0,0.0
is_in:state,1,0.001,0.0,0.0
is_in:state_code,1,0.001,0.0,0.0
junction,1,0.001,0.0,0.0
lacounty:ain,1,0.001,-85.7143,-85.7143
lacounty:bld_id,1,0.001,-85.7143,-85.7143
len,1,0.001,0.0,0.0
marker,1,0.001,0.0,0.0
maxheight,1,0.001,-93.75,-93.75
maxstay,1,0.001,-66.6667,-66.6667
maxweight:hgv,1,0.001,0.0,0.0
maxweight:hgv_articulated,1,0.001,0.0,0.0
mtb:scale:imba,1,0.001,-66.6667,-66.6667
old_name,1,0.001,-50.0,-50.0
oneway:bicycle,1,0.001,0.0,0.0
opening_hours,1,0.001,0.0,0.0
ownership,1,0.001,-80.0,-80.0
pipe_type,1,0.001,0.0,0.0
pipeline,1,0.001,0.0,0.0
protection_title,1,0.001,-87.5,-87.5
ramp:wheelchair,1,0.001,0.0,0.0
salt,1,0.001,0.0,0.0
scvwd:COVERED,1,0.001,0.0,0.0
segregated,1,0.001,0.0,0.0
shelter_type,1,0.001,0.0,0.0
shop,1,0.001,0.0,0.0
source_ref,1,0.001,-80.0,-80.0
sport,1,0.001,0.0,0.0
telescope:diameter,1,0.001,0.0,0.0
telescope:type,1,0.001,0.0,0.0
tiger:CLASSFP,1,0.001,0.0,0.0
tiger:CPI,1,0.001,0.0,0.0
tiger:FUNCSTAT,1,0.001,0.0,0.0
tiger:LSAD,1,0.001,0.0,0.0
tiger:NAME,1,0.001,0.0,0.0
tiger:NAMELSAD,1,0.001,0.0,0.0
tiger:PCICBSA,1,0.001,0.0,0.0
tiger:PCINECTA,1,0.001,0.0,0.0
tiger:PLACEFP,1,0.001,0.0,0.0
tiger:PLACENS,1,0.001,0.0,0.0
tiger:PLCIDFP,1,0.001,0.0,0.0
toilets:handwashing,1,0.001,-50.0,-50.0
toilets:position,1,0.001,0.0,0.0
tower:construction,1,0.001,0.0,0.0
trolley_wire,1,0.001,0.0,0.0
utility,1,0.001,0.0,0.0
water_tank:volume,1,0.001,0.0,0.0
