key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
wikidata,5,0.0402,-92.3077,-53.2051
addr:state,4,0.0322,-55.5556,170.3704
gnis:county_name,4,0.0322,-42.8571,247.619
gnis:feature_type,4,0.0322,-42.8571,247.619
historic,4,0.0322,-42.8571,247.619
source_ref,4,0.0322,-20.0,386.6667
website,4,0.0322,-84.0,-2.6667
wetland,4,0.0322,-20.0,386.6667
attribution,3,0.0241,-95.5882,-73.1618
capacity,3,0.0241,0.0,508.3333
cycleway,3,0.0241,-57.1429,160.7143
destroyed:capacity,3,0.0241,200.0,1725.0
destroyed:emergency,3,0.0241,200.0,1725.0
destroyed:historic,3,0.0241,200.0,1725.0
fire,3,0.0241,200.0,1725.0
ford,3,0.0241,-72.7273,65.9091
gnis:county_id,3,0.0241,-94.2308,-64.9038
gnis:state_id,3,0.0241,-94.2308,-64.9038
hgv,3,0.0241,-94.1176,-64.2157
lit,3,0.0241,-76.9231,40.3846
material,3,0.0241,-78.5714,30.3571
reservation,3,0.0241,200.0,1725.0
start_date,3,0.0241,-25.0,356.25
tiger:name_direction_prefix,3,0.0241,-25.0,356.25
tourism,3,0.0241,-95.2381,-71.0317
water,3,0.0241,-78.5714,30.3571
FMMP_modified,2,0.0161,-50.0,204.1667
FMMP_reviewed,2,0.0161,-50.0,204.1667
SHAPE_STAr,2,0.0161,-94.4444,-66.2037
SHAPE_STLe,2,0.0161,-94.4444,-66.2037
acres,2,0.0161,-50.0,204.1667
addr:county,2,0.0161,-50.0,204.1667
animal_keeping,2,0.0161,100.0,1116.6667
animal_keeping:type,2,0.0161,100.0,1116.6667
bridge:structure,2,0.0161,100.0,1116.6667
camp_site,2,0.0161,100.0,1116.6667
charge,2,0.0161,-50.0,204.1667
destroyed:board_type,2,0.0161,100.0,1116.6667
destroyed:capacity:disabled,2,0.0161,100.0,1116.6667
destroyed:description,2,0.0161,100.0,1116.6667
destroyed:fire_hydrant:type,2,0.0161,100.0,1116.6667
destroyed:inscription,2,0.0161,100.0,1116.6667
destroyed:internet_access,2,0.0161,100.0,1116.6667
destroyed:maxstay,2,0.0161,100.0,1116.6667
destroyed:memorial,2,0.0161,100.0,1116.6667
destroyed:operator,2,0.0161,100.0,1116.6667
destroyed:toilets:disposal,2,0.0161,100.0,1116.6667
end_date,2,0.0161,100.0,1116.6667
fixme,2,0.0161,-95.122,-70.3252
forested,2,0.0161,100.0,1116.6667
hgv:national_network,2,0.0161,100.0,1116.6667
hiking,2,0.0161,0.0,508.3333
loc_name,2,0.0161,100.0,1116.6667
meadlsc_description,2,0.0161,100.0,1116.6667
parking,2,0.0161,-80.0,21.6667
picnic_table,2,0.0161,100.0,1116.6667
place,2,0.0161,-90.9091,-44.697
protect_class,2,0.0161,-94.7368,-67.9825
protection_title,2,0.0161,-75.0,52.0833
source:hgv:national_network,2,0.0161,100.0,1116.6667
tiger:name_base_2,2,0.0161,-75.0,52.0833
tiger:name_direction_prefix_1,2,0.0161,-77.7778,35.1852
tiger:name_type_2,2,0.0161,-50.0,204.1667
toilets,2,0.0161,100.0,1116.6667
unsigned_ref,2,0.0161,100.0,1116.6667
width,2,0.0161,-81.8182,10.6061
ALAND,1,0.008,0.0,508.3333
AWATER,1,0.008,0.0,508.3333
Attribution,1,0.008,-97.9592,-87.585
COMM_CODE,1,0.008,0.0,508.3333
COUNTYFP,1,0.008,0.0,508.3333
MTFCC,1,0.008,0.0,508.3333
NO_PRMT,1,0.008,0.0,508.3333
NO_PRMT_SI,1,0.008,0.0,508.3333
NO_SITE,1,0.008,0.0,508.3333
STATEFP,1,0.008,0.0,508.3333
Tiger:HYDROID,1,0.008,0.0,508.3333
Tiger:MTFCC,1,0.008,0.0,508.3333
Zone,1,0.008,-83.3333,1.3889
Zoning,1,0.008,-98.913,-93.3877
abandoned:highway,1,0.008,-85.7143,-13.0952
admin_level,1,0.008,-95.0,-69.5833
border_type,1,0.008,-94.7368,-67.9825
capacity:disabled,1,0.008,0.0,508.3333
check_date,1,0.008,-75.0,52.0833
covered,1,0.008,0.0,508.3333
crop,1,0.008,0.0,508.3333
cutting,1,0.008,0.0,508.3333
destroyed:material,1,0.008,0.0,508.3333
destroyed:motorhome,1,0.008,0.0,508.3333
destroyed:office,1,0.008,0.0,508.3333
destroyed:shop,1,0.008,0.0,508.3333
drinking_water,1,0.008,-50.0,204.1667
embankment,1,0.008,-75.0,52.0833
fields,1,0.008,0.0,508.3333
fields_ID,1,0.008,0.0,508.3333
flood_prone,1,0.008,0.0,508.3333
group_only,1,0.008,0.0,508.3333
heritage,1,0.008,0.0,508.3333
heritage:operator,1,0.008,0.0,508.3333
heritage:website,1,0.008,0.0,508.3333
hgv:state_network,1,0.008,-91.6667,-49.3056
history,1,0.008,-50.0,204.1667
id,1,0.008,-50.0,204.1667
latitude,1,0.008,0.0,508.3333
len,1,0.008,0.0,508.3333
location,1,0.008,0.0,508.3333
longitude,1,0.008,0.0,508.3333
motorcar,1,0.008,-90.9091,-44.697
nrhp:criteria,1,0.008,0.0,508.3333
nrhp:inscription_date,1,0.008,0.0,508.3333
old_ref:legislative,1,0.008,-91.6667,-49.3056
power,1,0.008,-99.435,-96.5631
ref:nrhp,1,0.008,0.0,508.3333
sccgis:objectid,1,0.008,0.0,508.3333
sccgis:shapestare,1,0.008,0.0,508.3333
sccgis:shapestlen,1,0.008,0.0,508.3333
source:ele,1,0.008,0.0,508.3333
source:hgv:state_network,1,0.008,-91.6667,-49.3056
source:maxspeed,1,0.008,0.0,508.3333
source_1,1,0.008,0.0,508.3333
source_note,1,0.008,0.0,508.3333
substance,1,0.008,0.0,508.3333
trolley_wire,1,0.008,0.0,508.3333
tunnel,1,0.008,-96.4286,-78.2738
wikipedia,1,0.008,-75.0,52.0833
year_of_construction,1,0.008,0.0,508.3333
