key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
highway,secondary,11528,1.5469,-23.4783,365.5072
highway,primary,7471,1.0025,-20.6563,382.674
landuse,residential,79061,61.0896,1031.8683,6785.5321
landuse,brownfield,22829,17.6397,36136.5079,220338.7566
landuse,farmland,10287,7.9487,304.0456,2357.9438
landuse,forest,4273,3.3017,389.4616,2877.5582
landuse,basin,2402,1.856,1791.3386,11405.643
landuse,orchard,1703,1.3159,140.5367,1363.2651
landuse,grass,1243,0.9605,-10.6398,443.6077
landuse,industrial,1107,0.8554,20.5882,633.5784
landuse,farmyard,1106,0.8546,260.2606,2091.5852
landuse,farm,1048,0.8098,827.4336,5541.8879
leisure,common,4560,48.2591,3277.7778,20448.1481
leisure,swimming_pool,1651,17.4727,-28.59,334.411
leisure,pitch,1373,14.5306,7.0983,551.5146
leisure,park,1237,13.0913,-35.6734,291.32
leisure,playground,182,1.9261,-55.3922,171.3644
leisure,garden,134,1.4181,-33.9901,301.5599
leisure,sports_centre,68,0.7197,-58.2822,153.7832
leisure,stadium,40,0.4233,-9.0909,453.0303
leisure,track,26,0.2752,-45.8333,229.5139
leisure,yes,26,0.2752,36.8421,732.4561
name,Nationale No 2,687,0.5533,3515.7895,21896.0526
name,building=yes,509,0.4099,2578.9474,16196.9298
name,Katy Freeway Frontage Road,447,0.36,212.5874,1801.5734
name,house,432,0.3479,596.7742,4138.7097
name,bina,375,0.302,1983.3333,12573.6111
name,Nationale No 1,354,0.2851,1866.6667,11863.8889
name,Nationale No 3,336,0.2706,1766.6667,11255.5556
name,House,335,0.2698,1495.2381,9604.3651
name,Building,325,0.2617,78.5714,986.3095
name,Pasang Lhamu Highway,323,0.2601,236.4583,1946.7882
natural,tree,14402,36.1115,172.0438,1554.9333
natural,wood,9943,24.931,542.7279,3809.9278
natural,water,7018,17.5969,175.4317,1575.5429
natural,peak,2258,5.6617,428.8056,3116.9009
natural,scrub,1750,4.3879,349.8715,2636.7181
natural,coastline,1393,3.4928,41.1348,758.5697
natural,tree_row,753,1.8881,135.3125,1331.4844
natural,shingle,291,0.7297,100.6897,1120.8621
natural,cliff,273,0.6845,45.2128,783.3777
natural,sand,255,0.6394,-42.1769,251.7574
source,microsoft/BuildingFootprints,365838,41.4554,7796.3523,47936.1429
source,Bing,81693,9.2571,597.0987,4140.6839
source,maxar,65631,7.4371,119.245,1233.7406
source,bing,53181,6.0263,170.2287,1543.891
source,GeoEye,35409,4.0124,2467.7302,15520.359
source,"Google, 2010-01-21",22707,2.5731,6718.9189,41381.7568
source,digitalglobe,16596,1.8806,6.3642,547.0486
source,UNOCHA,13993,1.5856,77638.8889,472811.5741
source,Bing Imagery,11687,1.3243,64827.7778,394877.3148
source,NextView,11382,1.2898,13613.253,83322.2892
surface,unpaved,30569,52.8775,215.2093,1817.5234
surface,asphalt,10550,18.2491,-61.3638,135.0369
surface,ground,4962,8.5831,-15.2519,415.5508
surface,dirt,3457,5.9798,95.5317,1089.4844
surface,paved,2546,4.404,-15.4434,414.3861
surface,gravel,1482,2.5635,45.4367,784.7399
surface,concrete:plates,959,1.6589,-45.7579,229.9727
surface,compacted,723,1.2506,-33.4254,304.9954
surface,concrete,652,1.1278,-59.3769,147.1236
surface,paving_stones,505,0.8735,-46.898,223.0372
waterway,stream,33847,59.3599,303.7576,2356.1921
waterway,river,13259,23.2532,148.9953,1414.7214
waterway,canal,3113,5.4595,143.3933,1380.6424
waterway,drain,2382,4.1775,103.0691,1135.3367
waterway,ditch,2259,3.9618,262.6003,2105.8186
waterway,riverbank,1277,2.2396,220.8543,1851.8635
waterway,dam,303,0.5314,274.0741,2175.6173
waterway,weir,213,0.3736,363.0435,2716.8478
waterway,yes,157,0.2753,772.2222,5206.0185
waterway,drystream,73,0.128,305.5556,2367.1296
