key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
depth,9,0.0013,0.0,0.0
flood_prone,9,0.0013,0.0,0.0
handwashing_station,9,0.0013,0.0,0.0
name:ja,9,0.0013,0.0,0.0
name:pt,9,0.0013,0.0,0.0
photo_url,9,0.0013,0.0,0.0
seasonal,9,0.0013,0.0,0.0
tower:type,9,0.0013,0.0,0.0
water_type,9,0.0013,0.0,0.0
addr:housename,8,0.0012,0.0,0.0
base_material_values,8,0.0012,0.0,0.0
building_good,8,0.0012,0.0,0.0
contact:phone,8,0.0012,0.0,0.0
craft,8,0.0012,0.0,0.0
cycleway:both,8,0.0012,0.0,0.0
int_name,8,0.0012,0.0,0.0
motor_vehicle,8,0.0012,0.0,0.0
name:uk,8,0.0012,0.0,0.0
name:zh,8,0.0012,0.0,0.0
place:description,8,0.0012,0.0,0.0
power_source,8,0.0012,0.0,0.0
shower_good,8,0.0012,0.0,0.0
toilet_medium,8,0.0012,0.0,0.0
transportation_use_category,8,0.0012,0.0,0.0
water_place_access,8,0.0012,0.0,0.0
water_place_durability,8,0.0012,0.0,0.0
water_purification,8,0.0012,0.0,0.0
water_supply,8,0.0012,0.0,0.0
TDH_Lausanne,7,0.001,0.0,0.0
alt_name:ht,7,0.001,0.0,0.0
boundary_admin_level1_name,7,0.001,0.0,0.0
commune,7,0.001,0.0,0.0
history,7,0.001,0.0,0.0
horse,7,0.001,0.0,0.0
incline,7,0.001,0.0,0.0
lanes:backward,7,0.001,0.0,0.0
lanes:forward,7,0.001,0.0,0.0
local_name,7,0.001,0.0,0.0
narrow,7,0.001,0.0,0.0
pedestrian,7,0.001,0.0,0.0
place:nearestlandmark,7,0.001,0.0,0.0
pump_type,7,0.001,0.0,0.0
school:fondamental_first_cycle,7,0.001,0.0,0.0
source:project,7,0.001,0.0,0.0
surface_condition,7,0.001,0.0,0.0
turn:lanes,7,0.001,0.0,0.0
wetland,7,0.001,0.0,0.0
addr:district,6,0.0009,0.0,0.0
addr:hamlet,6,0.0009,0.0,0.0
addr:suburb,6,0.0009,0.0,0.0
aeroway,6,0.0009,0.0,0.0
barrier_bypass,6,0.0009,0.0,0.0
boundary_admin_level4_name,6,0.0009,0.0,0.0
bridge_type,6,0.0009,0.0,0.0
building:architecture,6,0.0009,0.0,0.0
capacity,6,0.0009,0.0,0.0
capacity_individuals,6,0.0009,0.0,0.0
entrance,6,0.0009,0.0,0.0
handwashing_station_good,6,0.0009,0.0,0.0
health_facility_type,6,0.0009,0.0,0.0
healthcare:cholera,6,0.0009,0.0,0.0
name:pl,6,0.0009,0.0,0.0
program_aquatab,6,0.0009,0.0,0.0
project:unicef_acted_mrr_basartibonite_centre,6,0.0009,0.0,0.0
ref:MSPP,6,0.0009,0.0,0.0
ref:edubase,6,0.0009,0.0,0.0
school:HT,6,0.0009,0.0,0.0
source:access,6,0.0009,0.0,0.0
source:lca,6,0.0009,0.0,0.0
source:waterway,6,0.0009,0.0,0.0
water_quality_issue,6,0.0009,0.0,0.0
wheelchair,6,0.0009,0.0,0.0
abandoned,5,0.0007,0.0,0.0
addr:TW:dataset,5,0.0007,0.0,0.0
addr:neighbourhood,5,0.0007,0.0,0.0
alt_name:en,5,0.0007,0.0,0.0
attribution,5,0.0007,0.0,0.0
beauty,5,0.0007,0.0,0.0
capacity_area,5,0.0007,0.0,0.0
contact:email,5,0.0007,0.0,0.0
content,5,0.0007,0.0,0.0
count_building,5,0.0007,0.0,0.0
direction,5,0.0007,0.0,0.0
disused,5,0.0007,0.0,0.0
earthquake:damage,5,0.0007,0.0,0.0
fee,5,0.0007,0.0,0.0
healthcare:speciality,5,0.0007,0.0,0.0
information,5,0.0007,0.0,0.0
internet_access:fee,5,0.0007,0.0,0.0
is_in:county,5,0.0007,0.0,0.0
is_in:town,5,0.0007,0.0,0.0
mapping_practices,5,0.0007,0.0,0.0
motorcar,5,0.0007,0.0,0.0
name:bg,5,0.0007,0.0,0.0
name:el,5,0.0007,0.0,0.0
name:lt,5,0.0007,0.0,0.0
name:lv,5,0.0007,0.0,0.0
name:mk,5,0.0007,0.0,0.0
name:sv,5,0.0007,0.0,0.0
nysgissam:nysaddresspointid,5,0.0007,0.0,0.0
road_quality,5,0.0007,0.0,0.0
ruins,5,0.0007,0.0,0.0
sahana_id,5,0.0007,0.0,0.0
school:fondamental_second_cycle,5,0.0007,0.0,0.0
seamark:type,5,0.0007,0.0,0.0
survey:date,5,0.0007,0.0,0.0
toilets_access,5,0.0007,0.0,0.0
toilets_durability,5,0.0007,0.0,0.0
toilets_technology,5,0.0007,0.0,0.0
traffic_signals,5,0.0007,0.0,0.0
aquaculture,4,0.0006,0.0,0.0
bladder,4,0.0006,0.0,0.0
bladder_open,4,0.0006,0.0,0.0
building_bad,4,0.0006,0.0,0.0
building_roof_base_material,4,0.0006,0.0,0.0
emergency,4,0.0006,0.0,0.0
fence_type,4,0.0006,0.0,0.0
ferry,4,0.0006,0.0,0.0
geometry_source_type,4,0.0006,0.0,0.0
government,4,0.0006,0.0,0.0
handwashing_station_medium,4,0.0006,0.0,0.0
health_facility:bed,4,0.0006,0.0,0.0
id:ssid,4,0.0006,0.0,0.0
importance:tourism,4,0.0006,0.0,0.0
name:alt,4,0.0006,0.0,0.0
name:am,4,0.0006,0.0,0.0
name:ar,4,0.0006,0.0,0.0
name:az,4,0.0006,0.0,0.0
name:be,4,0.0006,0.0,0.0
name:be-tarask,4,0.0006,0.0,0.0
name:bn,4,0.0006,0.0,0.0
name:bo,4,0.0006,0.0,0.0
name:eo,4,0.0006,0.0,0.0
name:eu,4,0.0006,0.0,0.0
name:fa,4,0.0006,0.0,0.0
name:gl,4,0.0006,0.0,0.0
name:he,4,0.0006,0.0,0.0
name:hi,4,0.0006,0.0,0.0
name:hy,4,0.0006,0.0,0.0
name:is,4,0.0006,0.0,0.0
name:it,4,0.0006,0.0,0.0
name:ka,4,0.0006,0.0,0.0
name:ko,4,0.0006,0.0,0.0
name:la,4,0.0006,0.0,0.0
name:mr,4,0.0006,0.0,0.0
name:os,4,0.0006,0.0,0.0
name:pap,4,0.0006,0.0,0.0
name:qu,4,0.0006,0.0,0.0
name:sah,4,0.0006,0.0,0.0
name:sr,4,0.0006,0.0,0.0
name:ta,4,0.0006,0.0,0.0
name:th,4,0.0006,0.0,0.0
name:ur,4,0.0006,0.0,0.0
name:yue,4,0.0006,0.0,0.0
network,4,0.0006,0.0,0.0
old_name:en,4,0.0006,0.0,0.0
outdoor_seating,4,0.0006,0.0,0.0
paved,4,0.0006,0.0,0.0
sector,4,0.0006,0.0,0.0
shelter,4,0.0006,0.0,0.0
smoking,4,0.0006,0.0,0.0
source:alt_name:ht,4,0.0006,0.0,0.0
source:lca:date,4,0.0006,0.0,0.0
source_type_map,4,0.0006,0.0,0.0
structure operationel,4,0.0006,0.0,0.0
well,4,0.0006,0.0,0.0
wikipedia:en,4,0.0006,0.0,0.0
Projet,3,0.0004,0.0,0.0
addr:unit,3,0.0004,0.0,0.0
alt_name:mk,3,0.0004,0.0,0.0
bench,3,0.0004,0.0,0.0
bicycle_road,3,0.0004,0.0,0.0
bridge:name,3,0.0004,0.0,0.0
building:colour,3,0.0004,0.0,0.0
building:part,3,0.0004,0.0,0.0
building_floodable,3,0.0004,0.0,0.0
building_medium,3,0.0004,0.0,0.0
building_status_bad,3,0.0004,0.0,0.0
cables,3,0.0004,0.0,0.0
camp,3,0.0004,0.0,0.0
canal:obstacle_type,3,0.0004,0.0,0.0
canal_banks_barriers_left,3,0.0004,0.0,0.0
canal_banks_barriers_right,3,0.0004,0.0,0.0
capacity_area_building_level_1,3,0.0004,0.0,0.0
capacity_individuals_building_level_1,3,0.0004,0.0,0.0
capital_ISO3166-1,3,0.0004,0.0,0.0
castle_type,3,0.0004,0.0,0.0
contact:facebook,3,0.0004,0.0,0.0
contact:person,3,0.0004,0.0,0.0
contact:website,3,0.0004,0.0,0.0
cycleway,3,0.0004,0.0,0.0
damage_prone,3,0.0004,0.0,0.0
fixme:CNIGS,3,0.0004,0.0,0.0
handwashing_station_bad,3,0.0004,0.0,0.0
highway_authority_ref,3,0.0004,0.0,0.0
households,3,0.0004,0.0,0.0
is_capital,3,0.0004,0.0,0.0
isced:level,3,0.0004,0.0,0.0
length,3,0.0004,0.0,0.0
local_ref,3,0.0004,0.0,0.0
location,3,0.0004,0.0,0.0
mapping_error,3,0.0004,0.0,0.0
max_age,3,0.0004,0.0,0.0
min_age,3,0.0004,0.0,0.0
name:da,3,0.0004,0.0,0.0
name:hr,3,0.0004,0.0,0.0
name:nl,3,0.0004,0.0,0.0
name:source,3,0.0004,0.0,0.0
name:tg,3,0.0004,0.0,0.0
nombre,3,0.0004,0.0,0.0
official_name:en,3,0.0004,0.0,0.0
official_name:ht,3,0.0004,0.0,0.0
old_ref,3,0.0004,0.0,0.0
opening_hours:covid19,3,0.0004,0.0,0.0
paho:operational_status,3,0.0004,0.0,0.0
paho:operational_status:date,3,0.0004,0.0,0.0
paho:operational_status:source,3,0.0004,0.0,0.0
parts,3,0.0004,0.0,0.0
protection_title,3,0.0004,0.0,0.0
ref:LOCODE,3,0.0004,0.0,0.0
ref:linz:address_id,3,0.0004,0.0,0.0
rehabilitation_work,3,0.0004,0.0,0.0
roof:shape,3,0.0004,0.0,0.0
school_ht_fondamental_1er_et_2e_cycle,3,0.0004,0.0,0.0
school_ht_fondamental_3e_cycle_et_Secondaire,3,0.0004,0.0,0.0
seamark:light:character,3,0.0004,0.0,0.0
seamark:light:colour,3,0.0004,0.0,0.0
seamark:light:period,3,0.0004,0.0,0.0
seamark:light:range,3,0.0004,0.0,0.0
seamark:light:reference,3,0.0004,0.0,0.0
sectional,3,0.0004,0.0,0.0
source:alt_name:en,3,0.0004,0.0,0.0
source:name:es,3,0.0004,0.0,0.0
source:name:oc,3,0.0004,0.0,0.0
source:sahana,3,0.0004,0.0,0.0
start_date,3,0.0004,0.0,0.0
telecommunication,3,0.0004,0.0,0.0
toll,3,0.0004,0.0,0.0
traffic_signals:direction,3,0.0004,0.0,0.0
well_open,3,0.0004,0.0,0.0
Cover_description,2,0.0003,0.0,0.0
Source,2,0.0003,0.0,0.0
abutters,2,0.0003,0.0,0.0
addr:ward,2,0.0003,0.0,0.0
advertising,2,0.0003,0.0,0.0
aerodrome:type,2,0.0003,0.0,0.0
alimentation electrique,2,0.0003,0.0,0.0
attribute_source_type,2,0.0003,0.0,0.0
bicycle_parking,2,0.0003,0.0,0.0
bladder_closed,2,0.0003,0.0,0.0
bollard,2,0.0003,0.0,0.0
building_status_good,2,0.0003,0.0,0.0
button_operated,2,0.0003,0.0,0.0
canal_banks_left,2,0.0003,0.0,0.0
canal_banks_right,2,0.0003,0.0,0.0
canal_roof_extent,2,0.0003,0.0,0.0
canal_roof_others,2,0.0003,0.0,0.0
capacity_water_storage,2,0.0003,0.0,0.0
city_served,2,0.0003,0.0,0.0
color,2,0.0003,0.0,0.0
communication:mobile_phone,2,0.0003,0.0,0.0
consulate,2,0.0003,0.0,0.0
court_surface,2,0.0003,0.0,0.0
design,2,0.0003,0.0,0.0
first_year_use,2,0.0003,0.0,0.0
footway,2,0.0003,0.0,0.0
frequency,2,0.0003,0.0,0.0
governance_type,2,0.0003,0.0,0.0
hazard,2,0.0003,0.0,0.0
healthcare_departments:general_medicine,2,0.0003,0.0,0.0
iata,2,0.0003,0.0,0.0
icao,2,0.0003,0.0,0.0
importance,2,0.0003,0.0,0.0
ims:frequency,2,0.0003,0.0,0.0
ims:id,2,0.0003,0.0,0.0
ims:media_type,2,0.0003,0.0,0.0
industrial,2,0.0003,0.0,0.0
junction,2,0.0003,0.0,0.0
keepme,2,0.0003,0.0,0.0
loc_name:source,2,0.0003,0.0,0.0
mayor,2,0.0003,0.0,0.0
name:cs,2,0.0003,0.0,0.0
name:et,2,0.0003,0.0,0.0
name:fi,2,0.0003,0.0,0.0
name:ga,2,0.0003,0.0,0.0
name:mt,2,0.0003,0.0,0.0
name:no,2,0.0003,0.0,0.0
name:ro,2,0.0003,0.0,0.0
name:sk,2,0.0003,0.0,0.0
name:sl,2,0.0003,0.0,0.0
name:tr,2,0.0003,0.0,0.0
note:opening_hours:covid19,2,0.0003,0.0,0.0
note:surface,2,0.0003,0.0,0.0
official_name:de,2,0.0003,0.0,0.0
official_name:fr,2,0.0003,0.0,0.0
operational:status,2,0.0003,0.0,0.0
overtaking,2,0.0003,0.0,0.0
paho:damage,2,0.0003,0.0,0.0
paho:damage:date,2,0.0003,0.0,0.0
paho:damage:source,2,0.0003,0.0,0.0
photo_num,2,0.0003,0.0,0.0
place:area,2,0.0003,0.0,0.0
plant:method,2,0.0003,0.0,0.0
plant:output:electricity,2,0.0003,0.0,0.0
plant:source,2,0.0003,0.0,0.0
priority,2,0.0003,0.0,0.0
private,2,0.0003,0.0,0.0
protect_class,2,0.0003,0.0,0.0
ramp,2,0.0003,0.0,0.0
rehabilitation_done,2,0.0003,0.0,0.0
related_law,2,0.0003,0.0,0.0
reservoir_type,2,0.0003,0.0,0.0
salt,2,0.0003,0.0,0.0
school_ht_prescolaire,2,0.0003,0.0,0.0
school_sector,2,0.0003,0.0,0.0
seamark:light:height,2,0.0003,0.0,0.0
seamark:name,2,0.0003,0.0,0.0
segregated,2,0.0003,0.0,0.0
service:bicycle:retail,2,0.0003,0.0,0.0
shower_bad,2,0.0003,0.0,0.0
site_ownership,2,0.0003,0.0,0.0
site_status,2,0.0003,0.0,0.0
site_type,2,0.0003,0.0,0.0
social_facility:for,2,0.0003,0.0,0.0
source:addr,2,0.0003,0.0,0.0
source:gps,2,0.0003,0.0,0.0
source:ref,2,0.0003,0.0,0.0
source_type_GIS_dataset,2,0.0003,0.0,0.0
species,2,0.0003,0.0,0.0
stars,2,0.0003,0.0,0.0
tag,2,0.0003,0.0,0.0
task,2,0.0003,0.0,0.0
toilets,2,0.0003,0.0,0.0
toilets:access,2,0.0003,0.0,0.0
toilets:cleaning,2,0.0003,0.0,0.0
toilets:durability,2,0.0003,0.0,0.0
toilets:emptying,2,0.0003,0.0,0.0
toilets:tank,2,0.0003,0.0,0.0
toilets:technology,2,0.0003,0.0,0.0
traffic_sign,2,0.0003,0.0,0.0
url,2,0.0003,0.0,0.0
well_closed,2,0.0003,0.0,0.0
wikipedia:fr,2,0.0003,0.0,0.0
wires,2,0.0003,0.0,0.0
wreck:visible_at_high_tide,2,0.0003,0.0,0.0
wreck:visible_at_low_tide,2,0.0003,0.0,0.0
zone,2,0.0003,0.0,0.0
Business Informatique,1,0.0001,0.0,0.0
FIXME:HT,1,0.0001,0.0,0.0
Mis_a_jour,1,0.0001,0.0,0.0
Name,1,0.0001,0.0,0.0
OTI_HRI_COSMHA_project,1,0.0001,0.0,0.0
OTI_HRI_COSMHA_project:surveyor_name,1,0.0001,0.0,0.0
Objet,1,0.0001,0.0,0.0
World_Concern:project,1,0.0001,0.0,0.0
_Category_,1,0.0001,0.0,0.0
addr:district:en,1,0.0001,0.0,0.0
addr:electronique,1,0.0001,0.0,0.0
addr:place,1,0.0001,0.0,0.0
addr:province,1,0.0001,0.0,0.0
addr:province:en,1,0.0001,0.0,0.0
addr:street:en,1,0.0001,0.0,0.0
addr:subdistrict,1,0.0001,0.0,0.0
addr:subdistrict:en,1,0.0001,0.0,0.0
address,1,0.0001,0.0,0.0
adress:country,1,0.0001,0.0,0.0
aerialway,1,0.0001,0.0,0.0
alt_name:fr,1,0.0001,0.0,0.0
amenity:police,1,0.0001,0.0,0.0
artwork_type,1,0.0001,0.0,0.0
atm,1,0.0001,0.0,0.0
board_type,1,0.0001,0.0,0.0
borehole,1,0.0001,0.0,0.0
borehole_closed,1,0.0001,0.0,0.0
borehole_open,1,0.0001,0.0,0.0
bridge:ref,1,0.0001,0.0,0.0
bridge:structure,1,0.0001,0.0,0.0
building_base_material:reinforced_concrete,1,0.0001,0.0,0.0
building_flooded,1,0.0001,0.0,0.0
building_reinforced_concrete,1,0.0001,0.0,0.0
building_roof_material:concrete,1,0.0001,0.0,0.0
building_status_medium,1,0.0001,0.0,0.0
cable_number,1,0.0001,0.0,0.0
cadmin_level,1,0.0001,0.0,0.0
cafeteria,1,0.0001,0.0,0.0
capacity:disabled,1,0.0001,0.0,0.0
capitaa,1,0.0001,0.0,0.0
capital_city,1,0.0001,0.0,0.0
car_wash,1,0.0001,0.0,0.0
charge,1,0.0001,0.0,0.0
checkpoint,1,0.0001,0.0,0.0
clothes,1,0.0001,0.0,0.0
club,1,0.0001,0.0,0.0
contact:instagram,1,0.0001,0.0,0.0
contact:youtube,1,0.0001,0.0,0.0
country_code_fips,1,0.0001,0.0,0.0
country_code_iso3166_1_alpha_2,1,0.0001,0.0,0.0
covered,1,0.0001,0.0,0.0
crop,1,0.0001,0.0,0.0
damage,1,0.0001,0.0,0.0
damage:assessment,1,0.0001,0.0,0.0
damage:event,1,0.0001,0.0,0.0
damage:structure,1,0.0001,0.0,0.0
defibrillator:location,1,0.0001,0.0,0.0
demolished:building,1,0.0001,0.0,0.0
denotation,1,0.0001,0.0,0.0
diet:vegan,1,0.0001,0.0,0.0
diet:vegetarian,1,0.0001,0.0,0.0
disused:amenity,1,0.0001,0.0,0.0
drive_through,1,0.0001,0.0,0.0
education:boarding,1,0.0001,0.0,0.0
emergency:phone,1,0.0001,0.0,0.0
fax,1,0.0001,0.0,0.0
fire_hydrant:type,1,0.0001,0.0,0.0
firesideint:schooltag,1,0.0001,0.0,0.0
flood_prone:frequency,1,0.0001,0.0,0.0
flood_prone:height,1,0.0001,0.0,0.0
flood_prone:impact,1,0.0001,0.0,0.0
flood_prone:informant,1,0.0001,0.0,0.0
flood_prone:rise,1,0.0001,0.0,0.0
flood_prone:water_detritus,1,0.0001,0.0,0.0
flood_prone:water_mud,1,0.0001,0.0,0.0
fuel:diesel,1,0.0001,0.0,0.0
fuel:octane_91,1,0.0001,0.0,0.0
fuel:octane_95,1,0.0001,0.0,0.0
gambling,1,0.0001,0.0,0.0
generator:method,1,0.0001,0.0,0.0
generator:output:electricity,1,0.0001,0.0,0.0
geometry_source_date,1,0.0001,0.0,0.0
guest_house,1,0.0001,0.0,0.0
hazard_prone,1,0.0001,0.0,0.0
hazard_type,1,0.0001,0.0,0.0
health_facility:commune,1,0.0001,0.0,0.0
health_facility:commune_id,1,0.0001,0.0,0.0
health_facility:department,1,0.0001,0.0,0.0
health_facility:paho_id,1,0.0001,0.0,0.0
heures fonctionnel,1,0.0001,0.0,0.0
hgv,1,0.0001,0.0,0.0
highway:surface_condition,1,0.0001,0.0,0.0
hires,1,0.0001,0.0,0.0
hires:checkdate,1,0.0001,0.0,0.0
hires:imagery,1,0.0001,0.0,0.0
