key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
FIXME,85,0.0105,347.3684,347.3684
public_transport,83,0.0103,418.75,418.75
traffic_calming,82,0.0101,-1.2048,-1.2048
boundary,80,0.0099,-26.6055,-26.6055
place:area_alternate,78,0.0097,100.0,100.0
tactile_paving,76,0.0094,442.8571,442.8571
website,75,0.0093,50.0,50.0
classrooms:morning,73,0.009,7200.0,7200.0
date,73,0.009,630.0,630.0
construction,70,0.0087,159.2593,159.2593
loc_name,68,0.0084,183.3333,183.3333
name:es,67,0.0083,76.3158,76.3158
leisure,64,0.0079,12.2807,12.2807
leaf_type,63,0.0078,34.0426,34.0426
surface_condition,63,0.0078,800.0,800.0
addr:postcode,62,0.0077,-26.1905,-26.1905
crossing,62,0.0077,93.75,93.75
bench,60,0.0074,1900.0,1900.0
shelter,60,0.0074,1400.0,1400.0
tunnel,60,0.0074,9.0909,9.0909
building_base_material:reinforced_concrete,59,0.0073,5800.0,5800.0
short_name,59,0.0073,145.8333,145.8333
lane_markings,58,0.0072,480.0,480.0
intermittent,55,0.0068,-47.619,-47.619
school:third_cycle,55,0.0068,5400.0,5400.0
settlement:origin,55,0.0068,5400.0,5400.0
source:lca,54,0.0067,800.0,800.0
healthcare,53,0.0066,-76.9565,-76.9565
source:lca:date,52,0.0064,1200.0,1200.0
place:area,51,0.0063,2450.0,2450.0
place:nearestlandmark,51,0.0063,628.5714,628.5714
ele,50,0.0062,-39.0244,-39.0244
prac,50,0.0062,72.4138,72.4138
tourism,50,0.0062,51.5152,51.5152
place:description,49,0.0061,512.5,512.5
width,47,0.0058,-17.5439,-17.5439
alt_ref,46,0.0057,4500.0,4500.0
store,46,0.0057,4500.0,4500.0
damage_status,45,0.0056,4.6512,4.6512
bicycle,44,0.0054,175.0,175.0
building_roof_material:concrete,44,0.0054,4300.0,4300.0
humanitarian_use,42,0.0052,2.439,2.439
power_source,42,0.0052,425.0,425.0
AttachmentsExpected,39,0.0048,3800.0,3800.0
AttachmentsPresent,39,0.0048,3800.0,3800.0
DeviceID,39,0.0048,3800.0,3800.0
KEY,39,0.0048,3800.0,3800.0
SubmissionDate,39,0.0048,3800.0,3800.0
SubmitterID,39,0.0048,3800.0,3800.0
SubmitterName,39,0.0048,3800.0,3800.0
building-feature_type,39,0.0048,3800.0,3800.0
building-feature_type_name,39,0.0048,3800.0,3800.0
end,39,0.0048,3800.0,3800.0
feature_choice,39,0.0048,3800.0,3800.0
fid,39,0.0048,3800.0,3800.0
geopoint-Accuracy,39,0.0048,3800.0,3800.0
geopoint-Altitude,39,0.0048,3800.0,3800.0
geopoint-Latitude,39,0.0048,3800.0,3800.0
geopoint-Longitude,39,0.0048,3800.0,3800.0
meta-instanceID,39,0.0048,3800.0,3800.0
picture,39,0.0048,3800.0,3800.0
source:health_facility,39,0.0048,-40.0,-40.0
start,39,0.0048,3800.0,3800.0
today,39,0.0048,3800.0,3800.0
drinking_water,38,0.0047,280.0,280.0
pcode,38,0.0047,-44.9275,-44.9275
wikipedia,38,0.0047,-72.4638,-72.4638
camp,37,0.0046,1133.3333,1133.3333
street_name,37,0.0046,3600.0,3600.0
country,36,0.0045,20.0,20.0
diplomatic,36,0.0045,20.0,20.0
material,36,0.0045,-56.0976,-56.0976
paho:commune,35,0.0043,-45.3125,-45.3125
paho:commune_id,35,0.0043,-45.3125,-45.3125
paho:department,35,0.0043,-45.3125,-45.3125
paho:district_id,35,0.0043,-45.3125,-45.3125
paho:id,35,0.0043,-46.1538,-46.1538
paho:region_id,35,0.0043,-45.3125,-45.3125
cafeteria,34,0.0042,3300.0,3300.0
camp_registered,34,0.0042,3300.0,3300.0
ref:IHSI,32,0.004,-86.8852,-86.8852
source:geometry,32,0.004,68.4211,68.4211
boat,30,0.0037,-47.3684,-47.3684
loc_name:source,29,0.0036,1350.0,1350.0
target,29,0.0036,20.8333,20.8333
brand,28,0.0035,3.7037,3.7037
capital,28,0.0035,-89.2308,-89.2308
court,28,0.0035,-15.1515,-15.1515
denotation,28,0.0035,2700.0,2700.0
embassy,28,0.0035,64.7059,64.7059
generator:source_others,28,0.0035,2700.0,2700.0
noexit,28,0.0035,100.0,100.0
opening_hours:sunday,28,0.0035,2700.0,2700.0
camp_type,27,0.0033,2600.0,2600.0
first_aid,27,0.0033,2600.0,2600.0
id:db_shelter,27,0.0033,-25.0,-25.0
maxspeed:type,27,0.0033,170.0,170.0
motor_vehicle,27,0.0033,237.5,237.5
power,27,0.0033,3.8462,3.8462
source:date,27,0.0033,-69.6629,-69.6629
sport,27,0.0033,-6.8966,-6.8966
tap,27,0.0033,35.0,35.0
building_use,26,0.0032,-58.7302,-58.7302
capacity:standing,26,0.0032,2500.0,2500.0
cycleway:both,26,0.0032,225.0,225.0
hfac_type,26,0.0032,0.0,0.0
historic,26,0.0032,-79.0323,-79.0323
water_type,26,0.0032,188.8889,188.8889
camp_assessed,25,0.0031,2400.0,2400.0
height,25,0.0031,4.1667,4.1667
incline,25,0.0031,257.1429,257.1429
maxweightrating,25,0.0031,2400.0,2400.0
condition,24,0.003,20.0,20.0
footway,24,0.003,1100.0,1100.0
health_facility:type,24,0.003,-53.8462,-53.8462
horse,24,0.003,242.8571,242.8571
telecom:land_line,24,0.003,2300.0,2300.0
water,24,0.003,-92.4765,-92.4765
toilet,23,0.0028,-20.6897,-20.6897
water_purification,23,0.0028,187.5,187.5
check_date,22,0.0027,2100.0,2100.0
check_date:surface,22,0.0027,4.7619,4.7619
gender_access,22,0.0027,100.0,100.0
internet_access,22,0.0027,83.3333,83.3333
old_name,22,0.0027,37.5,37.5
paho:type,22,0.0027,-31.25,-31.25
school:HT,22,0.0027,266.6667,266.6667
street_name_transversale,22,0.0027,2100.0,2100.0
tank,22,0.0027,29.4118,29.4118
water_supply,22,0.0027,175.0,175.0
IOM_project_DRR:form_number,21,0.0026,2000.0,2000.0
building_roof_material:sheet_metal,21,0.0026,2000.0,2000.0
classrooms:afternoon,21,0.0026,2000.0,2000.0
email,21,0.0026,61.5385,61.5385
embankment,21,0.0026,23.5294,23.5294
fee,21,0.0026,320.0,320.0
camp_management_agency,20,0.0025,1900.0,1900.0
canal_shape,20,0.0025,11.1111,11.1111
depth,20,0.0025,122.2222,122.2222
disability_access,20,0.0025,81.8182,81.8182
noname,20,0.0025,-23.0769,-23.0769
brand:wikidata,19,0.0024,-24.0,-24.0
canal_type,19,0.0024,0.0,0.0
local_name,19,0.0024,171.4286,171.4286
official_name,19,0.0024,-38.7097,-38.7097
parking,19,0.0024,26.6667,26.6667
status,19,0.0024,18.75,18.75
transportation_use_category,19,0.0024,137.5,137.5
water_place:access,19,0.0024,1800.0,1800.0
water_place:durability,19,0.0024,1800.0,1800.0
barrier:obstacle_type,18,0.0022,-25.0,-25.0
canal_base_material,18,0.0022,-10.0,-10.0
hfac_bed,18,0.0022,5.8824,5.8824
narrow,18,0.0022,157.1429,157.1429
opening_hours:morning,18,0.0022,1700.0,1700.0
school_type,18,0.0022,12.5,12.5
canal_banks_barriers,17,0.0021,88.8889,88.8889
canal_roof,17,0.0021,54.5455,54.5455
court_area,17,0.0021,-22.7273,-22.7273
destination:ref,17,0.0021,1600.0,1600.0
addr:city:es,16,0.002,1500.0,1500.0
base_material_values,16,0.002,100.0,100.0
water_quality_issue,16,0.002,166.6667,166.6667
abandoned,15,0.0019,200.0,200.0
backrest,15,0.0019,1400.0,1400.0
source:name:fr,15,0.0019,-31.8182,-31.8182
survey_date,15,0.0019,1400.0,1400.0
bus,14,0.0017,27.2727,27.2727
entrance,14,0.0017,133.3333,133.3333
iata,14,0.0017,600.0,600.0
icao,14,0.0017,600.0,600.0
kitchen_equiped,14,0.0017,-12.5,-12.5
opening_hours:tuesday,14,0.0017,1300.0,1300.0
pump_type,14,0.0017,100.0,100.0
brand:wikipedia,13,0.0016,-45.8333,-45.8333
futur_use,13,0.0016,-60.6061,-60.6061
genus,13,0.0016,1200.0,1200.0
importance,13,0.0016,550.0,550.0
mapillary,13,0.0016,1200.0,1200.0
motorcycle,13,0.0016,8.3333,8.3333
name:oc,13,0.0016,-96.1424,-96.1424
source:project,13,0.0016,85.7143,85.7143
source_ref,13,0.0016,30.0,30.0
water_place:cleaning,13,0.0016,1200.0,1200.0
bridge_type,12,0.0015,100.0,100.0
commune,12,0.0015,71.4286,71.4286
disused,12,0.0015,140.0,140.0
floodable,12,0.0015,-58.6207,-58.6207
flooded,12,0.0015,-52.0,-52.0
internet_access:fee,12,0.0015,140.0,140.0
motorcar,12,0.0015,140.0,140.0
name:de,12,0.0015,0.0,0.0
noref,12,0.0015,1100.0,1100.0
species,12,0.0015,500.0,500.0
2010_use,11,0.0014,-66.6667,-66.6667
aerodrome:type,11,0.0014,450.0,450.0
employees:morning,11,0.0014,1000.0,1000.0
id:ssid,11,0.0014,175.0,175.0
postal_code,11,0.0014,0.0,0.0
roof_status,11,0.0014,1000.0,1000.0
school_sector,11,0.0014,450.0,450.0
source:imagery,11,0.0014,-52.1739,-52.1739
species:en,11,0.0014,1000.0,1000.0
species:fr,11,0.0014,1000.0,1000.0
wheelchair,11,0.0014,83.3333,83.3333
2008_use,10,0.0012,-68.75,-68.75
capacity_individuals,10,0.0012,66.6667,66.6667
crossing:island,10,0.0012,-9.0909,-9.0909
emergency,10,0.0012,150.0,150.0
health_facility_type,10,0.0012,66.6667,66.6667
image,10,0.0012,900.0,900.0
marketplace:authority,10,0.0012,900.0,900.0
marketplace_status,10,0.0012,900.0,900.0
number_building,10,0.0012,-52.381,-52.381
opening_hours:friday,10,0.0012,900.0,900.0
phone:emergency,10,0.0012,900.0,900.0
pop_estimates_site_hou,10,0.0012,900.0,900.0
rehabilitation_need,10,0.0012,-50.0,-50.0
sahana_id,10,0.0012,100.0,100.0
school_district,10,0.0012,-33.3333,-33.3333
source:image,10,0.0012,900.0,900.0
source:ref,10,0.0012,400.0,400.0
trail_visibility,10,0.0012,900.0,900.0
abandoned:highway,9,0.0011,800.0,800.0
addr:parentstreet,9,0.0011,800.0,800.0
boundary_admin_level2_name,9,0.0011,-40.0,-40.0
boundary_admin_level3_name,9,0.0011,-40.0,-40.0
contact:website,9,0.0011,200.0,200.0
generator,9,0.0011,-47.0588,-47.0588
healthcare:speciality,9,0.0011,80.0,80.0
nohousenumber,9,0.0011,800.0,800.0
phone:business,9,0.0011,800.0,800.0
population,9,0.0011,-93.1818,-93.1818
projet,9,0.0011,800.0,800.0
religion:denomination,9,0.0011,800.0,800.0
2009_use,8,0.001,-75.0,-75.0
FIXME:COSMHA,8,0.001,700.0,700.0
addr:suburb,8,0.001,33.3333,33.3333
building_concrete,8,0.001,-46.6667,-46.6667
capacity:disabled,8,0.001,700.0,700.0
coach:conditional,8,0.001,700.0,700.0
content,8,0.001,60.0,60.0
covered,8,0.001,700.0,700.0
dispensing,8,0.001,-82.9787,-82.9787
fhrs:id,8,0.001,-50.0,-50.0
haiti:code,8,0.001,700.0,700.0
handwashing_station,8,0.001,-11.1111,-11.1111
health_facility:access,8,0.001,700.0,700.0
id:uuid,8,0.001,-33.3333,-33.3333
indoor,8,0.001,700.0,700.0
infirmary,8,0.001,700.0,700.0
is_in:arrondissement,8,0.001,-70.3704,-70.3704
maxweightrating:hgv,8,0.001,700.0,700.0
name:source,8,0.001,166.6667,166.6667
pop_estimates_site_ind,8,0.001,700.0,700.0
rehabilitation_done,8,0.001,300.0,300.0
rehabilitation_work,8,0.001,166.6667,166.6667
sac_scale,8,0.001,700.0,700.0
source:health_facility:access,8,0.001,700.0,700.0
tourist_bus:conditional,8,0.001,700.0,700.0
vehicle:conditional,8,0.001,700.0,700.0
wall,8,0.001,700.0,700.0
warehouse_unit,8,0.001,-50.0,-50.0
4wd_only,7,0.0009,600.0,600.0
atm,7,0.0009,600.0,600.0
attribution,7,0.0009,40.0,40.0
boundary_admin_level4_name,7,0.0009,16.6667,16.6667
building_base_material:plastic_sheeting,7,0.0009,600.0,600.0
camp_management_agency_name,7,0.0009,600.0,600.0
contact:person,7,0.0009,133.3333,133.3333
contact:phone,7,0.0009,-12.5,-12.5
contact_person_crc,7,0.0009,600.0,600.0
craft,7,0.0009,-12.5,-12.5
created_by,7,0.0009,600.0,600.0
crossing_ref,7,0.0009,-22.2222,-22.2222
cycleway:left,7,0.0009,600.0,600.0
ferry,7,0.0009,75.0,75.0
grades,7,0.0009,600.0,600.0
health_facility:bed,7,0.0009,75.0,75.0
households,7,0.0009,133.3333,133.3333
level,7,0.0009,-46.1538,-46.1538
loc_ref,7,0.0009,600.0,600.0
marketplace:open_air,7,0.0009,600.0,600.0
name:etymology:wikidata,7,0.0009,600.0,600.0
name:pt,7,0.0009,-22.2222,-22.2222
name:ru,7,0.0009,-82.0513,-82.0513
old_ref,7,0.0009,133.3333,133.3333
opening_hours:saturday,7,0.0009,600.0,600.0
opening_hours:thursday,7,0.0009,600.0,600.0
paho:damage,7,0.0009,250.0,250.0
paho:damage:date,7,0.0009,250.0,250.0
paho:damage:source,7,0.0009,250.0,250.0
phone_crc,7,0.0009,600.0,600.0
program_aquatab,7,0.0009,16.6667,16.6667
project:oif-dfen_carteinnov,7,0.0009,600.0,600.0
pupils:morning,7,0.0009,600.0,600.0
school:fondamental_second_cycle,7,0.0009,40.0,40.0
school_ht_fondamental_1er_et_2e_cycle,7,0.0009,133.3333,133.3333
sectional,7,0.0009,133.3333,133.3333
source:name:ht,7,0.0009,-75.0,-75.0
tap_status,7,0.0009,-61.1111,-61.1111
tower:type,7,0.0009,-22.2222,-22.2222
FIXME:HT,6,0.0007,500.0,500.0
GPS_Mission_Preparation,6,0.0007,500.0,500.0
amenity:police,6,0.0007,500.0,500.0
boundary_admin_level1_name,6,0.0007,-14.2857,-14.2857
bridge:structure,6,0.0007,500.0,500.0
business,6,0.0007,500.0,500.0
button_operated,6,0.0007,200.0,200.0
camp_registered_agency_name,6,0.0007,500.0,500.0
charge,6,0.0007,500.0,500.0
city_served,6,0.0007,200.0,200.0
comment,6,0.0007,500.0,500.0
contact:email,6,0.0007,20.0,20.0
flood_prone,6,0.0007,-33.3333,-33.3333
gambling,6,0.0007,500.0,500.0
haiti:nom,6,0.0007,500.0,500.0
haiti:objectid,6,0.0007,500.0,500.0
healthcare_departments:general_medicine,6,0.0007,200.0,200.0
informal,6,0.0007,500.0,500.0
name_1,6,0.0007,500.0,500.0
opening_hours:wednesday,6,0.0007,500.0,500.0
pump,6,0.0007,500.0,500.0
pump:type,6,0.0007,500.0,500.0
school:fondamental_first_cycle,6,0.0007,-14.2857,-14.2857
source:health_facility:MCH,6,0.0007,500.0,500.0
source:smoothness,6,0.0007,500.0,500.0
source:surface,6,0.0007,500.0,500.0
source_type_map,6,0.0007,50.0,50.0
tag,6,0.0007,200.0,200.0
telecom:internet,6,0.0007,500.0,500.0
telecom:radio,6,0.0007,500.0,500.0
type,6,0.0007,-80.6452,-80.6452
FIXME:note,5,0.0006,400.0,400.0
OTI_HRI_COSMHA_project,5,0.0006,400.0,400.0
addr:municipality,5,0.0006,400.0,400.0
auto_rickshaw,5,0.0006,400.0,400.0
border_type,5,0.0006,-64.2857,-64.2857
building_floodable,5,0.0006,66.6667,66.6667
building_flooded,5,0.0006,400.0,400.0
building_metal,5,0.0006,-44.4444,-44.4444
canal_description,5,0.0006,400.0,400.0
cosmha:project,5,0.0006,-44.4444,-44.4444
count_building,5,0.0006,0.0,0.0
court_surface,5,0.0006,150.0,150.0
cuisine,5,0.0006,-61.5385,-61.5385
doctors,5,0.0006,400.0,400.0
government,5,0.0006,25.0,25.0
handwashing_station_good,5,0.0006,-16.6667,-16.6667
health_facility:MCH,5,0.0006,400.0,400.0
healthcare:cholera,5,0.0006,-16.6667,-16.6667
is_in:city,5,0.0006,400.0,400.0
junction,5,0.0006,150.0,150.0
length,5,0.0006,66.6667,66.6667
marketplace:covered,5,0.0006,400.0,400.0
maxweight:signed,5,0.0006,400.0,400.0
name:it,5,0.0006,25.0,25.0
opening_hours:night,5,0.0006,400.0,400.0
osak:identifier,5,0.0006,400.0,400.0
photo_num,5,0.0006,150.0,150.0
project:cosmhastm,5,0.0006,-66.6667,-66.6667
railway,5,0.0006,-54.5455,-54.5455
roof:material,5,0.0006,400.0,400.0
roof:shape,5,0.0006,66.6667,66.6667
route,5,0.0006,400.0,400.0
service_times,5,0.0006,400.0,400.0
shower,5,0.0006,-54.5455,-54.5455
smoking,5,0.0006,25.0,25.0
source_type_GIS_dataset,5,0.0006,150.0,150.0
source_type_field_mission,5,0.0006,400.0,400.0
addr:housename,4,0.0005,-50.0,-50.0
building_status_bad,4,0.0005,33.3333,33.3333
building_status_good,4,0.0005,100.0,100.0
building_status_medium,4,0.0005,300.0,300.0
camp_assessment_agency_name,4,0.0005,300.0,300.0
canal_roof_others,4,0.0005,100.0,100.0
closest_town,4,0.0005,300.0,300.0
colour,4,0.0005,-99.5215,-99.5215
contact,4,0.0005,300.0,300.0
copythis,4,0.0005,300.0,300.0
cosmha_stm,4,0.0005,-92.3077,-92.3077
cycleway:right,4,0.0005,300.0,300.0
destination,4,0.0005,300.0,300.0
drinking_water:legal,4,0.0005,300.0,300.0
earthquake:damage,4,0.0005,-20.0,-20.0
genus:en,4,0.0005,300.0,300.0
healthcare_departments:medical_laboratory,4,0.0005,300.0,300.0
info_date,4,0.0005,300.0,300.0
is_in,4,0.0005,-84.6154,-84.6154
isced:level,4,0.0005,33.3333,33.3333
kerb,4,0.0005,300.0,300.0
lamp_mount,4,0.0005,300.0,300.0
maxspeed:backward,4,0.0005,300.0,300.0
name:ar,4,0.0005,0.0,0.0
name:be,4,0.0005,0.0,0.0
name:be-tarask,4,0.0005,0.0,0.0
name:he,4,0.0005,0.0,0.0
name:ja,4,0.0005,-55.5556,-55.5556
name:nl,4,0.0005,33.3333,33.3333
name:no,4,0.0005,100.0,100.0
name:pl,4,0.0005,-33.3333,-33.3333
name:sr,4,0.0005,0.0,0.0
name:ur,4,0.0005,0.0,0.0
name:zh,4,0.0005,-50.0,-50.0
network,4,0.0005,0.0,0.0
opening_hours:covid19,4,0.0005,33.3333,33.3333
operator_id,4,0.0005,300.0,300.0
residential,4,0.0005,-69.2308,-69.2308
road_quality,4,0.0005,-20.0,-20.0
school_ht_prescolaire,4,0.0005,100.0,100.0
school_license,4,0.0005,300.0,300.0
security,4,0.0005,300.0,300.0
source:addr,4,0.0005,100.0,100.0
source:length:url,4,0.0005,300.0,300.0
start_date,4,0.0005,33.3333,33.3333
studio,4,0.0005,-60.0,-60.0
supervised,4,0.0005,300.0,300.0
support,4,0.0005,300.0,300.0
taxi:type,4,0.0005,300.0,300.0
toilet_good,4,0.0005,-77.7778,-77.7778
toilets:disposal,4,0.0005,-81.8182,-81.8182
tractor,4,0.0005,300.0,300.0
traffic_signals:direction,4,0.0005,33.3333,33.3333
traffic_signals:vibration,4,0.0005,300.0,300.0
wetland,4,0.0005,-42.8571,-42.8571
wikipedia:en,4,0.0005,0.0,0.0
HasCampResidentCommittee,3,0.0004,200.0,200.0
OTI_HRI_COSMHA_project:surveyor_name,3,0.0004,200.0,200.0
addr:place,3,0.0004,200.0,200.0
air_conditioning,3,0.0004,200.0,200.0
alt_name:en,3,0.0004,-40.0,-40.0
alt_name:fr,3,0.0004,200.0,200.0
atv,3,0.0004,200.0,200.0
bar,3,0.0004,200.0,200.0
barrier:obstacle_description,3,0.0004,200.0,200.0
barrier_bypass,3,0.0004,-50.0,-50.0
berge,3,0.0004,200.0,200.0
bicycle_parking,3,0.0004,50.0,50.0
building_good,3,0.0004,-62.5,-62.5
capacity:persons,3,0.0004,200.0,200.0
capacity_area,3,0.0004,-40.0,-40.0
capacity_individuals_building_level_1,3,0.0004,0.0,0.0
classroom_number,3,0.0004,200.0,200.0
clinic,3,0.0004,200.0,200.0
communication:mobile_phone,3,0.0004,50.0,50.0
coordinates,3,0.0004,200.0,200.0
cycleway:right:lane,3,0.0004,200.0,200.0
density,3,0.0004,-66.6667,-66.6667
departement,3,0.0004,200.0,200.0
disused:shop,3,0.0004,200.0,200.0
employees_non_medical,3,0.0004,200.0,200.0
handwashing_station_bad,3,0.0004,0.0,0.0
handwashing_station_medium,3,0.0004,-25.0,-25.0
health_facility:paho_id,3,0.0004,200.0,200.0
lanes:backward,3,0.0004,-57.1429,-57.1429
lanes:forward,3,0.0004,-57.1429,-57.1429
light:colour,3,0.0004,200.0,200.0
light:lit,3,0.0004,200.0,200.0
map_quality,3,0.0004,200.0,200.0
marketplace:alimentary,3,0.0004,200.0,200.0
maxspeed:advisory,3,0.0004,200.0,200.0
maxweight,3,0.0004,200.0,200.0
microbrewery,3,0.0004,200.0,200.0
name:am,3,0.0004,-25.0,-25.0
name:az,3,0.0004,-25.0,-25.0
name:azb,3,0.0004,200.0,200.0
name:bg,3,0.0004,-40.0,-40.0
name:bn,3,0.0004,-25.0,-25.0
name:bo,3,0.0004,-25.0,-25.0
name:ce,3,0.0004,200.0,200.0
name:cs,3,0.0004,50.0,50.0
name:el,3,0.0004,-40.0,-40.0
name:eo,3,0.0004,-25.0,-25.0
name:eu,3,0.0004,-25.0,-25.0
name:fa,3,0.0004,-25.0,-25.0
name:gl,3,0.0004,-25.0,-25.0
name:gr,3,0.0004,200.0,200.0
name:grc,3,0.0004,200.0,200.0
name:hi,3,0.0004,-25.0,-25.0
name:hr,3,0.0004,0.0,0.0
name:hu,3,0.0004,-92.1053,-92.1053
name:hy,3,0.0004,-25.0,-25.0
name:is,3,0.0004,-25.0,-25.0
name:ka,3,0.0004,-25.0,-25.0
name:ko,3,0.0004,-25.0,-25.0
name:la,3,0.0004,-25.0,-25.0
name:lt,3,0.0004,-40.0,-40.0
name:lv,3,0.0004,-40.0,-40.0
name:mk,3,0.0004,-40.0,-40.0
name:mr,3,0.0004,-25.0,-25.0
name:os,3,0.0004,-25.0,-25.0
name:pap,3,0.0004,-25.0,-25.0
name:qu,3,0.0004,-25.0,-25.0
name:ro,3,0.0004,50.0,50.0
name:sah,3,0.0004,-25.0,-25.0
name:sk,3,0.0004,50.0,50.0
name:sv,3,0.0004,-40.0,-40.0
name:ta,3,0.0004,-25.0,-25.0
name:th,3,0.0004,-25.0,-25.0
name:uk,3,0.0004,-62.5,-62.5
name:yue,3,0.0004,-25.0,-25.0
not:name,3,0.0004,200.0,200.0
not:name:notes,3,0.0004,200.0,200.0
official_name:es,3,0.0004,200.0,200.0
overtaking,3,0.0004,50.0,50.0
owner,3,0.0004,200.0,200.0
pcode:2,3,0.0004,-86.9565,-86.9565
photo_name,3,0.0004,200.0,200.0
photo_url,3,0.0004,-66.6667,-66.6667
pop_estimates_area,3,0.0004,200.0,200.0
power_source_others,3,0.0004,200.0,200.0
power_supply,3,0.0004,200.0,200.0
primary_user,3,0.0004,200.0,200.0
project:unicef_acted_mrr_basartibonite_centre,3,0.0004,-50.0,-50.0
refugee,3,0.0004,200.0,200.0
reservoir_type,3,0.0004,50.0,50.0
ruins,3,0.0004,-40.0,-40.0
school:fondamental_third_cycle,3,0.0004,200.0,200.0
school:secondary,3,0.0004,200.0,200.0
seamark:type,3,0.0004,-40.0,-40.0
shower_good,3,0.0004,-62.5,-62.5
shower_medium,3,0.0004,200.0,200.0
social_facility,3,0.0004,200.0,200.0
source2,3,0.0004,200.0,200.0
source:gps,3,0.0004,50.0,50.0
source:operator,3,0.0004,200.0,200.0
source:sahana,3,0.0004,0.0,0.0
stars,3,0.0004,50.0,50.0
surface_material,3,0.0004,200.0,200.0
takeaway,3,0.0004,200.0,200.0
tank_open,3,0.0004,-72.7273,-72.7273
toilet_bad,3,0.0004,-82.3529,-82.3529
treat:inpatient,3,0.0004,200.0,200.0
unisex,3,0.0004,-70.0,-70.0
url,3,0.0004,50.0,50.0
water_place_access,3,0.0004,-62.5,-62.5
water_place_durability,3,0.0004,-62.5,-62.5
website:alt_url,3,0.0004,200.0,200.0
well_closed,3,0.0004,50.0,50.0
Responsable,2,0.0002,100.0,100.0
addr:district,2,0.0002,-66.6667,-66.6667
addr:subdistrict,2,0.0002,100.0,100.0
