key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
operator_type,22,0.0014,-65.625,109.1146
access,21,0.0013,-67.6923,96.5385
condition,21,0.0013,5.0,538.75
denotation,21,0.0013,2000.0,12675.0
cutting,20,0.0012,53.8462,835.8974
power_source,20,0.0012,150.0,1420.8333
source:imagery,20,0.0012,-13.0435,428.9855
tourism,20,0.0012,-39.3939,268.6869
tracktype,20,0.0012,-61.5385,133.9744
2009_use,19,0.0012,-40.625,261.1979
2010_use,19,0.0012,-42.4242,250.2525
office,19,0.0012,-82.5688,6.0398
source_type_survey,19,0.0012,-90.3061,-41.0289
toilet,19,0.0012,-34.4828,298.5632
2008_use,18,0.0011,-43.75,242.1875
floodable,18,0.0011,-37.931,277.5862
rehabilitation_need,18,0.0011,-10.0,447.5
abandoned,17,0.0011,240.0,1968.3333
attribution,17,0.0011,240.0,1968.3333
flooded,17,0.0011,-32.0,313.6667
foot,17,0.0011,-73.0159,64.1534
id:db_shelter,17,0.0011,-52.7778,187.2685
name:fr,17,0.0011,-89.375,-35.3646
operator:type,17,0.0011,-73.8462,59.1026
paho:commune,17,0.0011,-73.4375,61.5885
paho:commune_id,17,0.0011,-73.4375,61.5885
paho:department,17,0.0011,-73.4375,61.5885
paho:district_id,17,0.0011,-73.4375,61.5885
paho:id,17,0.0011,-73.8462,59.1026
paho:region_id,17,0.0011,-73.4375,61.5885
pcode,17,0.0011,-75.3623,49.8792
source:health_facility,17,0.0011,-73.8462,59.1026
tap,17,0.0011,-15.0,417.0833
addr:postcode,16,0.001,-80.9524,15.873
structure,16,0.001,1500.0,9633.3333
brand,15,0.0009,-44.4444,237.963
brand:wikidata,15,0.0009,-40.0,265.0
shower,15,0.0009,36.3636,729.5455
tower:type,15,0.0009,66.6667,913.8889
generator,14,0.0009,-17.6471,400.9804
health_facility:type,14,0.0009,-73.0769,63.7821
lamp_mount,14,0.0009,1300.0,8416.6667
check_date:surface,13,0.0008,-38.0952,276.5873
entrance,13,0.0008,116.6667,1218.0556
haiti:type,13,0.0008,-35.0,295.4167
leisure,13,0.0008,-77.193,38.7427
name:ht,13,0.0008,-94.7154,-67.8523
seasonal,13,0.0008,44.4444,778.7037
short_name,13,0.0008,-45.8333,229.5139
stars,12,0.0007,500.0,3550.0
tap_status,12,0.0007,-33.3333,305.5556
brand:wikipedia,11,0.0007,-54.1667,178.8194
dispensing,11,0.0007,-76.5957,42.3759
historic,11,0.0007,-91.129,-46.0349
is_in:country,11,0.0007,-97.0899,-82.2972
path,11,0.0007,1000.0,6591.6667
sport,11,0.0007,-62.069,130.7471
toilet_medium,11,0.0007,37.5,736.4583
bicycle,10,0.0006,-37.5,280.2083
canal_base_material,10,0.0006,-50.0,204.1667
fence_type,10,0.0006,150.0,1420.8333
is_in:country_code,10,0.0006,-97.191,-82.912
paho:type,10,0.0006,-68.75,90.1042
projet,10,0.0006,900.0,5983.3333
toilet_bad,10,0.0006,-41.1765,257.8431
wall,10,0.0006,900.0,5983.3333
wheelchair,10,0.0006,66.6667,913.8889
abandoned:building,9,0.0006,800.0,5375.0
crossing:island,9,0.0006,-18.1818,397.7273
hfac_type,9,0.0006,-65.3846,110.5769
road_marking,9,0.0006,800.0,5375.0
tactile_paving,9,0.0006,-35.7143,291.0714
traffic_calming,9,0.0006,-89.1566,-34.0361
boundary_admin_level2_name,8,0.0005,-46.6667,224.4444
boundary_admin_level3_name,8,0.0005,-46.6667,224.4444
canal_banks_left,8,0.0005,300.0,2333.3333
canal_banks_right,8,0.0005,300.0,2333.3333
canal_roof_extent,8,0.0005,300.0,2333.3333
canal_type,8,0.0005,-57.8947,156.1404
cosmha_stm,8,0.0005,-84.6154,-6.4103
court_surface,8,0.0005,300.0,2333.3333
kerb,8,0.0005,700.0,4766.6667
kitchen_equiped,8,0.0005,-50.0,204.1667
lane_markings,8,0.0005,-20.0,386.6667
noexit,8,0.0005,-42.8571,247.619
number_building,8,0.0005,-61.9048,131.746
operator:wikidata,8,0.0005,700.0,4766.6667
photo_num,8,0.0005,300.0,2333.3333
project:UNICEF_ACTED_MRR_BasArtibonite_Centre,8,0.0005,-82.6087,5.7971
website,8,0.0005,-84.0,-2.6667
IOM:project,7,0.0004,-82.5,6.4583
court_area,7,0.0004,-68.1818,93.5606
motor_vehicle,7,0.0004,-12.5,432.2917
note:phone,7,0.0004,600.0,4158.3333
operator:wikipedia,7,0.0004,600.0,4158.3333
primary_user,7,0.0004,600.0,4158.3333
school_sector,7,0.0004,250.0,2029.1667
source_type_walking_paper,7,0.0004,-94.7761,-68.2214
step_count,7,0.0004,600.0,4158.3333
wetland,7,0.0004,0.0,508.3333
backrest,6,0.0004,500.0,3550.0
building_status_desc,6,0.0004,500.0,3550.0
bus,6,0.0004,-45.4545,231.8182
canal_banks_barriers_left,6,0.0004,100.0,1116.6667
canal_banks_barriers_right,6,0.0004,100.0,1116.6667
demolished:building,6,0.0004,500.0,3550.0
fee,6,0.0004,20.0,630.0
fhrs:id,6,0.0004,-62.5,128.125
footway,6,0.0004,200.0,1725.0
handwashing_station,6,0.0004,-33.3333,305.5556
hfac_bed,6,0.0004,-64.7059,114.7059
old_name,6,0.0004,-62.5,128.125
operator:short,6,0.0004,500.0,3550.0
parking,6,0.0004,-60.0,143.3333
public_transport,6,0.0004,-62.5,128.125
school_ht_fondamental_1er_et_2e_cycle,6,0.0004,100.0,1116.6667
shower_medium,6,0.0004,500.0,3550.0
source:position,6,0.0004,500.0,3550.0
start_date,6,0.0004,100.0,1116.6667
tower:construction,6,0.0004,500.0,3550.0
traffic_signals:direction,6,0.0004,100.0,1116.6667
water_type,6,0.0004,-33.3333,305.5556
added,5,0.0003,400.0,2941.6667
capacity,5,0.0003,-16.6667,406.9444
capacity_individuals,5,0.0003,-16.6667,406.9444
direction,5,0.0003,0.0,508.3333
door,5,0.0003,400.0,2941.6667
email,5,0.0003,-61.5385,133.9744
government,5,0.0003,25.0,660.4167
horse,5,0.0003,-28.5714,334.5238
house,5,0.0003,400.0,2941.6667
note:name,5,0.0003,400.0,2941.6667
pump_type,5,0.0003,-28.5714,334.5238
roof:colour,5,0.0003,400.0,2941.6667
shelter,5,0.0003,25.0,660.4167
toilet_good,5,0.0003,-72.2222,68.9815
un,5,0.0003,400.0,2941.6667
water_quality_issue,5,0.0003,-16.6667,406.9444
Source,4,0.0002,100.0,1116.6667
bench,4,0.0002,33.3333,711.1111
building:part,4,0.0002,33.3333,711.1111
capital,4,0.0002,-98.4615,-90.641
commune,4,0.0002,-42.8571,247.619
communication:microwave,4,0.0002,300.0,2333.3333
communication:mobile_phone,4,0.0002,100.0,1116.6667
crossing_ref,4,0.0002,-55.5556,170.3704
cuisine,4,0.0002,-69.2308,87.1795
generator:source,4,0.0002,-97.8947,-87.193
health_facility:bed,4,0.0002,0.0,508.3333
latrine,4,0.0002,300.0,2333.3333
road,4,0.0002,300.0,2333.3333
roof:shape,4,0.0002,33.3333,711.1111
school_license,4,0.0002,300.0,2333.3333
shower_good,4,0.0002,-50.0,204.1667
signialisation,4,0.0002,300.0,2333.3333
source_ref,4,0.0002,-60.0,143.3333
surface_material,4,0.0002,300.0,2333.3333
type,4,0.0002,-87.0968,-21.5054
wikipedia,4,0.0002,-97.1014,-82.3671
atm,3,0.0002,200.0,1725.0
capacity:disabled,3,0.0002,200.0,1725.0
cosmha:project,3,0.0002,-66.6667,102.7778
cycleway:both,3,0.0002,-62.5,128.125
disused,3,0.0002,-40.0,265.0
earthquake:damage,3,0.0002,-40.0,265.0
emergency,3,0.0002,-25.0,356.25
handwashing_station_bad,3,0.0002,0.0,508.3333
handwashing_station_good,3,0.0002,-50.0,204.1667
handwashing_station_medium,3,0.0002,-25.0,356.25
id:ssid,3,0.0002,-25.0,356.25
id:uid,3,0.0002,200.0,1725.0
internet_access,3,0.0002,-75.0,52.0833
junction,3,0.0002,50.0,812.5
latrine_bad,3,0.0002,200.0,1725.0
latrine_good,3,0.0002,200.0,1725.0
latrine_medium,3,0.0002,200.0,1725.0
name:source,3,0.0002,0.0,508.3333
rehabilitation_done,3,0.0002,50.0,812.5
rehabilitation_work,3,0.0002,0.0,508.3333
school_ht_prescolaire,3,0.0002,50.0,812.5
stream,3,0.0002,200.0,1725.0
tank,3,0.0002,-82.3529,7.3529
traffic_signals,3,0.0002,-40.0,265.0
trail_visibility,3,0.0002,200.0,1725.0
unclear,3,0.0002,200.0,1725.0
Bing,2,0.0001,100.0,1116.6667
Clouds,2,0.0001,100.0,1116.6667
World_Concern:project,2,0.0001,100.0,1116.6667
abandoned:man_made,2,0.0001,100.0,1116.6667
addr:housename,2,0.0001,-75.0,52.0833
addr:suburb,2,0.0001,-66.6667,102.7778
address,2,0.0001,100.0,1116.6667
barrier:obstacle_type,2,0.0001,-91.6667,-49.3056
base_material,2,0.0001,100.0,1116.6667
bin,2,0.0001,100.0,1116.6667
bladder,2,0.0001,-50.0,204.1667
camp,2,0.0001,-33.3333,305.5556
canal_shape,2,0.0001,-88.8889,-32.4074
country,2,0.0001,-93.3333,-59.4444
covered,2,0.0001,100.0,1116.6667
craft,2,0.0001,-75.0,52.0833
crop,2,0.0001,100.0,1116.6667
cycleway:left,2,0.0001,100.0,1116.6667
density,2,0.0001,-77.7778,35.1852
departement,2,0.0001,100.0,1116.6667
diplomatic,2,0.0001,-93.3333,-59.4444
disused:highway,2,0.0001,100.0,1116.6667
embankment,2,0.0001,-88.2353,-28.4314
facebook,2,0.0001,100.0,1116.6667
field,2,0.0001,100.0,1116.6667
fixme:CNIGS,2,0.0001,-33.3333,305.5556
flood_prone,2,0.0001,-77.7778,35.1852
fuel:diesel,2,0.0001,100.0,1116.6667
fuel:octane_95,2,0.0001,100.0,1116.6667
gambling,2,0.0001,100.0,1116.6667
handrail,2,0.0001,100.0,1116.6667
heritage,2,0.0001,100.0,1116.6667
hfac_current_bed_use,2,0.0001,100.0,1116.6667
households,2,0.0001,-33.3333,305.5556
incline,2,0.0001,-71.4286,73.8095
leaf_cycle,2,0.0001,100.0,1116.6667
map_quality,2,0.0001,100.0,1116.6667
maxweight,2,0.0001,100.0,1116.6667
mooring,2,0.0001,100.0,1116.6667
motorcycle,2,0.0001,-83.3333,1.3889
nohousenumber,2,0.0001,100.0,1116.6667
note:contact,2,0.0001,100.0,1116.6667
note:description,2,0.0001,100.0,1116.6667
official_name,2,0.0001,-93.5484,-60.7527
old_ref,2,0.0001,-33.3333,305.5556
pcode:2,2,0.0001,-91.3043,-47.1014
place:area_alternate,2,0.0001,-94.8718,-68.8034
postal_code,2,0.0001,-81.8182,10.6061
ramp,2,0.0001,0.0,508.3333
ref:WDPA,2,0.0001,100.0,1116.6667
school_ht_fondamental_3e_cycle_et_Secondaire,2,0.0001,-33.3333,305.5556
sectional,2,0.0001,-33.3333,305.5556
signalisation,2,0.0001,100.0,1116.6667
social_facility:for,2,0.0001,0.0,508.3333
source:addr,2,0.0001,0.0,508.3333
source:maxspeed,2,0.0001,-80.0,21.6667
source:ref,2,0.0001,0.0,508.3333
source:shape,2,0.0001,100.0,1116.6667
source_ref:ref,2,0.0001,100.0,1116.6667
studio,2,0.0001,-80.0,21.6667
survey_information_access,2,0.0001,100.0,1116.6667
tag,2,0.0001,0.0,508.3333
target,2,0.0001,-91.6667,-49.3056
telecommunication,2,0.0001,-33.3333,305.5556
turn:lanes,2,0.0001,-71.4286,73.8095
website:operator,2,0.0001,100.0,1116.6667
well,2,0.0001,-50.0,204.1667
wreck:visible_at_high_tide,2,0.0001,0.0,508.3333
wreck:visible_at_low_tide,2,0.0001,0.0,508.3333
FIXME:note,1,0.0001,0.0,508.3333
TDH_Lausanne,1,0.0001,-85.7143,-13.0952
Trail,1,0.0001,0.0,508.3333
abandoned:amenity,1,0.0001,0.0,508.3333
abandoned:highway,1,0.0001,0.0,508.3333
abandoned:ref,1,0.0001,0.0,508.3333
addr:place,1,0.0001,0.0,508.3333
addr:provisionalnumber,1,0.0001,0.0,508.3333
aeroway,1,0.0001,-83.3333,1.3889
alt_name:ht,1,0.0001,-85.7143,-13.0952
amenity_old,1,0.0001,0.0,508.3333
architect,1,0.0001,0.0,508.3333
barrier_bypass,1,0.0001,-83.3333,1.3889
base_material_values,1,0.0001,-87.5,-23.9583
borehole,1,0.0001,0.0,508.3333
boundary_admin_level1_name,1,0.0001,-85.7143,-13.0952
boundary_admin_level4_name,1,0.0001,-83.3333,1.3889
building:use,1,0.0001,-95.0,-69.5833
building_bad,1,0.0001,-75.0,52.0833
building_concrete,1,0.0001,-93.3333,-59.4444
building_good,1,0.0001,-87.5,-23.9583
building_medium,1,0.0001,-66.6667,102.7778
building_metal,1,0.0001,-88.8889,-32.4074
building_reinforced_concrete,1,0.0001,0.0,508.3333
building_roof_base_material,1,0.0001,-75.0,52.0833
canal_banks_barriers,1,0.0001,-88.8889,-32.4074
canal_cover,1,0.0001,0.0,508.3333
canal_roof,1,0.0001,-90.9091,-44.697
capacity_surface,1,0.0001,0.0,508.3333
charge,1,0.0001,0.0,508.3333
check_date,1,0.0001,0.0,508.3333
collapsed,1,0.0001,0.0,508.3333
commercial,1,0.0001,0.0,508.3333
copythis,1,0.0001,0.0,508.3333
count_building,1,0.0001,-80.0,21.6667
currency:HTG,1,0.0001,0.0,508.3333
cycleway,1,0.0001,-66.6667,102.7778
cycleway:left:lane,1,0.0001,0.0,508.3333
cycleway:right,1,0.0001,0.0,508.3333
cycleway:right:lane,1,0.0001,0.0,508.3333
damaged,1,0.0001,0.0,508.3333
date,1,0.0001,-90.0,-39.1667
depth,1,0.0001,-88.8889,-32.4074
description:en,1,0.0001,0.0,508.3333
destroyed,1,0.0001,0.0,508.3333
direction_southwest,1,0.0001,0.0,508.3333
drive_through,1,0.0001,0.0,508.3333
duration,1,0.0001,0.0,508.3333
earthview referenced,1,0.0001,0.0,508.3333
embassy,1,0.0001,-94.1176,-64.2157
forest,1,0.0001,0.0,508.3333
frequency,1,0.0001,-50.0,204.1667
geometry_source_date,1,0.0001,0.0,508.3333
geometry_source_type,1,0.0001,-75.0,52.0833
hazard_prone,1,0.0001,0.0,508.3333
hazard_type,1,0.0001,0.0,508.3333
hcare_ctu,1,0.0001,0.0,508.3333
health_facility,1,0.0001,0.0,508.3333
health_facility:MCH,1,0.0001,0.0,508.3333
health_facility:access,1,0.0001,0.0,508.3333
health_facility_type,1,0.0001,-83.3333,1.3889
healthcare:cholera,1,0.0001,-83.3333,1.3889
hgv,1,0.0001,0.0,508.3333
highway_authority_ref,1,0.0001,-66.6667,102.7778
hires,1,0.0001,0.0,508.3333
hires:checkdate,1,0.0001,0.0,508.3333
hires:imagery,1,0.0001,0.0,508.3333
historic:waterway,1,0.0001,0.0,508.3333
ims:frequency,1,0.0001,-50.0,204.1667
ims:id,1,0.0001,-50.0,204.1667
ims:media_type,1,0.0001,-50.0,204.1667
industrial,1,0.0001,-50.0,204.1667
information,1,0.0001,-80.0,21.6667
internet_access:fee,1,0.0001,-80.0,21.6667
is_in:arrondissement,1,0.0001,-96.2963,-77.4691
is_in:department,1,0.0001,-97.3684,-83.9912
isced:level,1,0.0001,-66.6667,102.7778
iugntnu,1,0.0001,0.0,508.3333
lanes:backward,1,0.0001,-85.7143,-13.0952
lanes:forward,1,0.0001,-85.7143,-13.0952
level,1,0.0001,-92.3077,-53.2051
listed_status,1,0.0001,0.0,508.3333
manhole,1,0.0001,0.0,508.3333
mapping_error,1,0.0001,-66.6667,102.7778
marker,1,0.0001,0.0,508.3333
max_age,1,0.0001,-66.6667,102.7778
maxspeed:type,1,0.0001,-90.0,-39.1667
memorial,1,0.0001,0.0,508.3333
min_age,1,0.0001,-66.6667,102.7778
motorcar,1,0.0001,-80.0,21.6667
motorroad,1,0.0001,0.0,508.3333
name:de,1,0.0001,-91.6667,-49.3056
name:es,1,0.0001,-97.3684,-83.9912
name:ja,1,0.0001,-88.8889,-32.4074
name:oc,1,0.0001,-99.7033,-98.1949
name:pt,1,0.0001,-88.8889,-32.4074
narrow,1,0.0001,-85.7143,-13.0952
note:by,1,0.0001,0.0,508.3333
note:landuse,1,0.0001,0.0,508.3333
old_name:en,1,0.0001,-75.0,52.0833
oneway:bicycle,1,0.0001,0.0,508.3333
park_ride,1,0.0001,0.0,508.3333
payment:cash,1,0.0001,0.0,508.3333
photo_url,1,0.0001,-88.8889,-32.4074
place:area,1,0.0001,-50.0,204.1667
place:description,1,0.0001,-87.5,-23.9583
place:nearestlandmark,1,0.0001,-85.7143,-13.0952
plant,1,0.0001,0.0,508.3333
population,1,0.0001,-99.2424,-95.3914
program_aquatab,1,0.0001,-83.3333,1.3889
project:oif-dfen_carteinnov,1,0.0001,0.0,508.3333
ref:IHSI,1,0.0001,-99.5902,-97.5068
ref:edubase,1,0.0001,-83.3333,1.3889
ref:ruian:addr,1,0.0001,0.0,508.3333
refugee,1,0.0001,0.0,508.3333
roof:levels,1,0.0001,0.0,508.3333
route,1,0.0001,0.0,508.3333
sahana_id,1,0.0001,-80.0,21.6667
school:fondamental_first_cycle,1,0.0001,-85.7143,-13.0952
school:fondamental_second_cycle,1,0.0001,-80.0,21.6667
school_district,1,0.0001,-93.3333,-59.4444
school_type,1,0.0001,-93.75,-61.9792
section communale,1,0.0001,0.0,508.3333
share_taxi,1,0.0001,0.0,508.3333
shower_bad,1,0.0001,-50.0,204.1667
source:health_facility:MCH,1,0.0001,0.0,508.3333
source:health_facility:access,1,0.0001,0.0,508.3333
source:is_in,1,0.0001,-95.4545,-72.3485
source:name:fr,1,0.0001,-95.4545,-72.3485
source:name:ht,1,0.0001,-96.4286,-78.2738
source:oneway,1,0.0001,0.0,508.3333
species,1,0.0001,-50.0,204.1667
ssr:date,1,0.0001,0.0,508.3333
ssr:gruppe,1,0.0001,0.0,508.3333
ssr:hovedgruppe,1,0.0001,0.0,508.3333
ssr:stedsnr,1,0.0001,0.0,508.3333
ssr:type,1,0.0001,0.0,508.3333
status,1,0.0001,-93.75,-61.9792
story,1,0.0001,0.0,508.3333
supervised,1,0.0001,0.0,508.3333
surveillance:zone,1,0.0001,0.0,508.3333
test,1,0.0001,0.0,508.3333
trail,1,0.0001,0.0,508.3333
transportation_use_category,1,0.0001,-87.5,-23.9583
tree,1,0.0001,0.0,508.3333
turn:lanes:forward,1,0.0001,0.0,508.3333
vehicle,1,0.0001,0.0,508.3333
vending,1,0.0001,0.0,508.3333
verified,1,0.0001,0.0,508.3333
warehouse_unit,1,0.0001,-93.75,-61.9792
waste_disposal:trash,1,0.0001,0.0,508.3333
