key,value,count,percent_of_total_changes_for_key
name,Ruelle Domond,8,0.073
name,Ruelle Jules,8,0.073
name,Ruelle Lafontant,8,0.073
name,Ruelle Magnolia,8,0.073
name,Ruelle Mgr. Testard,8,0.073
name,Ruelle Moise,8,0.073
name,Ruelle Tunnel,8,0.073
name,St. Croix Hospital / Leogane,8,0.073
name,1�re Palma,7,0.0639
name,Acacia,7,0.0639
name,Ave Gaston,7,0.0639
name,Cité Soleil,7,0.0639
name,Clercine 16,7,0.0639
name,Delmas 27,7,0.0639
name,Delmas 4,7,0.0639
name,Etang de Miragoane,7,0.0639
name,GRANDE SALINE,7,0.0639
name,Imp Louco,7,0.0639
name,Impasse Beauboeuf,7,0.0639
name,Impasse du Terasse,7,0.0639
name,PETITE RIVIERE DE NIPPES,7,0.0639
name,Petite-Rivière-de-l'Artibonite,7,0.0639
name,Ravine Pintade,7,0.0639
name,Route de Freres,7,0.0639
name,Route de Freres 22,7,0.0639
name,Route de Jacquet,7,0.0639
name,Rue Archille,7,0.0639
name,Rue Aubran,7,0.0639
name,Rue Bois Patate,7,0.0639
name,Rue Bolosse 2ème,7,0.0639
name,Rue Bolosse 4ème,7,0.0639
name,Rue Bonne Foi,7,0.0639
name,Rue Bouckman,7,0.0639
name,Rue Charéron,7,0.0639
name,Rue Clerveau,7,0.0639
name,Rue Coliser,7,0.0639
name,Rue Derenoncourt,7,0.0639
name,Rue Despestre,7,0.0639
name,Rue F. Cardozo,7,0.0639
name,Rue Joseph Janvier,7,0.0639
name,Rue Lamarre,7,0.0639
name,Rue Lamothe,7,0.0639
name,Rue M Laham,7,0.0639
name,Rue Nord Alexis,7,0.0639
name,Rue Octave Francis,7,0.0639
name,Rue Pacot,7,0.0639
name,Rue Pavée,7,0.0639
name,Rue Villate,7,0.0639
name,Rue dela Lumiere,7,0.0639
name,Rue du Magasin de l'Etat,7,0.0639
name,Ruelle Baptiste,7,0.0639
name,Ruelle Dahlia,7,0.0639
name,Ruelle L Jeudy,7,0.0639
name,Ruelle Prosper,7,0.0639
name,THOMONDE,7,0.0639
name,2�me Petite Source,6,0.0548
name,3�me Grande Source,6,0.0548
name,Ambassade de France,6,0.0548
name,Avenue M. Ambroise,6,0.0548
name,Avenue Paul VI,6,0.0548
name,Avenue de la République,6,0.0548
name,Bd des Entrepreneurs,6,0.0548
name,Clercine 19,6,0.0548
name,Delmas 105,6,0.0548
name,Delmas 28-B,6,0.0548
name,Delmas 3,6,0.0548
name,Delmas 42,6,0.0548
name,Impasse Samarre,6,0.0548
name,La Source,6,0.0548
name,Le Jardin,6,0.0548
name,MINUSTAH - UN Stabilization Mission in Haiti,6,0.0548
name,Medical Center,6,0.0548
name,Ravine du Bois de Chêne,6,0.0548
name,Riviere Momance,6,0.0548
name,Riviere de La Artibonite,6,0.0548
name,Route de la Hasco,6,0.0548
name,Rte T. Cavaller,6,0.0548
name,Rue 22 Septembre,6,0.0548
name,Rue 7,6,0.0548
name,Rue Alberjode,6,0.0548
name,Rue Armand Holly,6,0.0548
name,Rue Babiole,6,0.0548
name,Rue C. Péralte,6,0.0548
name,Rue Camille Léon,6,0.0548
name,Rue Cemen Neuf,6,0.0548
name,Rue Christ-Roi,6,0.0548
name,Rue Colin,6,0.0548
name,Rue Dalencourt,6,0.0548
name,Rue Daut,6,0.0548
name,Rue Docteur Aubry,6,0.0548
name,Rue Du Port,6,0.0548
name,Rue Geffrard,6,0.0548
name,Rue Glor,6,0.0548
name,Rue Guignard,6,0.0548
name,Rue H. Killick,6,0.0548
name,Rue Jasmin,6,0.0548
name,Rue José Marti,6,0.0548
name,Rue Maguana,6,0.0548
name,Rue Martin,6,0.0548
name,Rue O. Zamor,6,0.0548
name,Rue P. Guilbaud,6,0.0548
name,Rue Rigaud,6,0.0548
name,Rue Stella,6,0.0548
name,Rue Thébaud,6,0.0548
name,Rue Victor Hugo,6,0.0548
name,Rue de L'Enterrement,6,0.0548
name,Rue des Césars,6,0.0548
name,Rue des Fronts-Forts,6,0.0548
name,Ruelle Anglade,6,0.0548
name,Ruelle Anne,6,0.0548
name,Ruelle C Nicolas,6,0.0548
name,Ruelle JN Philippe,6,0.0548
name,Ruelle Wilson 1ère,6,0.0548
name,Village Zao,6,0.0548
name,collapsed building,6,0.0548
name,234,5,0.0456
name,Acra Industrial Complex,5,0.0456
name,Ave La Liberte,5,0.0456
name,Avenue Pie XI,5,0.0456
name,Avenue de la Liberté,5,0.0456
name,Bassan,5,0.0456
name,Bizoton 63,5,0.0456
name,Bois Neuf,5,0.0456
name,Cimetière,5,0.0456
name,Corail,5,0.0456
name,Cormier,5,0.0456
name,Delmas 37,5,0.0456
name,Delmas 46,5,0.0456
name,Delmas 66 B,5,0.0456
name,Drouillard,5,0.0456
name,GANTHIER,5,0.0456
name,Gros Morne,5,0.0456
name,Hospital Albert Schweitzer,5,0.0456
name,Impasse Blaise,5,0.0456
name,Impasse Brave,5,0.0456
name,Impasse Dumond,5,0.0456
name,Impasse Duverger,5,0.0456
name,Impasse Joseph,5,0.0456
name,Impasse Larose,5,0.0456
name,Impasse Madrid,5,0.0456
name,Impasse Rousseau,5,0.0456
name,Jehovah's Witnesses Branch Office,5,0.0456
name,Lamatin 54,5,0.0456
name,Mon Repos 40,5,0.0456
name,Nerette,5,0.0456
name,Palais National,5,0.0456
name,Pétionville,5,0.0456
name,Ravine du Bois de Chene,5,0.0456
name,Riviere de l'Artibonite,5,0.0456
name,Riviere des Vignes,5,0.0456
name,Rivière de Grand Goâve,5,0.0456
name,Rivière des Orangers,5,0.0456
name,Rue 6,5,0.0456
name,Rue Belvil,5,0.0456
name,Rue Bernardo Ohiggins,5,0.0456
name,Rue Bolosse 1ère,5,0.0456
name,Rue Borgella,5,0.0456
name,Rue Brouard,5,0.0456
name,Rue Brutus,5,0.0456
name,Rue Brédy,5,0.0456
name,Rue Cheriez,5,0.0456
name,Rue Corail,5,0.0456
name,Rue Cretonne,5,0.0456
name,Rue Dartiguenave,5,0.0456
name,Rue Deschamps,5,0.0456
name,Rue Desdallers,5,0.0456
name,Rue Despins,5,0.0456
name,Rue Fougère,5,0.0456
name,Rue Féquière,5,0.0456
name,Rue Férou,5,0.0456
name,Rue Gaou Guinou,5,0.0456
name,Rue Gollette,5,0.0456
name,Rue Hyppolite,5,0.0456
name,Rue Jacques Premiere,5,0.0456
name,Rue La Montagne; Rue Lafleur Ducheine,5,0.0456
name,Rue Lafleur Ducheine,5,0.0456
name,Rue Lazarre,5,0.0456
name,Rue Leconte,5,0.0456
name,Rue Leger,5,0.0456
name,Rue M. Latortue,5,0.0456
name,Rue Marien,5,0.0456
name,Rue Nicolas,5,0.0456
name,Rue Paul Moral,5,0.0456
name,Rue Prévost,5,0.0456
name,Rue Saint Remy,5,0.0456
name,Rue Sicot,5,0.0456
name,Rue St. Francois,5,0.0456
name,Rue Tulipe,5,0.0456
name,Rue de la Réunion,5,0.0456
name,Rue des Collines,5,0.0456
name,Rue du Champ de Mars,5,0.0456
name,Ruelle,5,0.0456
name,Ruelle Bernier,5,0.0456
name,Ruelle Cannes-A-Sucre,5,0.0456
name,Ruelle Caravelle,5,0.0456
name,Ruelle Choucoune,5,0.0456
name,Ruelle Lota Jeremie,5,0.0456
name,Ruelle Maillart,5,0.0456
name,Ruelle Oriol,5,0.0456
name,Ruelle Saint-Laurent,5,0.0456
name,Ruelle St Rémy,5,0.0456
name,Ruelle Sylvia,5,0.0456
name,Ruelle T. Louverture,5,0.0456
name,Ruines,5,0.0456
name,Spain SAR zone,5,0.0456
name,Tabarre 50,5,0.0456
name,Thor 67 - Charpentier,5,0.0456
name,Toussaint Louverture International Airport,5,0.0456
name,10�me Pickmy,4,0.0365
name,11�me Petite Anse,4,0.0365
name,4�me Grand Lagon,4,0.0365
name,4�me Grand Lagon;5�me Gros Mangle,4,0.0365
name,4�me Grand Lagon;9�me Pointe � Raquette,4,0.0365
name,6�me La Source,4,0.0365
name,7�me Grand Vide,4,0.0365
name,9�me Pointe � Raquette,4,0.0365
name,Arachon 32,4,0.0365
name,Avenue Charles Sumner,4,0.0365
name,Bellevue,4,0.0365
name,Bizoton 53,4,0.0365
name,Blanchard,4,0.0365
name,Blvd Toussaint Louverture,4,0.0365
name,Centre Hospitalier du Sacre Coeur (Hopital CDTI),4,0.0365
name,Chavannes,4,0.0365
name,Cim,4,0.0365
name,Corridor Icare,4,0.0365
name,Delmas 29,4,0.0365
name,Delmas 39,4,0.0365
name,Delmas 47,4,0.0365
name,Delmas 56,4,0.0365
name,Deschapelles,4,0.0365
name,Digicel,4,0.0365
name,Dufour,4,0.0365
name,Dumarsais Estime,4,0.0365
name,Embassy of the United States in Haiti,4,0.0365
name,Fontamara 45,4,0.0365
name,Ganthier,4,0.0365
name,Grande Ravine,4,0.0365
name,Hopital Adventiste de Diquini,4,0.0365
name,Hospital Cardinal Leger - Institut Fame Pereo,4,0.0365
name,Hospital La Saline (Pediatrie Sociale),4,0.0365
name,Hospital Notre Dame De Petit Goave,4,0.0365
name,Hospital Pierre Payen,4,0.0365
name,Hospital da Cruz Vermelha,4,0.0365
name,Imp B,4,0.0365
name,Impasse Akene,4,0.0365
name,Impasse Alexis,4,0.0365
name,Impasse Ascensio,4,0.0365
name,Impasse Boulos,4,0.0365
name,Impasse Centrope,4,0.0365
name,Impasse Clesca,4,0.0365
name,Impasse Damase,4,0.0365
name,Impasse Darguin,4,0.0365
name,Impasse Denesvar,4,0.0365
name,Impasse Télémaque,4,0.0365
name,Jammeau,4,0.0365
name,L'Union,4,0.0365
name,La Croix,4,0.0365
name,LaCour Watson,4,0.0365
name,Latournelle se,4,0.0365
name,MAISSADE,4,0.0365
name,Martissant 7,4,0.0365
name,Maternité de Pétion-Ville,4,0.0365
name,Menelas,4,0.0365
name,Mirebalais,4,0.0365
name,Morne Michel,4,0.0365
name,National Road,4,0.0365
name,Palais des Ministères,4,0.0365
name,Petion-Ville,4,0.0365
name,Petit-Goâve,4,0.0365
name,Pla Boule,4,0.0365
name,Place Saint-Pierre,4,0.0365
name,Pointe du Cul de Sac,4,0.0365
name,Port de Petit-Goâve,4,0.0365
name,Potier,4,0.0365
name,R. Diquini 63,4,0.0365
name,R. des Ficus,4,0.0365
name,Ravine Tingue,4,0.0365
name,Riviere la Digue,4,0.0365
name,Rivière Froide,4,0.0365
name,Rivière de Saint-Marc,4,0.0365
name,Roulottes,4,0.0365
name,Route Saint Gérard,4,0.0365
name,Route de Freres 25,4,0.0365
name,Route de Freres 34,4,0.0365
name,Rte de Peguyvilla,4,0.0365
name,Rue A Féry,4,0.0365
name,Rue A. Féry,4,0.0365
name,Rue Alexander Fleming,4,0.0365
name,Rue Alta,4,0.0365
name,Rue Amichel,4,0.0365
name,Rue Baussan,4,0.0365
name,Rue Bolosse 5ème,4,0.0365
name,Rue Borno,4,0.0365
name,Rue C Péralte,4,0.0365
name,Rue Casséus,4,0.0365
name,Rue Cayemite,4,0.0365
name,Rue Chauvet,4,0.0365
name,Rue Christophe Chanel,4,0.0365
name,Rue Clermont,4,0.0365
name,Rue Colza,4,0.0365
name,Rue Courtilien,4,0.0365
name,Rue Damier,4,0.0365
name,Rue Dellen,4,0.0365
name,Rue Du Foyer,4,0.0365
name,Rue Duquella,4,0.0365
name,Rue Duroseau,4,0.0365
name,Rue Faustin 1er,4,0.0365
name,Rue François,4,0.0365
name,Rue Frazelie,4,0.0365
name,Rue Germain,4,0.0365
name,Rue Goulard,4,0.0365
name,Rue J Roumain,4,0.0365
name,Rue J. Poupelard,4,0.0365
name,Rue Jean Augustin,4,0.0365
name,Rue Jérémie 2ème,4,0.0365
name,Rue Killick,4,0.0365
name,Rue La Violette,4,0.0365
name,Rue Laraque,4,0.0365
name,Rue Maguaga,4,0.0365
name,Rue Mathon,4,0.0365
name,Rue Micasa,4,0.0365
name,Rue Moise,4,0.0365
name,Rue Montalais,4,0.0365
name,Rue Numa Rigaud,4,0.0365
name,Rue O,4,0.0365
name,Rue Oscar,4,0.0365
name,Rue Ovide 20,4,0.0365
name,Rue Ovide 23,4,0.0365
name,Rue Patrice Lumumba,4,0.0365
name,Rue Pephinere,4,0.0365
name,Rue Pinchinnat,4,0.0365
name,Rue Prevost,4,0.0365
name,Rue R. Jules,4,0.0365
name,Rue Rameau,4,0.0365
name,Rue Rebecca,4,0.0365
name,Rue Reimbold,4,0.0365
name,Rue S Pradel,4,0.0365
name,Rue Saint-Alexandre,4,0.0365
name,Rue Salomon,4,0.0365
name,Rue Sapotille,4,0.0365
name,Rue Senghor,4,0.0365
name,Rue St Francius,4,0.0365
name,Rue Sully,4,0.0365
name,Rue T Auguste,4,0.0365
name,Rue Tonnere,4,0.0365
name,Rue V Jacques,4,0.0365
name,Rue Ville Franche,4,0.0365
name,Rue Waag,4,0.0365
name,Rue de la Mairie,4,0.0365
name,Rue du Peuple,4,0.0365
name,Rue du Quai Douane,4,0.0365
name,Ruelle 7 Fevrier,4,0.0365
name,Ruelle A. Innocent,4,0.0365
name,Ruelle Buteau,4,0.0365
name,Ruelle C. Flon,4,0.0365
name,Ruelle C. Nicolas,4,0.0365
name,Ruelle Dalton,4,0.0365
name,Ruelle Docteur Kernisan,4,0.0365
name,Ruelle Dr. P. Boncy,4,0.0365
name,Ruelle Emeric,4,0.0365
name,Ruelle Hudicourt,4,0.0365
name,Ruelle J. Perez,4,0.0365
name,Ruelle Lamartine,4,0.0365
name,Ruelle M. Narcisse,4,0.0365
name,Ruelle Martineau 2ème,4,0.0365
name,Ruelle Milscent,4,0.0365
name,Ruelle Miot,4,0.0365
name,Ruelle Mérisier,4,0.0365
name,Ruelle Narcisse,4,0.0365
name,Ruelle Nina,4,0.0365
name,Ruelle Nogues,4,0.0365
name,Ruelle Paillard,4,0.0365
name,Ruelle Pedan,4,0.0365
name,Ruelle Renoncule,4,0.0365
name,Ruelle Souchet,4,0.0365
name,Ruelle Verna,4,0.0365
name,Ruelle Wilson,4,0.0365
name,Ruelle Wilson 2ème,4,0.0365
name,Saint-Louis de Gonzague,4,0.0365
name,Sonapi Industrial Park,4,0.0365
name,St. Croix Hospital,4,0.0365
name,Tabarre 10,4,0.0365
name,Tabarre 9,4,0.0365
name,Ti Place,4,0.0365
name,Wayne 89,4,0.0365
name,temple Adventiste Maranatha,4,0.0365
name,10/28,3,0.0274
name,131,3,0.0274
name,3�me Grande Source;9�me Pointe � Raquette,3,0.0274
name,4�me Grand Lagon;8�me Trou Louis,3,0.0274
name,5�me Gros Mangle,3,0.0274
name,8�me Trou Louis,3,0.0274
name,? Toureau,3,0.0274
name,A. PAMPHILE,3,0.0274
name,Administration Portuaire,3,0.0274
name,Arcahaie,3,0.0274
name,Ave des Abeiles,3,0.0274
name,Avenue Marie Jeanne,3,0.0274
name,Avenue Pan Américaine,3,0.0274
name,Barreau,3,0.0274
name,Barriere Rouge,3,0.0274
name,Belekou,3,0.0274
name,Bizoton,3,0.0274
name,Bizoton 49,3,0.0274
name,Bolosse,3,0.0274
name,Boston,3,0.0274
name,Brooklyn,3,0.0274
name,Brouillard,3,0.0274
name,Bâtarde,3,0.0274
name,CDTI Hospital,3,0.0274
name,CENTRE MEDICO SOCIAL,3,0.0274
name,Caifle-Pify,3,0.0274
name,Canann Market,3,0.0274
name,Cazeau,3,0.0274
name,Centre Hospitalier du Sacré-Coeur (Hopital CDTI),3,0.0274
name,Centre Materno-Chirurgical,3,0.0274
name,Champs de Mars,3,0.0274
name,Charlemagne,3,0.0274
name,"Choscal Hospital, St. Catherine, MSF Hospital",3,0.0274
name,Cité Brisson,3,0.0274
name,Cité Gérard,3,0.0274
name,Cité Numéro Deux,3,0.0274
name,Cité Numéro Un,3,0.0274
name,Cité Simone,3,0.0274
name,Clocher,3,0.0274
name,Cote Plage 18,3,0.0274
name,Croix Bleue,3,0.0274
name,Croix des Bouquets,3,0.0274
name,Delmas 10,3,0.0274
name,Delmas 11,3,0.0274
name,Delmas 21,3,0.0274
name,Delmas 34,3,0.0274
name,Delmas 36,3,0.0274
name,Delmas 64,3,0.0274
name,Delmas 75,3,0.0274
name,Delmas 77,3,0.0274
name,Delmas 87,3,0.0274
name,Delmas 89,3,0.0274
name,Delmas 91,3,0.0274
name,Deslandes,3,0.0274
name,Deux Cité,3,0.0274
name,Dieu Seul,3,0.0274
name,Doctor Coles,3,0.0274
name,Dos Morne,3,0.0274
name,Dr. P. Boncy,3,0.0274
name,Du Parc,3,0.0274
name,Duval,3,0.0274
name,Ecole Wesleyen,3,0.0274
name,Embassy of the United States of America,3,0.0274
name,Est-ce un canal ?,3,0.0274
name,Filature Brandt,3,0.0274
name,Fontamara 43,3,0.0274
name,Fontamara 47,3,0.0274
name,Fort National,3,0.0274
name,Fragneau Ville,3,0.0274
name,Frères Academie Militaire Camp D'Application,3,0.0274
name,Fréres,3,0.0274
name,Furcy,3,0.0274
name,GOC Universite,3,0.0274
name,Gilbert,3,0.0274
name,Grand Goâve,3,0.0274
name,Grand Place,3,0.0274
name,Grande Rivière,3,0.0274
name,HINCHE,3,0.0274
name,Hatte Marie,3,0.0274
name,Haut-Turgeau,3,0.0274
name,Hopital St. Nicolas,3,0.0274
name,Hopital-Maternite Sapiens,3,0.0274
name,Hospital Medicos Sem Fronteiras,3,0.0274
name,Hospital St. Charbel,3,0.0274
name,Hospital Universitario de la Paiz,3,0.0274
name,Imp Desduness,3,0.0274
name,Imp Jeanrovil,3,0.0274
name,Impasse Alexandre,3,0.0274
name,Impasse Bazile,3,0.0274
