key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
flood_prone:height,6,0.001,200.0,200.0
flood_prone:impact,6,0.001,200.0,200.0
flood_prone:informant,6,0.001,200.0,200.0
flood_prone:rise,6,0.001,200.0,200.0
floodable,6,0.001,-97.0149,-97.0149
futur_use,6,0.001,-97.3684,-97.3684
genus:fr,6,0.001,-71.4286,-71.4286
health_facility:bed,6,0.001,0.0,0.0
hotel,6,0.001,500.0,500.0
int_name,6,0.001,20.0,20.0
is_in:sea,6,0.001,500.0,500.0
length,6,0.001,200.0,200.0
name:af,6,0.001,500.0,500.0
name:ak,6,0.001,500.0,500.0
name:als,6,0.001,500.0,500.0
name:an,6,0.001,500.0,500.0
name:arz,6,0.001,500.0,500.0
name:ast,6,0.001,500.0,500.0
name:ay,6,0.001,500.0,500.0
name:bat-smg,6,0.001,500.0,500.0
name:bcl,6,0.001,500.0,500.0
name:bjn,6,0.001,500.0,500.0
name:bm,6,0.001,500.0,500.0
name:bpy,6,0.001,500.0,500.0
name:br,6,0.001,500.0,500.0
name:bs,6,0.001,500.0,500.0
name:bxr,6,0.001,500.0,500.0
name:ca,6,0.001,500.0,500.0
name:ce,6,0.001,500.0,500.0
name:ceb,6,0.001,500.0,500.0
name:chr,6,0.001,500.0,500.0
name:ckb,6,0.001,500.0,500.0
name:co,6,0.001,500.0,500.0
name:crh,6,0.001,500.0,500.0
name:cs,6,0.001,500.0,500.0
name:cv,6,0.001,500.0,500.0
name:cy,6,0.001,500.0,500.0
name:da,6,0.001,200.0,200.0
name:diq,6,0.001,500.0,500.0
name:dsb,6,0.001,500.0,500.0
name:dv,6,0.001,500.0,500.0
name:dz,6,0.001,500.0,500.0
name:ee,6,0.001,500.0,500.0
name:et,6,0.001,500.0,500.0
name:ext,6,0.001,500.0,500.0
name:ff,6,0.001,500.0,500.0
name:fi,6,0.001,500.0,500.0
name:fiu-vro,6,0.001,500.0,500.0
name:fo,6,0.001,500.0,500.0
name:frp,6,0.001,500.0,500.0
name:frr,6,0.001,500.0,500.0
name:fy,6,0.001,500.0,500.0
name:ga,6,0.001,500.0,500.0
name:gag,6,0.001,500.0,500.0
name:gd,6,0.001,500.0,500.0
name:gu,6,0.001,500.0,500.0
name:gv,6,0.001,500.0,500.0
name:hak,6,0.001,500.0,500.0
name:haw,6,0.001,500.0,500.0
name:hif,6,0.001,500.0,500.0
name:hr,6,0.001,500.0,500.0
name:hsb,6,0.001,500.0,500.0
name:ia,6,0.001,500.0,500.0
name:id,6,0.001,500.0,500.0
name:ig,6,0.001,500.0,500.0
name:ilo,6,0.001,500.0,500.0
name:io,6,0.001,500.0,500.0
name:jv,6,0.001,500.0,500.0
name:kab,6,0.001,500.0,500.0
name:kg,6,0.001,500.0,500.0
name:ki,6,0.001,500.0,500.0
name:kk,6,0.001,500.0,500.0
name:km,6,0.001,500.0,500.0
name:kn,6,0.001,500.0,500.0
name:ks,6,0.001,500.0,500.0
name:ksh,6,0.001,500.0,500.0
name:ku,6,0.001,500.0,500.0
name:kw,6,0.001,500.0,500.0
name:lad,6,0.001,500.0,500.0
name:lb,6,0.001,500.0,500.0
name:lg,6,0.001,500.0,500.0
name:li,6,0.001,500.0,500.0
name:lij,6,0.001,500.0,500.0
name:lmo,6,0.001,500.0,500.0
name:ln,6,0.001,500.0,500.0
name:lo,6,0.001,500.0,500.0
name:mg,6,0.001,500.0,500.0
name:mhr,6,0.001,500.0,500.0
name:ml,6,0.001,500.0,500.0
name:mn,6,0.001,500.0,500.0
name:mrj,6,0.001,500.0,500.0
name:ms,6,0.001,500.0,500.0
name:mt,6,0.001,500.0,500.0
name:my,6,0.001,500.0,500.0
name:na,6,0.001,500.0,500.0
name:nah,6,0.001,500.0,500.0
name:nds,6,0.001,500.0,500.0
name:nds-nl,6,0.001,500.0,500.0
name:ne,6,0.001,500.0,500.0
name:new,6,0.001,500.0,500.0
name:nov,6,0.001,500.0,500.0
name:nv,6,0.001,500.0,500.0
name:oc,6,0.001,500.0,500.0
name:or,6,0.001,500.0,500.0
name:pa,6,0.001,500.0,500.0
name:pam,6,0.001,500.0,500.0
name:pih,6,0.001,500.0,500.0
name:pms,6,0.001,500.0,500.0
name:pnb,6,0.001,500.0,500.0
name:ps,6,0.001,500.0,500.0
name:rn,6,0.001,500.0,500.0
name:ro,6,0.001,500.0,500.0
name:rw,6,0.001,500.0,500.0
name:scn,6,0.001,500.0,500.0
name:sco,6,0.001,500.0,500.0
name:se,6,0.001,500.0,500.0
name:sg,6,0.001,500.0,500.0
name:sh,6,0.001,500.0,500.0
name:si,6,0.001,500.0,500.0
name:sk,6,0.001,500.0,500.0
name:sl,6,0.001,500.0,500.0
name:so,6,0.001,500.0,500.0
name:sq,6,0.001,500.0,500.0
name:ss,6,0.001,500.0,500.0
name:su,6,0.001,500.0,500.0
name:sw,6,0.001,500.0,500.0
name:szl,6,0.001,500.0,500.0
name:te,6,0.001,500.0,500.0
name:ti,6,0.001,500.0,500.0
name:tt,6,0.001,500.0,500.0
name:ug,6,0.001,500.0,500.0
name:uz,6,0.001,500.0,500.0
name:vec,6,0.001,500.0,500.0
name:vi,6,0.001,500.0,500.0
name:vo,6,0.001,500.0,500.0
name:wa,6,0.001,500.0,500.0
name:war,6,0.001,500.0,500.0
name:wo,6,0.001,500.0,500.0
name:yi,6,0.001,500.0,500.0
name:yo,6,0.001,500.0,500.0
name:zh-classical,6,0.001,500.0,500.0
name:zh-min-nan,6,0.001,500.0,500.0
name:zu,6,0.001,500.0,500.0
official_name:be,6,0.001,500.0,500.0
official_name:br,6,0.001,500.0,500.0
official_name:el,6,0.001,500.0,500.0
official_name:eo,6,0.001,500.0,500.0
official_name:fr,6,0.001,500.0,500.0
official_name:id,6,0.001,500.0,500.0
official_name:it,6,0.001,500.0,500.0
official_name:lt,6,0.001,500.0,500.0
official_name:lv,6,0.001,500.0,500.0
official_name:no,6,0.001,500.0,500.0
official_name:pl,6,0.001,500.0,500.0
official_name:sv,6,0.001,500.0,500.0
official_name:vi,6,0.001,500.0,500.0
payment:cash,6,0.001,500.0,500.0
payment:coins,6,0.001,500.0,500.0
payment:notes,6,0.001,500.0,500.0
photo_name,6,0.001,200.0,200.0
school:first_cycle,6,0.001,-89.0909,-89.0909
survey_information_access,6,0.001,-82.8571,-82.8571
toilet,6,0.001,-96.1783,-96.1783
warehouse_unit,6,0.001,-94.9153,-94.9153
FIXME:note,5,0.0008,25.0,25.0
barrier_bypass,5,0.0008,400.0,400.0
bridge:name,5,0.0008,-28.5714,-28.5714
bridge_type,5,0.0008,-37.5,-37.5
canal_banks_barriers,5,0.0008,150.0,150.0
capital,5,0.0008,150.0,150.0
cosmha:project,5,0.0008,400.0,400.0
covered,5,0.0008,400.0,400.0
density,5,0.0008,-54.5455,-54.5455
disability_access,5,0.0008,-99.3481,-99.3481
embankment,5,0.0008,-97.3684,-97.3684
flooded,5,0.0008,-97.3545,-97.3545
gender_access,5,0.0008,-99.3671,-99.3671
geometry_source_name,5,0.0008,400.0,400.0
historic:civilization,5,0.0008,400.0,400.0
horse,5,0.0008,-73.6842,-73.6842
importance,5,0.0008,400.0,400.0
junction,5,0.0008,-61.5385,-61.5385
kitchen_equiped,5,0.0008,-96.4286,-96.4286
level,5,0.0008,-78.2609,-78.2609
name:jbo,5,0.0008,400.0,400.0
name:source,5,0.0008,400.0,400.0
outdoor_seating,5,0.0008,400.0,400.0
public_transport,5,0.0008,-16.6667,-16.6667
ref:IUCN,5,0.0008,400.0,400.0
ref:MSPP,5,0.0008,150.0,150.0
ref:WDPA,5,0.0008,400.0,400.0
rehabilitation_need,5,0.0008,-96.7105,-96.7105
school_sector,5,0.0008,-93.6709,-93.6709
seasonal,5,0.0008,-50.0,-50.0
swimming_pool,5,0.0008,400.0,400.0
turn:lanes,5,0.0008,400.0,400.0
url,5,0.0008,0.0,0.0
wikipedia:en,5,0.0008,25.0,25.0
FIXME:HT,4,0.0007,-76.4706,-76.4706
barriers:obstacle_description,4,0.0007,300.0,300.0
building:use,4,0.0007,300.0,300.0
building_use,4,0.0007,-98.1982,-98.1982
cables,4,0.0007,100.0,100.0
canal_banks_others,4,0.0007,100.0,100.0
capacity_individuals,4,0.0007,-95.6044,-95.6044
clothes,4,0.0007,300.0,300.0
contact:linkedin,4,0.0007,300.0,300.0
court_area,4,0.0007,-95.6989,-95.6989
entrance,4,0.0007,33.3333,33.3333
frequency,4,0.0007,-20.0,-20.0
geometry_source_date,4,0.0007,-77.7778,-77.7778
handwashing_station,4,0.0007,-93.9394,-93.9394
lanes:forward,4,0.0007,-33.3333,-33.3333
motor_vehicle,4,0.0007,-88.2353,-88.2353
name:kr,4,0.0007,-20.0,-20.0
name:tok,4,0.0007,300.0,300.0
name:tzl,4,0.0007,300.0,300.0
opening_hours:saturday,4,0.0007,-87.0968,-87.0968
right:country,4,0.0007,300.0,300.0
school:preschool_cycle,4,0.0007,-84.0,-84.0
school_ht_fondamental_3e_cycle_et_Secondaire,4,0.0007,-86.6667,-86.6667
shower,4,0.0007,-95.0617,-95.0617
tactile_paving,4,0.0007,300.0,300.0
tag,4,0.0007,-33.3333,-33.3333
toilet_bad,4,0.0007,-93.2203,-93.2203
toilet_medium,4,0.0007,-86.2069,-86.2069
toilets:cleaning,4,0.0007,-95.5056,-95.5056
toilets:disposal,4,0.0007,-95.4023,-95.4023
toilets:emptying,4,0.0007,-96.5812,-96.5812
un,4,0.0007,300.0,300.0
water,4,0.0007,-94.9367,-94.9367
Surface,3,0.0005,-98.5,-98.5
World_Concern:project,3,0.0005,0.0,0.0
bench,3,0.0005,200.0,200.0
borehole,3,0.0005,-94.1176,-94.1176
building_concrete,3,0.0005,-96.0,-96.0
capacity_area,3,0.0005,-95.3846,-95.3846
capacity_individuals_building_level_1,3,0.0005,-89.2857,-89.2857
classrooms:morning,3,0.0005,-83.3333,-83.3333
cycleway,3,0.0005,-81.25,-81.25
damage:type,3,0.0005,200.0,200.0
delivery,3,0.0005,200.0,200.0
government,3,0.0005,50.0,50.0
height,3,0.0005,-57.1429,-57.1429
iata,3,0.0005,-50.0,-50.0
information,3,0.0005,-78.5714,-78.5714
is_in:continent,3,0.0005,200.0,200.0
is_in:municipality,3,0.0005,200.0,200.0
lanes:backward,3,0.0005,-50.0,-50.0
leaf_type,3,0.0005,-25.0,-25.0
loc_ref,3,0.0005,200.0,200.0
microbrewery,3,0.0005,-97.541,-97.541
name:etymology:wikidata,3,0.0005,200.0,200.0
noname,3,0.0005,50.0,50.0
operational,3,0.0005,200.0,200.0
operator_id,3,0.0005,-89.2857,-89.2857
overtaking,3,0.0005,200.0,200.0
place:area,3,0.0005,-85.7143,-85.7143
protection_title,3,0.0005,200.0,200.0
pump,3,0.0005,-98.4043,-98.4043
roof:material,3,0.0005,200.0,200.0
sahana_id,3,0.0005,-81.25,-81.25
school:second_cycle,3,0.0005,-94.1176,-94.1176
school_ht_fondamental_1er_et_2e_cycle,3,0.0005,-94.1176,-94.1176
school_ht_prescolaire,3,0.0005,-91.1765,-91.1765
security:classification,3,0.0005,200.0,200.0
shelter,3,0.0005,200.0,200.0
social_facility,3,0.0005,0.0,0.0
social_facility:for,3,0.0005,200.0,200.0
source:building,3,0.0005,50.0,50.0
source:imagery:datetime,3,0.0005,200.0,200.0
source:imagery:id,3,0.0005,200.0,200.0
source:imagery:sensor,3,0.0005,200.0,200.0
source:length:url,3,0.0005,200.0,200.0
source:project,3,0.0005,-40.0,-40.0
species,3,0.0005,0.0,0.0
studio,3,0.0005,200.0,200.0
survey:date,3,0.0005,-25.0,-25.0
surveyor:GPS,3,0.0005,-86.9565,-86.9565
surveyor:name,3,0.0005,-90.625,-90.625
surveyor:phone,3,0.0005,-89.2857,-89.2857
tap_status,3,0.0005,-97.619,-97.619
toilets:access,3,0.0005,-97.4359,-97.4359
