key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
toilet_good,52,0.0019,0.0,0.0
borehole,51,0.0019,0.0,0.0
health_facility:type,51,0.0019,0.0,0.0
paho:department,51,0.0019,0.0,0.0
paho:id,51,0.0019,0.0,0.0
school:second_cycle,51,0.0019,0.0,0.0
school_ht_fondamental_1er_et_2e_cycle,51,0.0019,0.0,0.0
handwashing_station_medium,50,0.0018,0.0,0.0
paho:commune,50,0.0018,0.0,0.0
paho:commune_id,50,0.0018,0.0,0.0
paho:district_id,50,0.0018,0.0,0.0
paho:region_id,50,0.0018,0.0,0.0
bladder_closed,49,0.0018,0.0,0.0
bladder_open,49,0.0018,0.0,0.0
shower_medium,49,0.0018,0.0,0.0
borehole_closed,48,0.0017,0.0,0.0
borehole_open,48,0.0017,0.0,0.0
earthquake:damage,48,0.0017,0.0,0.0
wikipedia,48,0.0017,0.0,0.0
capacity_water_storage_g,47,0.0017,0.0,0.0
canal_base_material,46,0.0017,0.0,0.0
capacity_water_storage_cm,46,0.0017,0.0,0.0
capacity_water_storage_l,46,0.0017,0.0,0.0
canal_banks_left,45,0.0016,0.0,0.0
average_waiting_time,44,0.0016,0.0,0.0
building_floodable,44,0.0016,0.0,0.0
canal_banks_right,44,0.0016,0.0,0.0
date,43,0.0016,0.0,0.0
School,40,0.0015,0.0,0.0
Well,40,0.0015,0.0,0.0
building_roof_base_material,40,0.0015,0.0,0.0
opening_hours:afternoon,40,0.0015,0.0,0.0
departement,39,0.0014,0.0,0.0
trade,39,0.0014,0.0,0.0
addr:postcode,38,0.0014,0.0,0.0
place:nearestlandmark,38,0.0014,0.0,0.0
name:ht,37,0.0013,0.0,0.0
place:description,36,0.0013,0.0,0.0
landfill_authority,35,0.0013,0.0,0.0
short_name,35,0.0013,0.0,0.0
survey_information_access,35,0.0013,0.0,0.0
transformer,35,0.0013,0.0,0.0
building_flooded,34,0.0012,0.0,0.0
camp_registered,34,0.0012,0.0,0.0
contact:phone,34,0.0012,0.0,0.0
school_ht_prescolaire,34,0.0012,0.0,0.0
source:image,34,0.0012,0.0,0.0
motor_vehicle,33,0.0012,0.0,0.0
hfac_bed,32,0.0012,0.0,0.0
surveyor:email,32,0.0012,0.0,0.0
surveyor:name,32,0.0012,0.0,0.0
GNS:id,31,0.0011,0.0,0.0
attribution,31,0.0011,0.0,0.0
ele,31,0.0011,0.0,0.0
geometry_source_type,31,0.0011,0.0,0.0
id:uuid,31,0.0011,0.0,0.0
opening_hours:saturday,31,0.0011,0.0,0.0
building_status_bad,30,0.0011,0.0,0.0
building_status_medium,30,0.0011,0.0,0.0
latrine,30,0.0011,0.0,0.0
paho:type,30,0.0011,0.0,0.0
school_ht_fondamental_3e_cycle_et_Secondaire,30,0.0011,0.0,0.0
website,30,0.0011,0.0,0.0
attribute_source_type,29,0.0011,0.0,0.0
toilet_medium,29,0.0011,0.0,0.0
wheelchair,29,0.0011,0.0,0.0
wikidata,29,0.0011,0.0,0.0
Id,28,0.001,0.0,0.0
capacity_individuals_building_level_1,28,0.001,0.0,0.0
internet_access,28,0.001,0.0,0.0
operator_id,28,0.001,0.0,0.0
photo_url,28,0.001,0.0,0.0
source:smoothness,28,0.001,0.0,0.0
source:surface,28,0.001,0.0,0.0
surveyor:phone,28,0.001,0.0,0.0
tower:type,28,0.001,0.0,0.0
voltage,28,0.001,0.0,0.0
registry_name,27,0.001,0.0,0.0
latrine_medium,26,0.0009,0.0,0.0
number_building,26,0.0009,0.0,0.0
school:third_cycle,26,0.0009,0.0,0.0
address,25,0.0009,0.0,0.0
advertising,25,0.0009,0.0,0.0
aeroway,25,0.0009,0.0,0.0
loc_name,25,0.0009,0.0,0.0
school:preschool_cycle,25,0.0009,0.0,0.0
settlement_type,25,0.0009,0.0,0.0
Building,24,0.0009,0.0,0.0
building_good,24,0.0009,0.0,0.0
hfac_current_bed_use,24,0.0009,0.0,0.0
is_in,23,0.0008,0.0,0.0
level,23,0.0008,0.0,0.0
store,23,0.0008,0.0,0.0
surveyor:GPS,23,0.0008,0.0,0.0
is_in:country,22,0.0008,0.0,0.0
phone:emergency,22,0.0008,0.0,0.0
works:description,22,0.0008,0.0,0.0
TDH_Lausanne,21,0.0008,0.0,0.0
genus:fr,21,0.0008,0.0,0.0
is_in:department,21,0.0008,0.0,0.0
place:area,21,0.0008,0.0,0.0
camp_assessed,20,0.0007,0.0,0.0
latrine_bad,20,0.0007,0.0,0.0
surface_condition,20,0.0007,0.0,0.0
horse,19,0.0007,0.0,0.0
capacity_area_building_level_1,18,0.0007,0.0,0.0
classrooms:morning,18,0.0007,0.0,0.0
first_year_use,18,0.0007,0.0,0.0
geometry_source_date,18,0.0007,0.0,0.0
lamp_mount,18,0.0007,0.0,0.0
school_license,18,0.0007,0.0,0.0
section communale,18,0.0007,0.0,0.0
wetland,18,0.0007,0.0,0.0
FIXME:HT,17,0.0006,0.0,0.0
email,17,0.0006,0.0,0.0
lamp_type,17,0.0006,0.0,0.0
population,17,0.0006,0.0,0.0
quantity,17,0.0006,0.0,0.0
ref:IHSI,17,0.0006,0.0,0.0
OTI_HRI_COSMHA_project,16,0.0006,0.0,0.0
addr:country_national_code,16,0.0006,0.0,0.0
canal_roof_extent,16,0.0006,0.0,0.0
cuisine,16,0.0006,0.0,0.0
cycleway,16,0.0006,0.0,0.0
first_aid,16,0.0006,0.0,0.0
sahana_id,16,0.0006,0.0,0.0
school:fondamental_first_cycle,16,0.0006,0.0,0.0
source:name:ht,16,0.0006,0.0,0.0
brand,15,0.0005,0.0,0.0
old_name,15,0.0005,0.0,0.0
project:cosmhastm,15,0.0005,0.0,0.0
attribute_source_name,14,0.0005,0.0,0.0
crossing,14,0.0005,0.0,0.0
information,14,0.0005,0.0,0.0
latrine_good,14,0.0005,0.0,0.0
school:fondamental_second_cycle,14,0.0005,0.0,0.0
source:name:fr,14,0.0005,0.0,0.0
waste_type:common_urban_waste,14,0.0005,0.0,0.0
cafeteria,13,0.0005,0.0,0.0
camp_management_agency,13,0.0005,0.0,0.0
camp_type,13,0.0005,0.0,0.0
mapping_practices,13,0.0005,0.0,0.0
smoking,13,0.0005,0.0,0.0
source:alt_name,13,0.0005,0.0,0.0
width,13,0.0005,0.0,0.0
building:colour,12,0.0004,0.0,0.0
buildings,12,0.0004,0.0,0.0
cutting,12,0.0004,0.0,0.0
fuel:diesel,12,0.0004,0.0,0.0
landfill_type:ground,12,0.0004,0.0,0.0
name:es,12,0.0004,0.0,0.0
phone:business,12,0.0004,0.0,0.0
school:fondamental_third_cycle,12,0.0004,0.0,0.0
source_ref,12,0.0004,0.0,0.0
source_type_field_mission,12,0.0004,0.0,0.0
addr:housename,11,0.0004,0.0,0.0
attribute_source_date,11,0.0004,0.0,0.0
base_material_values,11,0.0004,0.0,0.0
building_status_desc,11,0.0004,0.0,0.0
contact:email,11,0.0004,0.0,0.0
density,11,0.0004,0.0,0.0
junction,11,0.0004,0.0,0.0
parking,11,0.0004,0.0,0.0
proximity,11,0.0004,0.0,0.0
source:sahana,11,0.0004,0.0,0.0
transportation_use_category,11,0.0004,0.0,0.0
building_medium,10,0.0004,0.0,0.0
canal_description,10,0.0004,0.0,0.0
capacity_individuals_building_level_2,10,0.0004,0.0,0.0
official_name,10,0.0004,0.0,0.0
pcode:2,10,0.0004,0.0,0.0
roof_status,10,0.0004,0.0,0.0
school_zone,10,0.0004,0.0,0.0
seasonal,10,0.0004,0.0,0.0
security,10,0.0004,0.0,0.0
source_ref:ref,10,0.0004,0.0,0.0
storage_tank:type,10,0.0004,0.0,0.0
warehouse_unit_area,10,0.0004,0.0,0.0
Departement,9,0.0003,0.0,0.0
OTI_HRI_COSMHA_project:surveyor_name,9,0.0003,0.0,0.0
Source,9,0.0003,0.0,0.0
barrier:obstacle_type,9,0.0003,0.0,0.0
health_facility_type,9,0.0003,0.0,0.0
infirmieres,9,0.0003,0.0,0.0
kitchen_area,9,0.0003,0.0,0.0
medecins,9,0.0003,0.0,0.0
pop_estimates_site_hou,9,0.0003,0.0,0.0
raduis,9,0.0003,0.0,0.0
ruins,9,0.0003,0.0,0.0
school:secondary,9,0.0003,0.0,0.0
service_quality,9,0.0003,0.0,0.0
bridge_type,8,0.0003,0.0,0.0
building_bad,8,0.0003,0.0,0.0
capacity:standing,8,0.0003,0.0,0.0
coopi_name_surveyor,8,0.0003,0.0,0.0
fence_type,8,0.0003,0.0,0.0
healthcare:cholera,8,0.0003,0.0,0.0
id,8,0.0003,0.0,0.0
id:coopi,8,0.0003,0.0,0.0
landfill_type:pit,8,0.0003,0.0,0.0
nae,8,0.0003,0.0,0.0
name:ru,8,0.0003,0.0,0.0
operator:project,8,0.0003,0.0,0.0
source 2,8,0.0003,0.0,0.0
source_type_GIS_dataset,8,0.0003,0.0,0.0
telecom:land_line,8,0.0003,0.0,0.0
board_type,7,0.0003,0.0,0.0
bridge:name,7,0.0003,0.0,0.0
camp_management_agency_name,7,0.0003,0.0,0.0
country,7,0.0003,0.0,0.0
faculty,7,0.0003,0.0,0.0
height,7,0.0003,0.0,0.0
impassable,7,0.0003,0.0,0.0
internet_access:fee,7,0.0003,0.0,0.0
is_in:arrondissement,7,0.0003,0.0,0.0
motorcycle,7,0.0003,0.0,0.0
practicability:truck+trailer,7,0.0003,0.0,0.0
Area,6,0.0002,0.0,0.0
capacity_lits,6,0.0002,0.0,0.0
classrooms:afternoon,6,0.0002,0.0,0.0
damage_assessment_date,6,0.0002,0.0,0.0
diplomatic,6,0.0002,0.0,0.0
evacuation_center,6,0.0002,0.0,0.0
generator:source_others,6,0.0002,0.0,0.0
hcare_ors,6,0.0002,0.0,0.0
health_facility:bed,6,0.0002,0.0,0.0
hires,6,0.0002,0.0,0.0
hires:checkdate,6,0.0002,0.0,0.0
hires:imagery,6,0.0002,0.0,0.0
iata,6,0.0002,0.0,0.0
icao,6,0.0002,0.0,0.0
id:db_ctc,6,0.0002,0.0,0.0
importance:tourism,6,0.0002,0.0,0.0
mapping_error,6,0.0002,0.0,0.0
motorcar,6,0.0002,0.0,0.0
name:de,6,0.0002,0.0,0.0
name:hu,6,0.0002,0.0,0.0
name_old,6,0.0002,0.0,0.0
no_of_households,6,0.0002,0.0,0.0
no_of_individuals,6,0.0002,0.0,0.0
old_ref,6,0.0002,0.0,0.0
opening_hours:sunday,6,0.0002,0.0,0.0
pcode:3,6,0.0002,0.0,0.0
photo_num,6,0.0002,0.0,0.0
pop_estimates_site_ind,6,0.0002,0.0,0.0
primary_user,6,0.0002,0.0,0.0
roof:colour,6,0.0002,0.0,0.0
source:population,6,0.0002,0.0,0.0
source_type_map,6,0.0002,0.0,0.0
tag,6,0.0002,0.0,0.0
telecommunication,6,0.0002,0.0,0.0
toilets,6,0.0002,0.0,0.0
waste_management,6,0.0002,0.0,0.0
alimentation electrique,5,0.0002,0.0,0.0
atm,5,0.0002,0.0,0.0
bathing,5,0.0002,0.0,0.0
camp_registered_agency_name,5,0.0002,0.0,0.0
castle_type,5,0.0002,0.0,0.0
city_served,5,0.0002,0.0,0.0
contact_person_crc,5,0.0002,0.0,0.0
doctors,5,0.0002,0.0,0.0
frequency,5,0.0002,0.0,0.0
hazard_prone,5,0.0002,0.0,0.0
hazard_type,5,0.0002,0.0,0.0
incline,5,0.0002,0.0,0.0
int_name,5,0.0002,0.0,0.0
name:botanical,5,0.0002,0.0,0.0
name:kr,5,0.0002,0.0,0.0
public_transport,5,0.0002,0.0,0.0
scolar_district,5,0.0002,0.0,0.0
source:project,5,0.0002,0.0,0.0
source:url,5,0.0002,0.0,0.0
takeaway,5,0.0002,0.0,0.0
url,5,0.0002,0.0,0.0
waste_type:building_waste,5,0.0002,0.0,0.0
FIXME:note,4,0.0001,0.0,0.0
Highway,4,0.0001,0.0,0.0
barrier:,4,0.0001,0.0,0.0
building:part,4,0.0001,0.0,0.0
canal_shape,4,0.0001,0.0,0.0
capacity_water_storage,4,0.0001,0.0,0.0
destination,4,0.0001,0.0,0.0
employees_non_medical,4,0.0001,0.0,0.0
fenced,4,0.0001,0.0,0.0
haiti:code,4,0.0001,0.0,0.0
hazard,4,0.0001,0.0,0.0
hcare_ctc,4,0.0001,0.0,0.0
hcare_ctu,4,0.0001,0.0,0.0
healthcare_departments:general_medicine,4,0.0001,0.0,0.0
leaf_type,4,0.0001,0.0,0.0
maxweight,4,0.0001,0.0,0.0
name:pt,4,0.0001,0.0,0.0
name:zh,4,0.0001,0.0,0.0
obstacle_type,4,0.0001,0.0,0.0
opening_hours:night,4,0.0001,0.0,0.0
operator_damage,4,0.0001,0.0,0.0
phone_crc,4,0.0001,0.0,0.0
refugee,4,0.0001,0.0,0.0
route,4,0.0001,0.0,0.0
source:is_in,4,0.0001,0.0,0.0
source:waterway,4,0.0001,0.0,0.0
stars,4,0.0001,0.0,0.0
story,4,0.0001,0.0,0.0
surface_material,4,0.0001,0.0,0.0
survey:date,4,0.0001,0.0,0.0
trail_visibility,4,0.0001,0.0,0.0
water_place_access,4,0.0001,0.0,0.0
water_place_durability,4,0.0001,0.0,0.0
wikipedia:en,4,0.0001,0.0,0.0
DSH,3,0.0001,0.0,0.0
IOM_project_DRR:form_number,3,0.0001,0.0,0.0
NOTE,3,0.0001,0.0,0.0
World_Concern:project,3,0.0001,0.0,0.0
boundary:imagery,3,0.0001,0.0,0.0
camp_assessment_agency_name,3,0.0001,0.0,0.0
capital:Department,3,0.0001,0.0,0.0
contact:facebook,3,0.0001,0.0,0.0
depth,3,0.0001,0.0,0.0
designation,3,0.0001,0.0,0.0
etat,3,0.0001,0.0,0.0
firesideint:schooltag,3,0.0001,0.0,0.0
flood_prone,3,0.0001,0.0,0.0
fuel:octane_95,3,0.0001,0.0,0.0
healthcare,3,0.0001,0.0,0.0
healthcare_departments:medical_laboratory,3,0.0001,0.0,0.0
higheway,3,0.0001,0.0,0.0
is_in:city,3,0.0001,0.0,0.0
is_in:country_code,3,0.0001,0.0,0.0
loc_name:source,3,0.0001,0.0,0.0
name:am,3,0.0001,0.0,0.0
name:ar,3,0.0001,0.0,0.0
name:az,3,0.0001,0.0,0.0
name:be,3,0.0001,0.0,0.0
name:be-tarask,3,0.0001,0.0,0.0
name:bg,3,0.0001,0.0,0.0
name:bn,3,0.0001,0.0,0.0
name:bo,3,0.0001,0.0,0.0
name:el,3,0.0001,0.0,0.0
name:eo,3,0.0001,0.0,0.0
name:eu,3,0.0001,0.0,0.0
name:fa,3,0.0001,0.0,0.0
name:gl,3,0.0001,0.0,0.0
name:he,3,0.0001,0.0,0.0
name:hi,3,0.0001,0.0,0.0
name:hy,3,0.0001,0.0,0.0
name:is,3,0.0001,0.0,0.0
name:ja,3,0.0001,0.0,0.0
name:ka,3,0.0001,0.0,0.0
name:ko,3,0.0001,0.0,0.0
name:la,3,0.0001,0.0,0.0
name:lt,3,0.0001,0.0,0.0
name:lv,3,0.0001,0.0,0.0
name:mk,3,0.0001,0.0,0.0
name:mr,3,0.0001,0.0,0.0
name:os,3,0.0001,0.0,0.0
name:pap,3,0.0001,0.0,0.0
name:pl,3,0.0001,0.0,0.0
name:qu,3,0.0001,0.0,0.0
name:sah,3,0.0001,0.0,0.0
name:sr,3,0.0001,0.0,0.0
name:sv,3,0.0001,0.0,0.0
name:ta,3,0.0001,0.0,0.0
name:th,3,0.0001,0.0,0.0
name:uk,3,0.0001,0.0,0.0
name:ur,3,0.0001,0.0,0.0
name:zh-yue,3,0.0001,0.0,0.0
produce,3,0.0001,0.0,0.0
railway,3,0.0001,0.0,0.0
ref:RNEE,3,0.0001,0.0,0.0
scolar_type,3,0.0001,0.0,0.0
seats,3,0.0001,0.0,0.0
signalisation,3,0.0001,0.0,0.0
social_facility,3,0.0001,0.0,0.0
species,3,0.0001,0.0,0.0
structure operationel,3,0.0001,0.0,0.0
wall,3,0.0001,0.0,0.0
wash_operator_type,3,0.0001,0.0,0.0
waste_type:industrial_polluting,3,0.0001,0.0,0.0
waterpoint_type,3,0.0001,0.0,0.0
wires,3,0.0001,0.0,0.0
HasCampResidentCommittee,2,0.0001,0.0,0.0
Projet,2,0.0001,0.0,0.0
addr:suburb,2,0.0001,0.0,0.0
aerialway,2,0.0001,0.0,0.0
barrier:obstacle_description,2,0.0001,0.0,0.0
bridge:structure,2,0.0001,0.0,0.0
building:structure,2,0.0001,0.0,0.0
bus,2,0.0001,0.0,0.0
cables,2,0.0001,0.0,0.0
canal_banks_barriers,2,0.0001,0.0,0.0
canal_banks_barriers_left,2,0.0001,0.0,0.0
canal_banks_barriers_right,2,0.0001,0.0,0.0
canal_banks_others,2,0.0001,0.0,0.0
canal_roof,2,0.0001,0.0,0.0
capital,2,0.0001,0.0,0.0
comment,2,0.0001,0.0,0.0
contact:person,2,0.0001,0.0,0.0
contact:website,2,0.0001,0.0,0.0
date_de_la_fondation,2,0.0001,0.0,0.0
extensible_lits,2,0.0001,0.0,0.0
flag_skip,2,0.0001,0.0,0.0
flood_prone:frequency,2,0.0001,0.0,0.0
flood_prone:height,2,0.0001,0.0,0.0
flood_prone:impact,2,0.0001,0.0,0.0
flood_prone:informant,2,0.0001,0.0,0.0
flood_prone:rise,2,0.0001,0.0,0.0
fondee_par,2,0.0001,0.0,0.0
genus,2,0.0001,0.0,0.0
gns:ufi,2,0.0001,0.0,0.0
government,2,0.0001,0.0,0.0
health_facility,2,0.0001,0.0,0.0
health_specialty:cholera_treatment_unit,2,0.0001,0.0,0.0
hfac_beds,2,0.0001,0.0,0.0
hfac_current_floor_space_use,2,0.0001,0.0,0.0
highres,2,0.0001,0.0,0.0
imagery,2,0.0001,0.0,0.0
ims:frequency,2,0.0001,0.0,0.0
ims:id,2,0.0001,0.0,0.0
ims:media_type,2,0.0001,0.0,0.0
infirmary,2,0.0001,0.0,0.0
is_capital,2,0.0001,0.0,0.0
landfill_type:other,2,0.0001,0.0,0.0
lat_deg,2,0.0001,0.0,0.0
leaf_cycle,2,0.0001,0.0,0.0
length,2,0.0001,0.0,0.0
location,2,0.0001,0.0,0.0
long_deg,2,0.0001,0.0,0.0
marketplace:authority,2,0.0001,0.0,0.0
marketplace_status,2,0.0001,0.0,0.0
mobile_phone,2,0.0001,0.0,0.0
name:da,2,0.0001,0.0,0.0
name:it,2,0.0001,0.0,0.0
name:nl,2,0.0001,0.0,0.0
name:no,2,0.0001,0.0,0.0
name:tg,2,0.0001,0.0,0.0
name:tr,2,0.0001,0.0,0.0
noname,2,0.0001,0.0,0.0
odbl:comment,2,0.0001,0.0,0.0
official_name:en,2,0.0001,0.0,0.0
official_name:ht,2,0.0001,0.0,0.0
opening_hours:evening,2,0.0001,0.0,0.0
operator_emptying,2,0.0001,0.0,0.0
operator_installation,2,0.0001,0.0,0.0
organisation,2,0.0001,0.0,0.0
paho:damage,2,0.0001,0.0,0.0
paho:damage:date,2,0.0001,0.0,0.0
paho:damage:source,2,0.0001,0.0,0.0
payment:telephone_cards,2,0.0001,0.0,0.0
personne de support,2,0.0001,0.0,0.0
photo_name,2,0.0001,0.0,0.0
product,2,0.0001,0.0,0.0
ref:LOCODE,2,0.0001,0.0,0.0
ref:MSPP,2,0.0001,0.0,0.0
residential,2,0.0001,0.0,0.0
restaurant,2,0.0001,0.0,0.0
sac_scale,2,0.0001,0.0,0.0
