key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,courthouse,15,0.058,-11.7647,-11.7647
amenity,office,15,0.058,-11.7647,-11.7647
amenity,8 chambres de toilettes,15,0.058,114.2857,114.2857
amenity,photo_booth,14,0.0542,7.6923,7.6923
amenity,clock,13,0.0503,18.1818,18.1818
amenity,gambling,12,0.0464,-96.8831,-96.8831
amenity,Ecole,12,0.0464,71.4286,71.4286
amenity,"kindergarten, High school",12,0.0464,71.4286,71.4286
amenity,fire_station,11,0.0426,-8.3333,-8.3333
amenity,prison,9,0.0348,-10.0,-10.0
amenity,water_point,9,0.0348,-65.3846,-65.3846
amenity,conference_centre,8,0.031,14.2857,14.2857
amenity,exhibition_centre,8,0.031,-27.2727,-27.2727
amenity,public_bookcase,8,0.031,-42.8571,-42.8571
amenity,food_court,8,0.031,-33.3333,-33.3333
amenity,CTC,8,0.031,14.2857,14.2857
amenity,non_potable,8,0.031,14.2857,14.2857
amenity,construction,7,0.0271,0.0,0.0
amenity,music_school,7,0.0271,0.0,0.0
amenity,weighbridge,7,0.0271,0.0,0.0
amenity,internet_cafe,7,0.0271,-12.5,-12.5
amenity,social_center,7,0.0271,0.0,0.0
amenity,public_bath,6,0.0232,-14.2857,-14.2857
amenity,monastery,6,0.0232,-40.0,-40.0
amenity,events_venue,5,0.0193,-37.5,-37.5
amenity,language_school,5,0.0193,-28.5714,-28.5714
amenity,waste_transfer_station,5,0.0193,-44.4444,-44.4444
amenity,car_sharing,5,0.0193,-28.5714,-28.5714
amenity,ferry_terminal,5,0.0193,-64.2857,-64.2857
amenity,scrapyard,5,0.0193,-28.5714,-28.5714
amenity,remittance,5,0.0193,-44.4444,-44.4444
amenity,coworking_space,4,0.0155,-50.0,-50.0
amenity,hunting_stand,4,0.0155,-78.9474,-78.9474
amenity,CTU,4,0.0155,-42.8571,-42.8571
amenity,Douches,4,0.0155,-50.0,-50.0
amenity,Douches ,4,0.0155,-42.8571,-42.8571
amenity,Ecole ,4,0.0155,-42.8571,-42.8571
amenity,Simple poubelle,4,0.0155,-42.8571,-42.8571
amenity,UTC,4,0.0155,-42.8571,-42.8571
amenity,board,4,0.0155,-42.8571,-42.8571
amenity,eau_ non_potable,4,0.0155,-42.8571,-42.8571
amenity,loisir,4,0.0155,-42.8571,-42.8571
amenity,repair_car,4,0.0155,-42.8571,-42.8571
amenity,plant_nursery,4,0.0155,-42.8571,-42.8571
amenity,animal_shelter,3,0.0116,-57.1429,-57.1429
amenity,lavoir,3,0.0116,-57.1429,-57.1429
amenity,loading_dock,3,0.0116,-57.1429,-57.1429
amenity,luggage_storage,3,0.0116,-57.1429,-57.1429
amenity,trolley_bay,3,0.0116,-82.3529,-82.3529
amenity,vehicle_inspection,3,0.0116,-76.9231,-76.9231
amenity,,3,0.0116,-57.1429,-57.1429
amenity,Clinique,3,0.0116,-57.1429,-57.1429
amenity,Dourche,3,0.0116,-57.1429,-57.1429
amenity,airport,3,0.0116,-57.1429,-57.1429
amenity,eau pour laver les mains,3,0.0116,-57.1429,-57.1429
amenity,garage,3,0.0116,-57.1429,-57.1429
amenity,non-potable,3,0.0116,-57.1429,-57.1429
amenity,pont,3,0.0116,-57.1429,-57.1429
amenity,cyber_cafe,3,0.0116,-57.1429,-57.1429
amenity,cake shop,3,0.0116,-57.1429,-57.1429
amenity,swimming_pool,3,0.0116,-66.6667,-66.6667
amenity,animal_boarding,2,0.0077,-75.0,-75.0
amenity,boiler service,2,0.0077,-71.4286,-71.4286
amenity,dojo,2,0.0077,-71.4286,-71.4286
amenity,dressing_room,2,0.0077,-71.4286,-71.4286
amenity,financial_advice,2,0.0077,-71.4286,-71.4286
amenity,mortuary,2,0.0077,-71.4286,-71.4286
amenity,reception_desk,2,0.0077,-77.7778,-77.7778
amenity,sanitary_dump_station,2,0.0077,-81.8182,-81.8182
amenity,student_accommodation,2,0.0077,-83.3333,-83.3333
amenity,training,2,0.0077,-71.4286,-71.4286
amenity,nursing_home,2,0.0077,-80.0,-80.0
amenity,2 toilettes,2,0.0077,-71.4286,-71.4286
amenity,4 robinets,2,0.0077,-71.4286,-71.4286
amenity,6 toilettes,2,0.0077,-71.4286,-71.4286
amenity,C T C,2,0.0077,-71.4286,-71.4286
amenity,Point de vente carte de recharge,2,0.0077,-71.4286,-71.4286
amenity,Simple Poubelle,2,0.0077,-71.4286,-71.4286
amenity,U T C,2,0.0077,-71.4286,-71.4286
amenity,camp,2,0.0077,-71.4286,-71.4286
amenity,clinique,2,0.0077,-71.4286,-71.4286
amenity,ctu,2,0.0077,-71.4286,-71.4286
amenity,eau_non potable,2,0.0077,-71.4286,-71.4286
amenity,non potable,2,0.0077,-71.4286,-71.4286
amenity,non traitee,2,0.0077,-71.4286,-71.4286
amenity,petit demele,2,0.0077,-71.4286,-71.4286
amenity,police station,2,0.0077,-71.4286,-71.4286
amenity,radio communautaire cornillon f.m. 99.9 f.m.,2,0.0077,-71.4286,-71.4286
amenity,radio or tv station;studio,2,0.0077,-71.4286,-71.4286
amenity,robinet 4 bouches,2,0.0077,-71.4286,-71.4286
amenity,salon de beaute,2,0.0077,-71.4286,-71.4286
amenity,sante de sante mission amour d'haiti,2,0.0077,-71.4286,-71.4286
amenity,security,2,0.0077,-71.4286,-71.4286
amenity,supermarket,2,0.0077,-71.4286,-71.4286
amenity,utc prevu,2,0.0077,-71.4286,-71.4286
amenity,casino,2,0.0077,-71.4286,-71.4286
amenity,car_decoration,2,0.0077,-71.4286,-71.4286
amenity,gym,2,0.0077,-75.0,-75.0
amenity,plaza,2,0.0077,-71.4286,-71.4286
amenity,shoping centre,2,0.0077,-71.4286,-71.4286
amenity,travel_agency,2,0.0077,-71.4286,-71.4286
amenity,amusement_arcade,1,0.0039,-85.7143,-85.7143
amenity,archive,1,0.0039,-87.5,-87.5
amenity,baptistery,1,0.0039,-85.7143,-85.7143
amenity,biergarten,1,0.0039,-85.7143,-85.7143
amenity,crematorium,1,0.0039,-88.8889,-88.8889
amenity,device_charging_station,1,0.0039,-85.7143,-85.7143
amenity,luggage_locker,1,0.0039,-85.7143,-85.7143
amenity,mailroom,1,0.0039,-85.7143,-85.7143
amenity,motorcycle_rental,1,0.0039,-85.7143,-85.7143
amenity,parkingfee=no,1,0.0039,-85.7143,-85.7143
amenity,poliambulatorio,1,0.0039,-85.7143,-85.7143
amenity,post_depot,1,0.0039,-85.7143,-85.7143
amenity,seminary,1,0.0039,-85.7143,-85.7143
amenity,showclub,1,0.0039,-85.7143,-85.7143
amenity,veterinary_pharmacy,1,0.0039,-85.7143,-85.7143
amenity,warehouse,1,0.0039,-85.7143,-85.7143
amenity,waste=trash;cigarettes,1,0.0039,-87.5,-87.5
amenity, 4 robinets,1,0.0039,-85.7143,-85.7143
amenity, 5 Poubelle,1,0.0039,-85.7143,-85.7143
amenity,2fix,1,0.0039,-85.7143,-85.7143
amenity,5 Poubelle,1,0.0039,-85.7143,-85.7143
amenity,Association des Handicape_s en mouvement_  ASHAMO,1,0.0039,-85.7143,-85.7143
amenity,Boulangerie,1,0.0039,-85.7143,-85.7143
amenity,Haiti international Dock,1,0.0039,-85.7143,-85.7143
amenity,Hotel,1,0.0039,-85.7143,-85.7143
amenity,Poteau,1,0.0039,-85.7143,-85.7143
amenity,Université,1,0.0039,-85.7143,-85.7143
amenity,auto parts,1,0.0039,-85.7143,-85.7143
amenity,building,1,0.0039,-85.7143,-85.7143
amenity,camping,1,0.0039,-85.7143,-85.7143
amenity,centre de sante,1,0.0039,-85.7143,-85.7143
amenity,chateau,1,0.0039,-85.7143,-85.7143
amenity,ciber cafe,1,0.0039,-85.7143,-85.7143
amenity,clothes,1,0.0039,-85.7143,-85.7143
amenity,dechets,1,0.0039,-85.7143,-85.7143
amenity,depos,1,0.0039,-85.7143,-85.7143
amenity,eau_brute,1,0.0039,-85.7143,-85.7143
amenity,entree _route-riviere_cormier,1,0.0039,-85.7143,-85.7143
amenity,"hamlet, FIXME",1,0.0039,-85.7143,-85.7143
amenity,harbor,1,0.0039,-85.7143,-85.7143
amenity,logistic_base,1,0.0039,-85.7143,-85.7143
amenity,morgue prive,1,0.0039,-85.7143,-85.7143
amenity,moulin,1,0.0039,-85.7143,-85.7143
amenity,no,1,0.0039,-93.3333,-93.3333
amenity,pompe d'essence,1,0.0039,-85.7143,-85.7143
amenity,ravine bigonet,1,0.0039,-85.7143,-85.7143
amenity,residences du soleil Dr Coles,1,0.0039,-85.7143,-85.7143
amenity,riviere_cormier,1,0.0039,-85.7143,-85.7143
amenity,robinet,1,0.0039,-85.7143,-85.7143
amenity,ronpoint carrefour duford,1,0.0039,-85.7143,-85.7143
amenity,route,1,0.0039,-85.7143,-85.7143
amenity,telegraph_office,1,0.0039,-85.7143,-85.7143
amenity,toilettes pour les policiers,1,0.0039,-85.7143,-85.7143
amenity,usine clairin,1,0.0039,-85.7143,-85.7143
amenity,water,1,0.0039,-88.8889,-88.8889
amenity,Bed and Resto,1,0.0039,-85.7143,-85.7143
amenity,Hotel et restaurant,1,0.0039,-85.7143,-85.7143
amenity,Refugee_Camp,1,0.0039,-85.7143,-85.7143
amenity,Restaurant,1,0.0039,-85.7143,-85.7143
amenity,art_atelier,1,0.0039,-85.7143,-85.7143
amenity,baby_hatch,1,0.0039,-85.7143,-85.7143
amenity,bandstand,1,0.0039,-85.7143,-85.7143
amenity,point d eau,1,0.0039,-85.7143,-85.7143
amenity,shop soudure,1,0.0039,-85.7143,-85.7143
amenity,terrain,1,0.0039,-85.7143,-85.7143
amenity,Bank,1,0.0039,-85.7143,-85.7143
amenity,Majery Libary,1,0.0039,-85.7143,-85.7143
amenity,Mero Nepal Yuva Club,1,0.0039,-85.7143,-85.7143
amenity,Office_Building,1,0.0039,-85.7143,-85.7143
amenity,bread,1,0.0039,-87.5,-87.5
amenity,bureau_de_change;restaurant,1,0.0039,-85.7143,-85.7143
amenity,educational institution,1,0.0039,-85.7143,-85.7143
amenity,furniturr,1,0.0039,-85.7143,-85.7143
amenity,gold shop,1,0.0039,-85.7143,-85.7143
amenity,grocery shop,1,0.0039,-87.5,-87.5
amenity,heal_post,1,0.0039,-85.7143,-85.7143
amenity,kitchen item shop,1,0.0039,-85.7143,-85.7143
amenity,language_schoo,1,0.0039,-85.7143,-85.7143
amenity,menroad,1,0.0039,-85.7143,-85.7143
amenity,menrod-3,1,0.0039,-90.0,-90.0
amenity,money_transfer,1,0.0039,-91.6667,-91.6667
amenity,party palace,1,0.0039,-85.7143,-85.7143
amenity,party place,1,0.0039,-85.7143,-85.7143
amenity,plastic pasal,1,0.0039,-87.5,-87.5
amenity,plastic store,1,0.0039,-85.7143,-85.7143
amenity,sastha,1,0.0039,-85.7143,-85.7143
amenity,shop furniture,1,0.0039,-90.0,-90.0
amenity,stationary,1,0.0039,-87.5,-87.5
amenity,yes,1,0.0039,-85.7143,-85.7143
building,yes,361215,94.9347,-11.714,-11.714
building,house,5554,1.4597,-15.7464,-15.7464
building,residential,4433,1.1651,-18.526,-18.526
building,apartments,1064,0.2796,8.5714,8.5714
building,construction,891,0.2342,-92.762,-92.762
building,tent,777,0.2042,1173.7705,1173.7705
building,collapsed,702,0.1845,1089.8305,1089.8305
building,shelter,492,0.1293,547.3684,547.3684
building,school,452,0.1188,-47.0726,-47.0726
building,non_waterproof_shelter,449,0.118,475.641,475.641
building,industrial,442,0.1162,9.4059,9.4059
building,building_sheet_metal,388,0.102,1337.037,1337.037
building,building_concrete,333,0.0875,326.9231,326.9231
building,church,288,0.0757,-46.3687,-46.3687
building,commercial,285,0.0749,-89.8685,-89.8685
building,building_wood,253,0.0665,716.129,716.129
building,waterproof_shelter,246,0.0647,1657.1429,1657.1429
building,roof,245,0.0644,-20.9677,-20.9677
building,greenhouse,240,0.0631,47.2393,47.2393
building,retail,150,0.0394,-40.0,-40.0
building,service,147,0.0386,81.4815,81.4815
building,detached,94,0.0247,-43.0303,-43.0303
building,hotel,89,0.0234,9.8765,9.8765
building,office,76,0.02,-61.4213,-61.4213
building,public,73,0.0192,-5.1948,-5.1948
building,hospital,67,0.0176,-69.6833,-69.6833
building,train_station,52,0.0137,188.8889,188.8889
building,shed,51,0.0134,-20.3125,-20.3125
building,carport,46,0.0121,475.0,475.0
building,no,46,0.0121,142.1053,142.1053
building,kiosk,44,0.0116,83.3333,83.3333
building,warehouse,44,0.0116,-37.1429,-37.1429
building,ruins,36,0.0095,0.0,0.0
building,bungalow,32,0.0084,357.1429,357.1429
building,semidetached_house,31,0.0081,-53.0303,-53.0303
building,kindergarten,31,0.0081,40.9091,40.9091
building,Metal,29,0.0076,314.2857,314.2857
building,garage,28,0.0074,47.3684,47.3684
building,silo,25,0.0066,212.5,212.5
building,residentiel1,25,0.0066,-56.8966,-56.8966
building,hut,23,0.006,-58.1818,-58.1818
building,terrace,21,0.0055,-16.0,-16.0
building,grandstand,19,0.005,-29.6296,-29.6296
building,civic,18,0.0047,-21.7391,-21.7391
building,tole et plastic,18,0.0047,157.1429,157.1429
building,college,18,0.0047,-55.0,-55.0
building,garages,16,0.0042,33.3333,33.3333
building,government,15,0.0039,66.6667,66.6667
building,university,13,0.0034,-74.5098,-74.5098
building,farm,13,0.0034,-43.4783,-43.4783
building,farm_auxiliary,12,0.0032,71.4286,71.4286
building,Bois,12,0.0032,71.4286,71.4286
building,bell_tower,11,0.0029,57.1429,57.1429
building,digester,9,0.0024,28.5714,28.5714
building,chapel,9,0.0024,-43.75,-43.75
building,transformer_tower,9,0.0024,0.0,0.0
building,Espace educatif,9,0.0024,28.5714,28.5714
building,temple,9,0.0024,-65.3846,-65.3846
building,clinic,9,0.0024,-59.0909,-59.0909
building,tomb,8,0.0021,14.2857,14.2857
building,fire_station,7,0.0018,0.0,0.0
building,tower,7,0.0018,0.0,0.0
building,concrete,7,0.0018,0.0,0.0
building,parking,6,0.0016,-62.5,-62.5
building,plastic  et  bois,6,0.0016,-14.2857,-14.2857
building,wall,6,0.0016,-14.2857,-14.2857
building,damaged,6,0.0016,-62.5,-62.5
building,ruin,6,0.0016,-14.2857,-14.2857
building,historic,4,0.0011,-42.8571,-42.8571
building,military,4,0.0011,-42.8571,-42.8571
building,supermarket,4,0.0011,-42.8571,-42.8571
building,Plastique,4,0.0011,-42.8571,-42.8571
building,plastique,4,0.0011,-42.8571,-42.8571
building,bank,4,0.0011,-60.0,-60.0
building,restaurant,4,0.0011,-55.5556,-55.5556
building,cabin,3,0.0008,-57.1429,-57.1429
building,cinema,3,0.0008,-57.1429,-57.1429
building,pavilion,3,0.0008,-72.7273,-72.7273
building,slurry_tank,3,0.0008,-57.1429,-57.1429
building,bridge,3,0.0008,-57.1429,-57.1429
building,cathedral,3,0.0008,-72.7273,-72.7273
building,barn,3,0.0008,-72.7273,-72.7273
building,exehibition aiplaine,3,0.0008,-57.1429,-57.1429
building,tole,3,0.0008,-57.1429,-57.1429
building,abandoned,3,0.0008,-57.1429,-57.1429
building,panel_house,3,0.0008,-62.5,-62.5
building,destroyed,3,0.0008,-57.1429,-57.1429
building,gate,3,0.0008,-70.0,-70.0
building,health_post,3,0.0008,-66.6667,-66.6667
building,arch,2,0.0005,-71.4286,-71.4286
building,biblioteca,2,0.0005,-71.4286,-71.4286
building,skybridge,2,0.0005,-71.4286,-71.4286
building,sports_centre,2,0.0005,-71.4286,-71.4286
building,villa,2,0.0005,-71.4286,-71.4286
building,hangar,2,0.0005,-83.3333,-83.3333
building,manufacture,2,0.0005,-71.4286,-71.4286
building,Fountain,2,0.0005,-71.4286,-71.4286
building,bois,2,0.0005,-71.4286,-71.4286
building,exhibition_airplane,2,0.0005,-71.4286,-71.4286
building,wood,2,0.0005,-71.4286,-71.4286
building,entrance,2,0.0005,-71.4286,-71.4286
building,.,2,0.0005,-71.4286,-71.4286
building,Eglise,2,0.0005,-71.4286,-71.4286
building,yes3,2,0.0005,-71.4286,-71.4286
building,Bara resturant and thakali kitchen,2,0.0005,-71.4286,-71.4286
building,Brownfield,2,0.0005,-71.4286,-71.4286
building,Office,2,0.0005,-81.8182,-81.8182
building,YES,2,0.0005,-81.8182,-81.8182
building,cafe,2,0.0005,-71.4286,-71.4286
building,demolished,2,0.0005,-71.4286,-71.4286
building,shop,2,0.0005,-71.4286,-71.4286
building,tempal,2,0.0005,-71.4286,-71.4286
building,airport_terminal,1,0.0003,-85.7143,-85.7143
building,baptistery,1,0.0003,-85.7143,-85.7143
building,bell tower,1,0.0003,-85.7143,-85.7143
building,castle,1,0.0003,-85.7143,-85.7143
building,churchù,1,0.0003,-85.7143,-85.7143
building,container,1,0.0003,-85.7143,-85.7143
building,cowshed,1,0.0003,-85.7143,-85.7143
building,gym,1,0.0003,-85.7143,-85.7143
building,gymnasium,1,0.0003,-85.7143,-85.7143
building,monastery,1,0.0003,-85.7143,-85.7143
building,sports_hall,1,0.0003,-85.7143,-85.7143
building,stable,1,0.0003,-85.7143,-85.7143
building,stadium,1,0.0003,-85.7143,-85.7143
building,toilets,1,0.0003,-90.9091,-90.9091
building,Bureau des JRS,1,0.0003,-85.7143,-85.7143
building,Bureau psycho-social,1,0.0003,-85.7143,-85.7143
building,collapse,1,0.0003,-85.7143,-85.7143
building,conteneur,1,0.0003,-85.7143,-85.7143
building,partially_collapsed,1,0.0003,-85.7143,-85.7143
building,tente,1,0.0003,-85.7143,-85.7143
building,"was marked as building, but looks more like a camp",1,0.0003,-85.7143,-85.7143
building,07/12/2016,1,0.0003,-85.7143,-85.7143
building,cemetery,1,0.0003,-85.7143,-85.7143
building,con3,1,0.0003,-85.7143,-85.7143
building,residentiel,1,0.0003,-85.7143,-85.7143
building,static_caravan,1,0.0003,-91.6667,-91.6667
building,storage_tank,1,0.0003,-98.0,-98.0
building,yes33,1,0.0003,-85.7143,-85.7143
building,18,1,0.0003,-85.7143,-85.7143
building,Advertising_Agency,1,0.0003,-94.4444,-94.4444
building,Association_or_Organization,1,0.0003,-91.6667,-91.6667
building,Banglamukhi chicken house,1,0.0003,-85.7143,-85.7143
building,Book_Store,1,0.0003,-85.7143,-85.7143
building,Building,1,0.0003,-85.7143,-85.7143
building,Consulate general of greece,1,0.0003,-85.7143,-85.7143
building,Educational_Institution,1,0.0003,-88.8889,-88.8889
building,HFH_ID=C3-1,1,0.0003,-85.7143,-85.7143
building,HFH_ID=C3-2,1,0.0003,-85.7143,-85.7143
building,HFH_ID=C3-3,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-1,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-2,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-3,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-4,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-5,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-6,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-7,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-8,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D2-9,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D3-1,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D3-2,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D3-3,1,0.0003,-85.7143,-85.7143
building,HFH_ID=D3-5,1,0.0003,-85.7143,-85.7143
building,Himalayan_Rivers_Alliance,1,0.0003,-85.7143,-85.7143
building,Hotel,1,0.0003,-90.9091,-90.9091
building,House,1,0.0003,-85.7143,-85.7143
building,Internet_Cafe,1,0.0003,-91.6667,-91.6667
building,Marketing_Agency,1,0.0003,-88.8889,-88.8889
building,Moonstone_Education_and_Migration_Services,1,0.0003,-85.7143,-85.7143
building,My Home,1,0.0003,-88.8889,-88.8889
building,NGO,1,0.0003,-87.5,-87.5
building,Natural collection traders,1,0.0003,-85.7143,-85.7143
building,Residential,1,0.0003,-91.6667,-91.6667
building,Rural_Reconstruction_Nepal,1,0.0003,-85.7143,-85.7143
building,Sanepa thakali bhanchhaghar and resturant,1,0.0003,-85.7143,-85.7143
building,School,1,0.0003,-90.0,-90.0
building,Television_Station,1,0.0003,-85.7143,-85.7143
building,Tour_Agency,1,0.0003,-97.9167,-97.9167
building,basnet cold store,1,0.0003,-85.7143,-85.7143
building,biplee bastralaya,1,0.0003,-85.7143,-85.7143
building,brownfield,1,0.0003,-85.7143,-85.7143
building,bunker,1,0.0003,-93.3333,-93.3333
building,farmhouse,1,0.0003,-85.7143,-85.7143
building,farmyard,1,0.0003,-85.7143,-85.7143
building,hfh_id=a3-1,1,0.0003,-85.7143,-85.7143
building,hfh_id=a3-2,1,0.0003,-85.7143,-85.7143
building,hfh_id=b3-1,1,0.0003,-85.7143,-85.7143
building,hfh_id=b3-2,1,0.0003,-85.7143,-85.7143
building,hfh_id=b3-4,1,0.0003,-85.7143,-85.7143
building,kajii niwas,1,0.0003,-85.7143,-85.7143
building,mandy ko candy shop,1,0.0003,-85.7143,-85.7143
building,nature school,1,0.0003,-85.7143,-85.7143
building,pratichhya,1,0.0003,-85.7143,-85.7143
building,sunil Niwas,1,0.0003,-85.7143,-85.7143
building,sunil_Nakarmi,1,0.0003,-85.7143,-85.7143
building,"yes,house,hotel",1,0.0003,-85.7143,-85.7143
highway,residential,37295,22.4773,67.1747,67.1747
highway,path,24593,14.8219,248.7379,248.7379
highway,tertiary,18946,11.4185,220.3043,220.3043
highway,unclassified,15810,9.5285,21.6903,21.6903
highway,track,14143,8.5238,34.6439,34.6439
highway,footway,13672,8.24,61.5312,61.5312
highway,service,10048,6.0558,68.9023,68.9023
highway,secondary,7047,4.2472,67.7458,67.7458
highway,crossing,4745,2.8598,-12.9996,-12.9996
highway,primary,4485,2.7031,19.8877,19.8877
highway,cycleway,3153,1.9003,16.8643,16.8643
highway,road,1987,1.1975,13.478,13.478
highway,bus_stop,1631,0.983,-55.425,-55.425
highway,platform,1217,0.7335,-46.1504,-46.1504
highway,pedestrian,1009,0.6081,34.3542,34.3542
highway,trunk,958,0.5774,-43.1791,-43.1791
highway,steps,669,0.4032,23.2044,23.2044
highway,traffic_signals,486,0.2929,-24.8841,-24.8841
highway,living_street,431,0.2598,45.6081,45.6081
highway,give_way,409,0.2465,-44.2779,-44.2779
highway,trunk_link,398,0.2399,139.759,139.759
highway,construction,362,0.2182,73.2057,73.2057
highway,ford,253,0.1525,1846.1538,1846.1538
highway,street_lamp,181,0.1091,-73.2644,-73.2644
highway,primary_link,180,0.1085,-53.6082,-53.6082
highway,tertiaire,180,0.1085,2471.4286,2471.4286
highway,stop,172,0.1037,-23.5556,-23.5556
highway,motorway,165,0.0994,-29.7872,-29.7872
highway,motorway_link,126,0.0759,-69.1932,-69.1932
highway,corridor,125,0.0753,443.4783,443.4783
highway,turning_circle,112,0.0675,187.1795,187.1795
highway,tertiary_link,102,0.0615,47.8261,47.8261
highway,emergency_access_point,92,0.0554,411.1111,411.1111
highway,secondary_link,88,0.053,33.3333,33.3333
highway,residential;tertiary,75,0.0452,971.4286,971.4286
highway,motorway_junction,72,0.0434,260.0,260.0
highway,speed_camera,52,0.0313,4.0,4.0
highway,unspecified,45,0.0271,542.8571,542.8571
highway,busway,37,0.0223,-21.2766,-21.2766
highway,emergency_bay,35,0.0211,400.0,400.0
highway,elevator,33,0.0199,83.3333,83.3333
highway,proposed,29,0.0175,190.0,190.0
highway,services,28,0.0169,154.5455,154.5455
highway,tertiary;unclassified,14,0.0084,100.0,100.0
highway,mini_roundabout,13,0.0078,-51.8519,-51.8519
highway,raceway,10,0.006,-56.5217,-56.5217
highway,Tertiary,10,0.006,42.8571,42.8571
highway,turning_loop,9,0.0054,-10.0,-10.0
