key,value,count,percent_of_total_changes_for_key
amenity,resurant,1,0.0006
amenity,riviere,1,0.0006
amenity,riviere_cormier,1,0.0006
amenity,road,1,0.0006
amenity,ronpoint carrefour duford,1,0.0006
amenity,route,1,0.0006
amenity,school (boy),1,0.0006
amenity,school;place_of_worship,1,0.0006
amenity,scout_hut,1,0.0006
amenity,security_booth,1,0.0006
amenity,seminary,1,0.0006
amenity,shop cloth,1,0.0006
amenity,shop_car_repair,1,0.0006
amenity,entree _route-riviere_cormier,1,0.0006
amenity,bureau_de_change;restaurant,1,0.0006
amenity,electric pole,1,0.0006
amenity,Health Post,1,0.0006
amenity,Health post,1,0.0006
amenity,Health_post,1,0.0006
amenity,Hotel,1,0.0006
amenity,Hotel et restaurant,1,0.0006
amenity,Industrial,1,0.0006
amenity,Jagriti school,1,0.0006
amenity,Kerosene_depot,1,0.0006
amenity,Lord Buddha Education Foundation,1,0.0006
amenity,Mahanbwa Chiba,1,0.0006
amenity,Majery Libary,1,0.0006
amenity,Man made,1,0.0006
amenity,Marche,1,0.0006
amenity,Mero Nepal Yuva Club,1,0.0006
amenity,Mini Montessori,1,0.0006
amenity,Namuna English Boarding School,1,0.0006
amenity,National Life Insurance Company Limited,1,0.0006
amenity,Nepal Engineering College (PU),1,0.0006
amenity,Office_Building,1,0.0006
amenity,Poteau,1,0.0006
amenity,Poulaillée,1,0.0006
amenity,Refugee_Camp,1,0.0006
amenity,Rue 1,1,0.0006
amenity,Shree Krishna Prabha Primary School,1,0.0006
amenity,Studio de photo,1,0.0006
amenity,Un route,1,0.0006
amenity,Université,1,0.0006
amenity,Valley View English School,1,0.0006
amenity,Health facility,1,0.0006
amenity,Haiti international Dock,1,0.0006
amenity,a,1,0.0006
amenity,Gym,1,0.0006
amenity, 4 robinets,1,0.0006
amenity, 5 Poubelle,1,0.0006
amenity,2,1,0.0006
amenity,2fix,1,0.0006
amenity,5 Poubelle,1,0.0006
amenity,ATM,1,0.0006
amenity,Aasha Vidyashram School,1,0.0006
amenity,Asha X-Ray Clinic,1,0.0006
amenity,Association des Handicape_s en mouvement_  ASHAMO,1,0.0006
amenity,Attelier,1,0.0006
amenity,BBQ,1,0.0006
amenity,Bagiswori Higher Secondary School,1,0.0006
amenity,Bar,1,0.0006
amenity,Bar ,1,0.0006
amenity,Bed and Resto,1,0.0006
amenity,Boudeshwor Uchha Ma vi,1,0.0006
amenity,Boulangerie,1,0.0006
amenity,Brihaspati Vidyasadan School,1,0.0006
amenity,Buddha Pashupati Academy,1,0.0006
amenity,Centre de formation professionnelle,1,0.0006
amenity,Clinic,1,0.0006
amenity,Collage,1,0.0006
amenity,College of Business Management,1,0.0006
amenity,Collony,1,0.0006
amenity,Cyber-cafe,1,0.0006
amenity,Electric pole,1,0.0006
amenity,Electricity Transmission Tower,1,0.0006
amenity,Yuwalaya Office,1,0.0006
amenity,abbatoir,1,0.0006
amenity,educational_institurion,1,0.0006
amenity,centre anti tuberculose,1,0.0006
amenity,centre_technique,1,0.0006
amenity,chateau,1,0.0006
amenity,chautaro,1,0.0006
amenity,child care,1,0.0006
amenity,cinema;bar,1,0.0006
amenity,clothes,1,0.0006
amenity,co operative,1,0.0006
amenity,coll\,1,0.0006
amenity,commercial,1,0.0006
amenity,community_center,1,0.0006
amenity,community_hall,1,0.0006
amenity,communty center,1,0.0006
amenity,concert_hall,1,0.0006
amenity,contour de l'ecole nationale de colin,1,0.0006
amenity,cooperative,1,0.0006
amenity,cosmetics,1,0.0006
amenity,courier,1,0.0006
amenity,craft,1,0.0006
amenity,dancing_school,1,0.0006
amenity,dechets,1,0.0006
amenity,decoretion,1,0.0006
amenity,depos,1,0.0006
amenity,depots,1,0.0006
amenity,deuxieme ruelle saintilus,1,0.0006
amenity,dog_waste_bin,1,0.0006
amenity,dormitory,1,0.0006
amenity,drinking_water et epicerie,1,0.0006
amenity,centre fondation international lifeline haiti  ,1,0.0006
amenity,cargo,1,0.0006
amenity,amenity,1,0.0006
amenity,campus de l'eglise baptiste conservatrice de chanflo,1,0.0006
amenity,amphitheater,1,0.0006
amenity,amusement_arcade,1,0.0006
amenity,animal_training,1,0.0006
amenity,arbor,1,0.0006
amenity,auto_parts_service,1,0.0006
amenity,baby_hatch,1,0.0006
amenity,bag shop,1,0.0006
amenity,bakery,1,0.0006
amenity,bakery + restaurant,1,0.0006
amenity,baptistery,1,0.0006
amenity,bar;restaurant,1,0.0006
amenity,barbar,1,0.0006
amenity,bastra vandar,1,0.0006
amenity,bazaar,1,0.0006
amenity,bell,1,0.0006
amenity,bench;drinking_water,1,0.0006
amenity,bike servicing center,1,0.0006
amenity,boat_storage,1,0.0006
amenity,boos shop,1,0.0006
amenity,bureau  pro-famille,1,0.0006
amenity,bureau regional de la munistha de jacmel,1,0.0006
amenity,bureau_de la croix-rouge,1,0.0006
amenity,bureau_edh,1,0.0006
amenity,bus_station;parking,1,0.0006
amenity,butcher,1,0.0006
amenity,cafeteria,1,0.0006
amenity,camping,1,0.0006
amenity,zone residentiel,1,0.0006
building,yes,4996058,93.5336
building,house,154099,2.885
building,residential,39413,0.7379
building,construction,26915,0.5039
building,school,24209,0.4532
building,apartments,16549,0.3098
building,collapsed,9860,0.1846
building,industrial,6674,0.1249
building,commercial,6584,0.1233
building,tent,5435,0.1018
building,hospital,3787,0.0709
building,roof,3194,0.0598
building,college,3113,0.0583
building,mosque,2934,0.0549
building,building_concrete,2641,0.0494
building,retail,2635,0.0493
building,church,2605,0.0488
building,unclassified,2511,0.047
building,shed,2121,0.0397
building,garage,2091,0.0391
building,clinic,2051,0.0384
building,residentiel1,1747,0.0327
building,detached,1730,0.0324
building,greenhouse,1666,0.0312
building,health_post,1087,0.0204
building,hut,1032,0.0193
building,barn,953,0.0178
building,office,944,0.0177
building,static_caravan,924,0.0173
building,kindergarten,743,0.0139
building,building_sheet_metal,721,0.0135
building,shelter,698,0.0131
building,building_wood,665,0.0124
building,university,658,0.0123
building,non_waterproof_shelter,615,0.0115
building,service,544,0.0102
building,terrace,544,0.0102
building,hotel,541,0.0101
building,storage_tank,524,0.0098
building,public,520,0.0097
building,warehouse,496,0.0093
building,unidentified,474,0.0089
building,collapse,466,0.0087
building,waterproof_shelter,325,0.0061
building,building,321,0.006
building,farm_auxiliary,283,0.0053
building,semidetached_house,277,0.0052
building,yes damage:event=#TürkiyeEQ060223 damage:date=2023-02-06 damage:type=earthquake earthquake:damage=yes,222,0.0042
building,ruins,217,0.0041
building,damaged,184,0.0034
building,<different>,176,0.0033
building,civic,175,0.0033
building,no,173,0.0032
building,farm,169,0.0032
building,garages,166,0.0031
building,government,164,0.0031
building,temple,163,0.0031
building,services,146,0.0027
building,train_station,140,0.0026
building,hangar,121,0.0023
building,carport,118,0.0022
building,dormitory,109,0.002
building,undefined,107,0.002
building,,104,0.0019
building,grandstand,103,0.0019
building,Service,92,0.0017
building,parking,89,0.0017
building,kiosk,87,0.0016
building,health_facility,79,0.0015
building,tank,75,0.0014
building,yse,73,0.0014
building,brownfield,71,0.0013
building,chapel,61,0.0011
