key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
tunnel,847,0.0297,561.7188,561.7188
addr:city,845,0.0296,16.7127,16.7127
water,817,0.0287,452.027,452.027
brownfield:source_20150514,774,0.0272,77300.0,77300.0
building:type,745,0.0261,74400.0,74400.0
mortar:joint,745,0.0261,74400.0,74400.0
HOUSE_NO,718,0.0252,8875.0,8875.0
oneway,693,0.0243,-57.1693,-57.1693
construction_date,646,0.0227,64500.0,64500.0
opening_hours,578,0.0203,48.5861,48.5861
height,487,0.0171,-12.724,-12.724
foot,478,0.0168,-24.2472,-24.2472
bicycle,470,0.0165,-4.4715,-4.4715
name:ne,467,0.0164,-18.3566,-18.3566
office,464,0.0163,9.6927,9.6927
phone,464,0.0163,17.4684,17.4684
width,445,0.0156,164.881,164.881
building:part,442,0.0155,25.5682,25.5682
access,440,0.0154,70.5426,70.5426
operator,436,0.0153,-30.5732,-30.5732
abandoned:waterway,427,0.015,42600.0,42600.0
tourism,422,0.0148,-22.5688,-22.5688
building:colour,412,0.0145,-1.9048,-1.9048
name:en,408,0.0143,-73.3333,-73.3333
intermittent,388,0.0136,51.5625,51.5625
area,387,0.0136,-26.9811,-26.9811
motor_vehicle,384,0.0135,46.5649,46.5649
note,374,0.0131,-46.495,-46.495
roof:colour,352,0.0123,6.0241,6.0241
fixme,346,0.0121,5.1672,5.1672
religion,332,0.0116,-56.5445,-56.5445
power,327,0.0115,-75.6696,-75.6696
min_height,316,0.0111,19.697,19.697
project:url,316,0.0111,31500.0,31500.0
building:structure,315,0.011,-65.0388,-65.0388
horse,311,0.0109,86.2275,86.2275
leisure,305,0.0107,-22.3919,-22.3919
access_status,302,0.0106,30100.0,30100.0
width:ROW,298,0.0105,29700.0,29700.0
condition,295,0.0103,7275.0,7275.0
width:shoulder,292,0.0102,29100.0,29100.0
class,282,0.0099,28100.0,28100.0
website,277,0.0097,-58.0303,-58.0303
wikipedia,259,0.0091,232.0513,232.0513
width:carriage,258,0.0091,25700.0,25700.0
barrier,257,0.009,-25.9366,-25.9366
source:geometry,257,0.009,-51.9626,-51.9626
start_chainage,245,0.0086,24400.0,24400.0
idp:source_20150501,231,0.0081,23000.0,23000.0
int_ref,216,0.0076,-74.0696,-74.0696
ele,214,0.0075,65.8915,65.8915
bridge:structure,208,0.0073,54.0741,54.0741
man_made,204,0.0072,-67.3077,-67.3077
boat,201,0.0071,-55.2339,-55.2339
building:overhang,199,0.007,-74.3226,-74.3226
building:soft_storey,199,0.007,-74.3557,-74.3557
shape:elevation,199,0.007,-74.2228,-74.2228
wheelchair,199,0.007,206.1538,206.1538
addr:postcode,184,0.0065,-22.3629,-22.3629
service,182,0.0064,20.5298,20.5298
kll:oid,172,0.006,-94.0832,-94.0832
survey:year,161,0.0056,16000.0,16000.0
int_name,154,0.0054,-50.9554,-50.9554
roof:height,153,0.0054,82.1429,82.1429
basin,149,0.0052,14800.0,14800.0
name:np,144,0.0051,-81.749,-81.749
internet_access,141,0.0049,131.1475,131.1475
survey:date,129,0.0045,12800.0,12800.0
cuisine,127,0.0045,13.3929,13.3929
start_date,126,0.0044,-30.0,-30.0
building:ownership,125,0.0044,-36.5482,-36.5482
surveyor:name,124,0.0043,12300.0,12300.0
building:bay:x,118,0.0041,-33.7079,-33.7079
building:bay:y,118,0.0041,-33.7079,-33.7079
physical_condition,118,0.0041,-34.4444,-34.4444
retrofit,118,0.0041,-34.4444,-34.4444
cycleway,117,0.0041,-57.9137,-57.9137
seismic_resistance,115,0.004,-31.9527,-31.9527
brownfield:source_20150501,111,0.0039,11000.0,11000.0
idp:source_20150427,111,0.0039,11000.0,11000.0
sac_scale,110,0.0039,-47.619,-47.619
idp:status_20150427,109,0.0038,10800.0,10800.0
crop,108,0.0038,-81.25,-81.25
occupant:day,108,0.0038,-36.8421,-36.8421
email,105,0.0037,556.25,556.25
oid,105,0.0037,-31.3725,-31.3725
description,102,0.0036,78.9474,78.9474
idp:source_20150503,98,0.0034,9700.0,9700.0
atm,97,0.0034,38.5714,38.5714
building_count,96,0.0034,-47.2527,-47.2527
idp:status_20150503,96,0.0034,9500.0,9500.0
alt_name,95,0.0033,-55.1887,-55.1887
operator:type,95,0.0033,-44.1176,-44.1176
personnel:count,91,0.0032,-44.8485,-44.8485
smoking,90,0.0032,-1.0989,-1.0989
sport,90,0.0032,-1.0989,-1.0989
idp:status_20150501,83,0.0029,8200.0,8200.0
building:gable_wall,81,0.0028,-86.3176,-86.3176
roof:material:type,81,0.0028,-86.3176,-86.3176
isced:level,80,0.0028,-43.662,-43.662
occupant:night,78,0.0027,-38.0952,-38.0952
kill:oid,77,0.0027,-91.4444,-91.4444
level,77,0.0027,165.5172,165.5172
floor:material:type,74,0.0026,-86.9258,-86.9258
population,72,0.0025,260.0,260.0
column:size,71,0.0025,-16.4706,-16.4706
junction,69,0.0024,60.4651,60.4651
occupant:morning,69,0.0024,-43.4426,-43.4426
FIXME,68,0.0024,-70.6897,-70.6897
occupant:evening,67,0.0024,-43.6975,-43.6975
source:name,67,0.0024,-1.4706,-1.4706
student:count,65,0.0023,-51.8519,-51.8519
classification:np,62,0.0022,6100.0,6100.0
craft,61,0.0021,41.8605,41.8605
addr:country,60,0.0021,-28.5714,-28.5714
railway,59,0.0021,195.0,195.0
resource,59,0.0021,5800.0,5800.0
CONS_TYPE,58,0.002,286.6667,286.6667
name:ja,54,0.0019,350.0,350.0
camp_site,53,0.0019,5200.0,5200.0
seasonal,52,0.0018,2500.0,2500.0
industrial,50,0.0018,4900.0,4900.0
addr:place,49,0.0017,276.9231,276.9231
obsolete_boundary,49,0.0017,4800.0,4800.0
trail_visibility,49,0.0017,-48.9583,-48.9583
addr:housename,48,0.0017,-29.4118,-29.4118
building:level,48,0.0017,50.0,50.0
crossing,47,0.0016,213.3333,213.3333
historic,45,0.0016,-66.4179,-66.4179
aeroway,44,0.0015,-56.8627,-56.8627
cables,44,0.0015,37.5,37.5
name:zh,44,0.0015,-13.7255,-13.7255
voltage,44,0.0015,69.2308,69.2308
addr:district,41,0.0014,485.7143,485.7143
is_in:country,41,0.0014,57.6923,57.6923
name:ru,39,0.0014,116.6667,116.6667
brand,38,0.0013,31.0345,31.0345
contact:phone,38,0.0013,-51.2821,-51.2821
denomination,38,0.0013,46.1538,46.1538
designation,38,0.0013,2.7027,2.7027
lannduse,38,0.0013,3700.0,3700.0
public_transport,37,0.0013,-71.0938,-71.0938
resurfaced:date,37,0.0013,3600.0,3600.0
border_type,36,0.0013,5.8824,5.8824
brownfield:source_20150503,36,0.0013,3500.0,3500.0
Household Code,35,0.0012,-99.1362,-99.1362
name:hi,35,0.0012,-67.5926,-67.5926
capacity,33,0.0012,17.8571,17.8571
galli,33,0.0012,-57.1429,-57.1429
add:street,32,0.0011,3100.0,3100.0
wires,32,0.0011,3100.0,3100.0
Household Info By,31,0.0011,-99.1434,-99.1434
contact:email,31,0.0011,181.8182,181.8182
dispensing,31,0.0011,93.75,93.75
electrified,31,0.0011,933.3333,933.3333
gauge,31,0.0011,933.3333,933.3333
wikidata,31,0.0011,181.8182,181.8182
mtb:scale,30,0.0011,3.4483,3.4483
parking,30,0.0011,15.3846,15.3846
produce,30,0.0011,-86.7257,-86.7257
repair,30,0.0011,275.0,275.0
HH_LINK,29,0.001,2800.0,2800.0
capital,29,0.001,480.0,480.0
Landuse,28,0.001,2700.0,2700.0
facility:x-ray,28,0.001,-17.6471,-17.6471
left:country,28,0.001,-17.6471,-17.6471
right:country,28,0.001,-17.6471,-17.6471
facility:ventilator,27,0.0009,-20.5882,-20.5882
facility:icu,26,0.0009,-21.2121,-21.2121
facility:operating_theatre,26,0.0009,-21.2121,-21.2121
length,26,0.0009,333.3333,333.3333
mtb:scale:uphill,26,0.0009,160.0,160.0
opd:patients:count,26,0.0009,-18.75,-18.75
addr:state,25,0.0009,78.5714,78.5714
building:material,25,0.0009,316.6667,316.6667
motorcycle,25,0.0009,-70.9302,-70.9302
embankment,24,0.0008,71.4286,71.4286
wdb:source,24,0.0008,-27.2727,-27.2727
is_in,23,0.0008,-17.8571,-17.8571
room,23,0.0008,2200.0,2200.0
toilets,23,0.0008,2200.0,2200.0
Time,22,0.0008,-76.3441,-76.3441
capacity:beds,22,0.0008,-31.25,-31.25
idp:source,22,0.0008,2100.0,2100.0
intermittend,22,0.0008,2100.0,2100.0
product,22,0.0008,-88.8889,-88.8889
entrance,21,0.0007,-25.0,-25.0
roof:slope:direction,21,0.0007,2000.0,2000.0
motorcar,20,0.0007,-76.7442,-76.7442
add:housenumber,19,0.0007,1800.0,1800.0
fee,19,0.0007,-26.9231,-26.9231
service_times,19,0.0007,137.5,137.5
contact:website,18,0.0006,100.0,100.0
hires,18,0.0006,350.0,350.0
hires:checkdate,18,0.0006,1700.0,1700.0
hires:imagery,18,0.0006,1700.0,1700.0
route,18,0.0006,-81.8182,-81.8182
source:damage,18,0.0006,1700.0,1700.0
type,18,0.0006,-64.7059,-64.7059
Inventory year,17,0.0006,1600.0,1600.0
buiilding,17,0.0006,1600.0,1600.0
damaged,17,0.0006,1600.0,1600.0
fuel:diesel,17,0.0006,112.5,112.5
abutters,16,0.0006,300.0,300.0
emergency,16,0.0006,-27.2727,-27.2727
incline,16,0.0006,-82.0225,-82.0225
irrigation,16,0.0006,-40.7407,-40.7407
leaf_type,16,0.0006,128.5714,128.5714
vehicle,16,0.0006,166.6667,166.6667
country,15,0.0005,-40.0,-40.0
gns:ufi,15,0.0005,1400.0,1400.0
information,15,0.0005,-11.7647,-11.7647
name:fr,14,0.0005,40.0,40.0
name:new,14,0.0005,-89.313,-89.313
old_name,14,0.0005,-44.0,-44.0
takeaway,14,0.0005,133.3333,133.3333
bicycle_road,13,0.0005,1200.0,1200.0
building:materials,13,0.0005,1200.0,1200.0
lanes:backward,13,0.0005,1200.0,1200.0
lanes:forward,13,0.0005,1200.0,1200.0
leaf_cycle,13,0.0005,225.0,225.0
name:zh_pinyin,13,0.0005,18.1818,18.1818
name_1,13,0.0005,160.0,160.0
ROOF_TYPE,12,0.0004,1100.0,1100.0
Route,12,0.0004,-57.1429,-57.1429
brick_kind,12,0.0004,-88.9908,-88.9908
chimney_count,12,0.0004,-89.0909,-89.0909
door,12,0.0004,-74.4681,-74.4681
drying_system,12,0.0004,-90.4762,-90.4762
firing,12,0.0004,-90.4762,-90.4762
fuel,12,0.0004,-90.4762,-90.4762
hazard_type,12,0.0004,1100.0,1100.0
moulding_process,12,0.0004,-90.4762,-90.4762
noexit,12,0.0004,33.3333,33.3333
addr:street:ne,11,0.0004,1000.0,1000.0
circuits,11,0.0004,57.1429,57.1429
communication,11,0.0004,-96.2963,-96.2963
crossing_ref,11,0.0004,175.0,175.0
family_head,11,0.0004,-91.129,-91.129
occupant,11,0.0004,-91.0569,-91.0569
occupant:female,11,0.0004,-90.9836,-90.9836
source:smoothness,11,0.0004,1000.0,1000.0
watch:80n,11,0.0004,-92.3611,-92.3611
brick:material,10,0.0004,-90.7407,-90.7407
class:np,10,0.0004,900.0,900.0
condition:np,10,0.0004,900.0,900.0
construction,10,0.0004,-50.0,-50.0
covered,10,0.0004,233.3333,233.3333
fax,10,0.0004,150.0,150.0
idp,10,0.0004,900.0,900.0
internet_access:fee,10,0.0004,-58.3333,-58.3333
name:de,10,0.0004,-71.4286,-71.4286
name:ta,10,0.0004,42.8571,42.8571
occupant:male,10,0.0004,-91.8699,-91.8699
paved,10,0.0004,150.0,150.0
plant,10,0.0004,-89.4737,-89.4737
tactile_paving,10,0.0004,150.0,150.0
toilet,10,0.0004,-91.7355,-91.7355
traffic_calming,10,0.0004,42.8571,42.8571
water_source,10,0.0004,-92.5926,-92.5926
delivery,9,0.0003,800.0,800.0
footway,9,0.0003,50.0,50.0
military,9,0.0003,125.0,125.0
park_ride,9,0.0003,0.0,0.0
proposed,9,0.0003,800.0,800.0
ref:edubase,9,0.0003,800.0,800.0
shelter,9,0.0003,80.0,80.0
source:date,9,0.0003,-25.0,-25.0
source:geomatry,9,0.0003,800.0,800.0
stop,9,0.0003,800.0,800.0
trade,9,0.0003,800.0,800.0
addr:province,8,0.0003,300.0,300.0
agricultural,8,0.0003,100.0,100.0
alt_name_2,8,0.0003,-50.0,-50.0
dhungedhara,8,0.0003,14.2857,14.2857
grade,8,0.0003,-92.4528,-92.4528
landownership,8,0.0003,-93.1624,-93.1624
livestock:poultry,8,0.0003,-94.5578,-94.5578
manhole,8,0.0003,-68.0,-68.0
market,8,0.0003,-93.2203,-93.2203
operating_season,8,0.0003,-92.381,-92.381
organic,8,0.0003,100.0,100.0
poultry,8,0.0003,-80.9524,-80.9524
roof:orientation,8,0.0003,166.6667,166.6667
sloped_curb,8,0.0003,700.0,700.0
source:geometzry,8,0.0003,700.0,700.0
terraced,8,0.0003,700.0,700.0
DCRN,7,0.0002,600.0,600.0
alt_name_1,7,0.0002,600.0,600.0
building_1,7,0.0002,600.0,600.0
cutting,7,0.0002,-73.0769,-73.0769
fuel:octane_91,7,0.0002,600.0,600.0
generator:source,7,0.0002,-56.25,-56.25
name:es,7,0.0002,-30.0,-30.0
num_buildings,7,0.0002,600.0,600.0
supervised,7,0.0002,-12.5,-12.5
Name,6,0.0002,50.0,50.0
alt_name:zh_pinyin,6,0.0002,500.0,500.0
bench,6,0.0002,500.0,500.0
building:min_level,6,0.0002,200.0,200.0
disputed,6,0.0002,200.0,200.0
drive_through,6,0.0002,500.0,500.0
kerb,6,0.0002,100.0,100.0
motorroad,6,0.0002,-25.0,-25.0
mountain_pass,6,0.0002,-80.6452,-80.6452
name:bo,6,0.0002,-45.4545,-45.4545
name:kn,6,0.0002,-14.2857,-14.2857
old_ref,6,0.0002,-25.0,-25.0
ownership,6,0.0002,500.0,500.0
parts,6,0.0002,200.0,200.0
sale,6,0.0002,200.0,200.0
sand,6,0.0002,-33.3333,-33.3333
second_hand,6,0.0002,200.0,200.0
tower:type,6,0.0002,-62.5,-62.5
#GWUmapathon,5,0.0002,-97.1264,-97.1264
alt_name_3,5,0.0002,400.0,400.0
crop1:name,5,0.0002,-98.4177,-98.4177
crop1:percentage,5,0.0002,-98.4076,-98.4076
diplomatic,5,0.0002,-16.6667,-16.6667
icao,5,0.0002,-75.0,-75.0
is_in:continent,5,0.0002,-37.5,-37.5
is_in:district,5,0.0002,400.0,400.0
name:bn,5,0.0002,-28.5714,-28.5714
name:hydropower_project,5,0.0002,400.0,400.0
name:pt,5,0.0002,-28.5714,-28.5714
name:tibt,5,0.0002,-28.5714,-28.5714
nature,5,0.0002,150.0,150.0
outdoor_seating,5,0.0002,150.0,150.0
q,5,0.0002,400.0,400.0
rooms,5,0.0002,400.0,400.0
source_ref,5,0.0002,-44.4444,-44.4444
studio,5,0.0002,400.0,400.0
wetland,5,0.0002,400.0,400.0
Micro Bus Fare,4,0.0001,-94.1176,-94.1176
Micro Bus No.,4,0.0001,-93.9394,-93.9394
Road Length,4,0.0001,300.0,300.0
Road Name,4,0.0001,300.0,300.0
Surface,4,0.0001,300.0,300.0
addr:city_1,4,0.0001,300.0,300.0
addr:suburb,4,0.0001,33.3333,33.3333
alt_name:1,4,0.0001,300.0,300.0
alt_name:2,4,0.0001,300.0,300.0
alt_name:zh,4,0.0001,-20.0,-20.0
awareness:red_cross,4,0.0001,-95.9184,-95.9184
beds,4,0.0001,-66.6667,-66.6667
buillding,4,0.0001,300.0,300.0
club,4,0.0001,300.0,300.0
comment,4,0.0001,100.0,100.0
crop1:time,4,0.0001,-98.7179,-98.7179
crop2:name,4,0.0001,-98.7138,-98.7138
crop2:percentage,4,0.0001,-98.7138,-98.7138
crop2:time,4,0.0001,-98.7138,-98.7138
crop3:name,4,0.0001,-98.6207,-98.6207
crop3:percentage,4,0.0001,-98.6207,-98.6207
crop3:time,4,0.0001,-98.6207,-98.6207
earthquake:damage,4,0.0001,300.0,300.0
emergency:helipad,4,0.0001,300.0,300.0
facebook,4,0.0001,300.0,300.0
farming_system,4,0.0001,-98.8166,-98.8166
farmland,4,0.0001,300.0,300.0
kll_oid,4,0.0001,-96.9466,-96.9466
loc_name,4,0.0001,0.0,0.0
male,4,0.0001,300.0,300.0
mtb:scale:imba,4,0.0001,300.0,300.0
nsdi_code,4,0.0001,300.0,300.0
occupant:20-59yr,4,0.0001,-96.4286,-96.4286
occupant:6-12yr,4,0.0001,-94.9367,-94.9367
postal_code,4,0.0001,-50.0,-50.0
production_amount,4,0.0001,-96.2617,-96.2617
production_capacity,4,0.0001,-94.5205,-94.5205
quality_bricks_percent,4,0.0001,-93.8462,-93.8462
rebuilt,4,0.0001,300.0,300.0
reconstruction,4,0.0001,300.0,300.0
ref:old,4,0.0001,-66.6667,-66.6667
rental,4,0.0001,300.0,300.0
service:bicycle:repair,4,0.0001,33.3333,33.3333
stars,4,0.0001,0.0,0.0
transport,4,0.0001,-20.0,-20.0
white,4,0.0001,300.0,300.0
workers,4,0.0001,-95.2941,-95.2941
workers:female,4,0.0001,-94.5946,-94.5946
workers:male,4,0.0001,-94.5946,-94.5946
workers:young,4,0.0001,-95.1807,-95.1807
zhb_code,4,0.0001,300.0,300.0
4wd_only,3,0.0001,200.0,200.0
AREA_M,3,0.0001,200.0,200.0
DIST_NAME,3,0.0001,200.0,200.0
Household Code Info By,3,0.0001,-97.8571,-97.8571
VCODE,3,0.0001,200.0,200.0
addr:flats,3,0.0001,200.0,200.0
admin_unit,3,0.0001,200.0,200.0
alt_name_4,3,0.0001,200.0,200.0
buildig,3,0.0001,200.0,200.0
building:owner,3,0.0001,200.0,200.0
code,3,0.0001,200.0,200.0
contact_no,3,0.0001,200.0,200.0
course,3,0.0001,200.0,200.0
crop4:name,3,0.0001,-98.4043,-98.4043
crop4:percentage,3,0.0001,-98.4043,-98.4043
crop4:time,3,0.0001,-98.2659,-98.2659
damage,3,0.0001,200.0,200.0
direction,3,0.0001,-25.0,-25.0
elephant,3,0.0001,200.0,200.0
fair_trade,3,0.0001,200.0,200.0
female,3,0.0001,50.0,50.0
generator:method,3,0.0001,-82.3529,-82.3529
geography,3,0.0001,200.0,200.0
geological,3,0.0001,-25.0,-25.0
hgv,3,0.0001,50.0,50.0
house,3,0.0001,200.0,200.0
iata,3,0.0001,-86.3636,-86.3636
irrigation:area,3,0.0001,-62.5,-62.5
klll:oid,3,0.0001,-80.0,-80.0
location,3,0.0001,-66.6667,-66.6667
mapping_project,3,0.0001,200.0,200.0
name:af,3,0.0001,-57.1429,-57.1429
name:am,3,0.0001,-57.1429,-57.1429
name:an,3,0.0001,-57.1429,-57.1429
name:ar,3,0.0001,-57.1429,-57.1429
name:az,3,0.0001,-57.1429,-57.1429
name:bat-smg,3,0.0001,-57.1429,-57.1429
name:be,3,0.0001,-57.1429,-57.1429
name:bg,3,0.0001,-70.0,-70.0
name:bh,3,0.0001,-57.1429,-57.1429
name:bs,3,0.0001,-57.1429,-57.1429
name:ca,3,0.0001,-57.1429,-57.1429
name:ckb,3,0.0001,-57.1429,-57.1429
name:cs,3,0.0001,-57.1429,-57.1429
name:da,3,0.0001,-57.1429,-57.1429
name:el,3,0.0001,-57.1429,-57.1429
name:eo,3,0.0001,-57.1429,-57.1429
name:et,3,0.0001,-57.1429,-57.1429
name:eu,3,0.0001,-70.0,-70.0
name:fa,3,0.0001,-57.1429,-57.1429
name:fy,3,0.0001,-57.1429,-57.1429
name:gl,3,0.0001,-57.1429,-57.1429
name:gu,3,0.0001,-57.1429,-57.1429
name:he,3,0.0001,-57.1429,-57.1429
name:hr,3,0.0001,-70.0,-70.0
name:hsb,3,0.0001,-57.1429,-57.1429
name:ht,3,0.0001,-57.1429,-57.1429
name:hu,3,0.0001,-57.1429,-57.1429
name:hy,3,0.0001,-57.1429,-57.1429
name:io,3,0.0001,-57.1429,-57.1429
name:is,3,0.0001,-57.1429,-57.1429
name:it,3,0.0001,-57.1429,-57.1429
name:ka,3,0.0001,-57.1429,-57.1429
name:kk,3,0.0001,-57.1429,-57.1429
name:ko,3,0.0001,-70.0,-70.0
name:lb,3,0.0001,-57.1429,-57.1429
name:lij,3,0.0001,-57.1429,-57.1429
name:lt,3,0.0001,-57.1429,-57.1429
name:lv,3,0.0001,-57.1429,-57.1429
name:mk,3,0.0001,-57.1429,-57.1429
name:ml,3,0.0001,-70.0,-70.0
name:mn,3,0.0001,-57.1429,-57.1429
name:mr,3,0.0001,-57.1429,-57.1429
name:nl,3,0.0001,-57.1429,-57.1429
name:nn,3,0.0001,-57.1429,-57.1429
name:no,3,0.0001,-57.1429,-57.1429
name:nov,3,0.0001,-57.1429,-57.1429
name:oc,3,0.0001,-57.1429,-57.1429
name:os,3,0.0001,-57.1429,-57.1429
name:pl,3,0.0001,-57.1429,-57.1429
name:pnb,3,0.0001,-57.1429,-57.1429
name:sa,3,0.0001,-57.1429,-57.1429
name:sh,3,0.0001,-57.1429,-57.1429
name:si,3,0.0001,-57.1429,-57.1429
name:sk,3,0.0001,-57.1429,-57.1429
name:sl,3,0.0001,-57.1429,-57.1429
name:sr,3,0.0001,-57.1429,-57.1429
name:sv,3,0.0001,-57.1429,-57.1429
name:tg,3,0.0001,-57.1429,-57.1429
name:th,3,0.0001,-57.1429,-57.1429
name:tr,3,0.0001,-57.1429,-57.1429
name:ug,3,0.0001,-57.1429,-57.1429
name:uk,3,0.0001,-57.1429,-57.1429
name:ur,3,0.0001,-57.1429,-57.1429
name:vi,3,0.0001,-57.1429,-57.1429
name:vo,3,0.0001,-57.1429,-57.1429
name:zh-yue,3,0.0001,-57.1429,-57.1429
natutral,3,0.0001,200.0,200.0
not:name,3,0.0001,200.0,200.0
occupant:0-5yr,3,0.0001,-95.082,-95.082
psv,3,0.0001,50.0,50.0
retail,3,0.0001,200.0,200.0
scope,3,0.0001,200.0,200.0
seasonable,3,0.0001,200.0,200.0
service:bicycle:chain_tool,3,0.0001,200.0,200.0
service:bicycle:pump,3,0.0001,-25.0,-25.0
service:bicycle:rental,3,0.0001,200.0,200.0
showroom,3,0.0001,200.0,200.0
social_facility,3,0.0001,50.0,50.0
social_facility:for,3,0.0001,0.0,0.0
source.bridge:structure,3,0.0001,200.0,200.0
subway,3,0.0001,200.0,200.0
twitter,3,0.0001,200.0,200.0
unisex,3,0.0001,0.0,0.0
vending,3,0.0001,-62.5,-62.5
wifi,3,0.0001,50.0,50.0
Building,2,0.0001,-33.3333,-33.3333
HR:FA,2,0.0001,-94.8718,-94.8718
Hosehold Code,2,0.0001,-96.9697,-96.9697
Household information,2,0.0001,-99.3197,-99.3197
adress,2,0.0001,100.0,100.0
aerialway,2,0.0001,-60.0,-60.0
airmark,2,0.0001,100.0,100.0
alt_name:3,2,0.0001,100.0,100.0
alt_name:en,2,0.0001,-33.3333,-33.3333
alt_name_5,2,0.0001,100.0,100.0
alt_name_6,2,0.0001,100.0,100.0
altitude,2,0.0001,100.0,100.0
artwork_type,2,0.0001,-50.0,-50.0
beacon:code,2,0.0001,100.0,100.0
beacon:frequency,2,0.0001,100.0,100.0
beacon:type,2,0.0001,100.0,100.0
branch,2,0.0001,100.0,100.0
bread,2,0.0001,100.0,100.0
canoe,2,0.0001,100.0,100.0
capacity:bus,2,0.0001,100.0,100.0
capacity:standard,2,0.0001,100.0,100.0
collection_times,2,0.0001,100.0,100.0
content,2,0.0001,100.0,100.0
crop5:name,2,0.0001,-98.6842,-98.6842
crop5:percentage,2,0.0001,-98.6842,-98.6842
crop5:time,2,0.0001,-98.6395,-98.6395
date,2,0.0001,0.0,0.0
denotation,2,0.0001,100.0,100.0
diet:vegetarian,2,0.0001,-33.3333,-33.3333
drinking_water,2,0.0001,-99.1342,-99.1342
established,2,0.0001,100.0,100.0
fire_hydrant:coupling_type,2,0.0001,-60.0,-60.0
fire_hydrant:couplings,2,0.0001,0.0,0.0
fire_hydrant:diameter,2,0.0001,-60.0,-60.0
fire_hydrant:position,2,0.0001,-60.0,-60.0
fire_hydrant:type,2,0.0001,-60.0,-60.0
frequency,2,0.0001,100.0,100.0
fuel:GTL_diesel,2,0.0001,100.0,100.0
fuel:HGV_diesel,2,0.0001,-50.0,-50.0
generator:output:electricity,2,0.0001,-75.0,-75.0
genus,2,0.0001,-50.0,-50.0
goods,2,0.0001,0.0,0.0
healthcare,2,0.0001,100.0,100.0
highway:class:np,2,0.0001,100.0,100.0
history,2,0.0001,-75.0,-75.0
hydropower_project:name,2,0.0001,-93.1034,-93.1034
image,2,0.0001,0.0,0.0
is_capital,2,0.0001,100.0,100.0
is_in:country_code,2,0.0001,-71.4286,-71.4286
is_in:county,2,0.0001,-60.0,-60.0
is_in:iso_3166_2,2,0.0001,100.0,100.0
is_in:state,2,0.0001,-33.3333,-33.3333
landcover,2,0.0001,100.0,100.0
lanes:left,2,0.0001,100.0,100.0
lanes:right,2,0.0001,100.0,100.0
lcn,2,0.0001,0.0,0.0
listed_status,2,0.0001,100.0,100.0
maxweight,2,0.0001,-60.0,-60.0
maxwidth,2,0.0001,100.0,100.0
